Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Álex Gálvez,400000,32,1.9,Centre-Back,Centre-Back,right,1.32602739726027,UD Ibiza,La Liga,0.06,0.0,0.06,0.0,0.0,0.38,0.0,0.07,0.07,0.01,0.08,0.06,0.45,0.19,42.9,0.14,0.33,6.3,0.0,0.0,0.0,0.07,0.07,0.16,-0.01,-0.01,35.44,43.09,82.2,757.99,286.19,10.77,11.66,92.3,17.53,19.38,90.5,6.57,10.96,59.9,0.0,0.01,0.19,1.78,0.13,0.0,1.66,43.09,40.03,3.06,2.61,0.0,5.29,0.7,0.06,0.0,0.0,0.0,0.0,30.91,3.51,8.67,3.63,36.65,1.85,0.45,0.13,35.44,0.13,1.02,0.64,0.45,0.64,0.57,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.23,1.59,1.4,0.83,0.0,0.83,1.98,41.9,1.15,8.03,2.74,34.1,4.78,3.0,0.26,0.57,0.0,0.0,0.57,1.85,4.08,6.95,0.06,54.62,7.71,34.04,21.8,1.21,0.7,51.69,0.13,0.13,100.0,0.13,0.0,30.47,152.02,76.81,1.59,0.19,0.0,0.06,0.0,29.51,29.07,98.5,0.45,0.38,0.0,0.0,1.53,0.76,0.06,0.06,1.85,1.59,0.0,0.13,0.0,9.82,1.72,1.53,52.9
Alexander Djiku,8000000,27,1.82,Centre-Back,Centre-Back,right,1.32602739726027,RC Strasbourg Alsace,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.4,0.04,0.1,0.1,0.02,0.12,0.0,0.48,0.16,33.3,0.0,0.0,8.7,0.0,0.0,0.0,0.1,0.1,0.24,-0.1,-0.1,42.56,49.72,85.6,964.38,358.64,10.87,11.91,91.3,22.26,24.62,90.4,8.79,12.19,72.1,0.0,0.02,0.2,4.0,0.48,0.12,3.92,49.72,47.64,2.08,1.56,0.04,4.16,2.4,0.4,0.0,0.0,0.0,0.0,34.37,4.0,11.35,8.47,37.97,2.08,0.12,0.04,42.56,0.16,0.48,1.24,0.4,0.8,0.68,0.0,0.0,0.08,0.0,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,2.24,1.36,1.68,0.4,0.16,0.72,1.52,47.4,0.8,9.67,3.2,33.1,6.59,2.56,0.52,1.6,0.48,0.0,1.12,3.0,5.24,4.96,0.04,61.63,6.43,29.77,32.49,3.88,0.68,59.71,0.08,0.08,100.0,0.08,0.0,36.73,200.54,116.82,3.8,0.76,0.0,0.28,0.24,40.2,39.37,97.9,0.0,0.4,0.04,0.04,1.72,0.92,0.12,0.4,3.0,1.36,0.0,0.12,0.0,7.39,2.08,1.16,64.2
Alexander Hack,2500000,28,1.93,Centre-Back,Centre-Back,left,2.32876712328767,1.FSV Mainz 05,Bundesliga,0.15,0.0,0.15,0.0,0.0,0.3,0.05,0.08,0.08,0.02,0.11,0.15,0.84,0.25,29.4,0.18,0.6,18.2,0.05,0.0,0.0,0.08,0.08,0.1,0.06,0.06,34.59,44.5,77.7,748.89,301.22,10.21,12.34,82.7,16.26,19.72,82.4,7.43,10.7,69.4,0.0,0.02,0.1,2.68,0.2,0.0,3.02,44.5,41.58,2.92,2.48,0.0,7.04,1.19,0.15,0.0,0.0,0.0,0.0,27.31,6.54,10.66,33.85,4.76,2.97,0.45,0.25,34.59,0.1,0.5,1.44,1.24,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.15,0.05,0.0,0.0,0.1,0.0,0.0,2.78,1.88,1.93,0.69,0.15,1.09,2.03,53.7,0.94,11.5,4.71,40.9,6.74,4.31,0.45,1.64,0.89,0.0,0.74,2.48,5.25,6.15,0.1,58.08,8.87,32.81,25.18,2.58,1.09,55.41,0.3,0.4,75.0,0.35,0.0,28.89,131.28,76.07,1.34,0.1,0.05,0.35,0.25,28.79,27.7,96.2,0.25,0.3,0.05,0.0,1.59,1.54,0.05,0.15,2.48,1.88,0.0,0.0,0.0,13.33,4.01,2.08,65.9
Alfie Mawson,4000000,28,1.89,Centre-Back,Centre-Back,right,0.326027397260274,Fulham FC,Premier League,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.02,0.02,0.0,0.02,0.0,0.16,0.08,50.0,0.0,0.0,7.5,0.0,0.0,0.0,0.02,0.02,0.09,-0.02,-0.02,31.19,37.88,82.4,709.66,226.07,8.04,8.99,89.4,16.31,17.43,93.6,6.53,10.82,60.3,0.0,0.0,0.08,0.95,0.0,0.0,2.23,37.88,36.53,1.35,1.27,0.0,5.65,1.35,0.08,0.0,0.0,0.0,0.0,25.62,3.5,8.75,5.73,27.61,2.39,0.08,0.24,31.19,0.16,0.8,0.72,0.32,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.56,0.56,0.56,0.0,0.8,1.11,71.4,0.32,6.29,1.91,30.4,3.9,2.15,0.24,2.15,1.43,0.0,0.72,2.15,3.26,6.21,0.16,49.42,8.83,28.89,22.04,0.95,0.56,48.14,0.16,0.16,100.0,0.16,0.0,26.98,120.48,55.23,0.95,0.0,0.0,0.16,0.32,27.14,26.58,97.9,0.08,0.16,0.0,0.0,0.64,0.32,0.0,0.08,2.15,0.56,0.0,0.0,0.0,9.31,3.02,1.51,66.7
Amir Rrahmani,22000000,28,1.92,Centre-Back,Centre-Back,both,2.32876712328767,SSC Napoli,Serie A,0.11,0.0,0.11,0.0,0.0,0.17,0.0,0.1,0.1,0.01,0.11,0.11,0.69,0.31,44.0,0.16,0.36,8.7,0.0,0.0,0.0,0.1,0.1,0.15,0.01,0.01,54.75,59.11,92.6,1105.97,338.75,18.47,19.33,95.5,27.25,28.47,95.7,8.03,10.03,80.1,0.0,0.01,0.14,2.64,0.06,0.0,2.14,59.11,55.97,3.14,1.92,0.0,5.69,1.92,0.11,0.0,0.0,0.0,0.0,48.44,4.11,6.56,5.42,49.56,2.44,0.17,0.22,54.75,0.11,0.58,0.33,0.19,0.53,0.44,0.0,0.0,0.06,0.03,0.0,0.06,0.03,0.0,0.0,0.03,0.0,0.0,0.92,0.56,0.44,0.42,0.06,0.42,0.58,71.4,0.17,9.03,3.06,33.8,4.69,3.78,0.56,1.56,0.92,0.0,0.64,1.11,2.03,3.47,0.0,67.03,10.36,35.36,32.72,2.44,0.92,64.06,0.14,0.17,83.3,0.14,0.0,42.53,196.92,100.75,2.42,0.31,0.0,0.17,0.25,48.56,47.69,98.2,0.11,0.17,0.0,0.0,1.0,0.72,0.0,0.11,1.11,0.56,0.03,0.0,0.0,8.06,2.69,1.28,67.8
Amos Pieper,7000000,24,1.92,Centre-Back,Centre-Back,right,0.326027397260274,Arminia Bielefeld,Bundesliga,0.0,0.03,0.0,0.0,0.0,0.16,0.0,0.05,0.05,0.02,0.07,0.0,0.52,0.1,18.8,0.0,0.0,12.8,0.0,0.0,0.0,0.05,0.05,0.09,-0.05,-0.05,34.46,42.05,81.9,812.85,220.16,7.17,8.35,85.9,18.75,20.78,90.2,8.21,12.27,66.9,0.03,0.02,0.29,2.09,0.26,0.07,2.03,42.05,40.12,1.93,1.28,0.0,4.55,1.21,0.16,0.0,0.0,0.0,0.0,28.54,3.7,9.82,6.09,30.34,3.6,0.36,0.16,34.46,0.07,0.65,0.56,0.39,0.69,0.52,0.0,0.0,0.07,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.03,1.8,1.15,1.11,0.69,0.0,0.75,1.57,47.9,0.82,10.47,4.32,41.3,5.92,4.16,0.39,2.06,1.08,0.0,0.98,2.19,3.99,7.53,0.03,55.67,8.67,34.82,21.47,2.0,0.79,53.87,0.13,0.2,66.7,0.13,0.0,27.72,146.06,77.63,1.18,0.13,0.0,0.1,0.13,30.4,29.75,97.8,0.13,0.16,0.0,0.0,0.46,0.65,0.0,0.16,2.19,1.15,0.0,0.0,0.0,9.23,3.34,2.42,58.0
Anaitz Arbilla,400000,34,1.78,Centre-Back,Centre-Back,right,1.32602739726027,SD Eibar,Segunda División,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.05,0.05,0.02,0.08,0.0,0.92,0.08,8.3,0.0,0.0,23.9,0.15,0.0,0.0,0.05,0.05,0.06,-0.05,-0.05,46.46,57.54,80.7,1191.46,361.54,11.46,12.15,94.3,19.92,21.85,91.2,14.62,22.77,64.2,0.0,0.02,0.38,5.46,0.38,0.15,4.54,57.54,54.46,3.08,1.77,0.15,7.46,5.15,0.54,0.0,0.0,0.0,0.0,34.38,7.0,16.15,13.85,39.08,2.38,1.31,0.15,46.46,0.0,2.15,0.85,0.62,0.77,0.31,0.15,0.08,0.08,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.0,1.15,0.46,0.0,0.77,1.38,55.6,0.62,6.46,1.69,26.2,3.08,2.85,0.54,1.62,0.69,0.0,0.92,2.31,3.92,5.85,0.0,68.77,5.77,28.08,41.23,4.92,0.46,65.69,0.62,0.69,88.9,0.69,0.0,43.08,260.23,124.0,3.69,0.62,0.0,0.08,0.38,43.46,42.69,98.2,0.08,0.15,0.0,0.0,0.62,0.38,0.0,0.54,2.31,1.0,0.0,0.0,0.0,10.92,2.31,1.46,61.2
André Hoffmann,1500000,29,1.88,Centre-Back,Centre-Back,right,1.32602739726027,Fortuna Düsseldorf,Bundesliga,0.07,0.04,0.07,0.0,0.0,0.26,0.0,0.04,0.04,0.02,0.06,0.07,0.48,0.15,30.8,0.15,0.5,15.3,0.0,0.0,0.0,0.04,0.04,0.09,0.03,0.03,45.04,49.49,91.0,1070.55,281.19,8.45,8.86,95.4,25.39,26.54,95.7,10.9,13.53,80.5,0.04,0.02,0.11,1.33,0.04,0.0,1.71,49.49,47.41,2.08,1.85,0.07,5.93,1.89,0.07,0.0,0.0,0.0,0.0,39.18,4.08,6.23,10.6,35.03,2.67,0.22,0.04,45.04,0.04,0.59,0.22,0.3,0.3,0.26,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.48,0.82,0.96,0.52,0.0,0.44,1.52,29.3,1.08,8.34,3.15,37.8,5.75,2.45,0.15,1.08,0.37,0.0,0.7,1.45,2.93,4.93,0.07,59.16,7.38,37.92,22.65,1.33,0.7,57.08,0.15,0.15,100.0,0.15,0.0,36.22,177.15,77.29,1.04,0.15,0.0,0.11,0.11,38.29,37.85,98.8,0.56,0.26,0.0,0.0,0.82,0.59,0.04,0.07,1.45,0.82,0.0,0.0,0.0,9.71,2.3,1.82,55.9
Andrea Cistana,4000000,24,1.85,Centre-Back,Centre-Back,right,2.32876712328767,Brescia Calcio,Serie A,0.05,0.0,0.05,0.0,0.0,0.34,0.05,0.02,0.02,0.03,0.05,0.05,0.29,0.1,33.3,0.17,0.5,10.8,0.0,0.0,0.0,0.02,0.02,0.07,0.03,0.03,33.69,39.56,85.1,733.27,218.59,8.77,9.7,90.4,17.97,19.54,92.0,6.46,9.06,71.4,0.0,0.03,0.24,1.52,0.24,0.0,1.57,39.56,37.31,2.25,1.96,0.05,6.86,1.32,0.29,0.0,0.0,0.0,0.0,27.67,4.36,7.54,4.99,31.09,1.86,0.29,0.34,33.69,0.1,0.98,0.34,0.88,0.44,0.39,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.71,1.03,1.18,0.44,0.1,0.78,1.18,66.7,0.39,9.74,2.79,28.6,6.51,2.84,0.39,2.55,1.81,0.0,0.73,1.18,2.89,5.92,0.0,51.37,11.36,31.04,21.64,2.4,0.64,49.41,0.2,0.29,66.7,0.2,0.0,27.86,197.68,113.21,1.91,0.24,0.0,0.24,0.1,29.77,29.04,97.5,0.64,0.34,0.05,0.0,1.18,0.73,0.05,0.29,1.18,1.03,0.0,0.05,0.0,8.37,2.3,2.3,50.0
Andrea Papetti,2000000,19,1.86,Centre-Back,Centre-Back,right,1.32602739726027,Brescia Calcio,Serie A,0.1,0.0,0.1,0.0,0.0,0.49,0.0,0.01,0.01,0.01,0.02,0.1,0.2,0.1,50.0,0.5,1.0,11.8,0.0,0.0,0.0,0.01,0.01,0.04,0.09,0.09,26.79,31.6,84.8,593.88,172.34,7.46,8.15,91.6,14.23,15.51,91.8,5.01,7.46,67.1,0.0,0.01,0.1,0.79,0.1,0.0,1.28,31.6,29.64,1.96,1.77,0.0,2.36,0.98,0.0,0.0,0.0,0.0,0.0,23.65,2.06,5.89,3.24,25.42,1.77,0.2,0.39,26.79,0.1,0.69,0.39,0.29,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.08,1.18,0.29,0.0,0.29,1.57,18.8,1.28,14.82,4.61,31.1,9.13,5.3,0.39,2.16,1.08,0.0,1.08,1.18,2.65,4.81,0.1,41.91,9.72,30.33,14.53,1.28,0.29,40.14,1.08,1.28,84.6,1.18,0.0,24.05,200.12,114.44,1.67,0.29,0.0,0.29,0.2,21.79,21.4,98.2,0.1,0.49,0.0,0.0,1.77,1.28,0.0,0.0,1.18,1.08,0.0,0.1,0.0,8.83,1.08,1.57,40.7
Andreas Christensen,35000000,25,1.88,Centre-Back,Centre-Back,right,0.326027397260274,Chelsea FC,Premier League,0.04,0.04,0.04,0.0,0.0,0.14,0.0,0.02,0.02,0.05,0.07,0.04,0.25,0.07,28.6,0.14,0.5,20.7,0.0,0.0,0.0,0.02,0.02,0.07,0.02,0.02,66.39,72.43,91.7,1333.08,394.86,22.42,23.83,94.1,32.94,35.11,93.8,10.16,12.19,83.4,0.04,0.05,0.4,5.42,0.47,0.04,4.01,72.43,69.9,2.53,1.52,0.0,8.32,1.01,0.11,0.0,0.0,0.0,0.0,60.06,4.74,7.63,4.45,62.84,2.68,0.98,0.14,66.39,0.04,0.58,1.16,0.43,0.72,0.65,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.12,0.83,0.54,0.36,0.22,0.36,0.83,43.5,0.47,8.93,3.25,36.4,4.63,3.58,0.72,1.59,0.61,0.0,0.98,3.0,4.12,4.56,0.04,82.23,9.18,36.85,45.34,5.1,0.4,79.84,0.25,0.29,87.5,0.29,0.0,55.94,269.06,154.07,4.92,1.3,0.0,0.18,0.11,60.28,59.01,97.9,0.22,0.14,0.0,0.0,1.05,0.69,0.0,0.11,3.0,0.83,0.0,0.0,0.0,9.08,3.04,1.95,60.9
Andrei Girotto,3500000,30,1.86,Centre-Back,Centre-Back,right,2.32876712328767,FC Nantes,Ligue 1,0.16,0.03,0.16,0.0,0.0,0.2,0.0,0.07,0.07,0.03,0.09,0.16,1.31,0.26,20.0,0.13,0.63,16.9,0.1,0.0,0.0,0.07,0.07,0.05,0.1,0.1,35.18,42.88,82.0,725.48,217.53,12.66,14.49,87.4,15.86,18.11,87.6,6.13,9.2,66.7,0.03,0.03,0.2,2.25,0.13,0.07,2.25,42.88,41.93,0.95,0.85,0.0,5.12,1.24,0.16,0.0,0.0,0.0,0.0,29.11,4.63,9.14,3.39,33.45,3.69,0.1,0.36,35.18,0.13,1.04,0.98,0.36,0.62,0.42,0.0,0.03,0.1,0.03,0.03,0.07,0.07,0.0,0.0,0.0,0.0,0.0,3.13,1.66,2.06,0.82,0.26,1.4,2.81,50.0,1.4,18.4,5.74,31.2,7.9,8.88,1.63,2.28,0.88,0.0,1.4,2.06,5.19,3.88,0.0,56.03,6.56,25.42,27.18,5.84,1.27,55.08,0.2,0.29,66.7,0.23,0.03,28.06,115.75,55.02,1.34,0.36,0.03,0.42,0.23,33.02,31.07,94.1,0.33,0.2,0.0,0.0,1.73,0.85,0.0,0.16,2.06,1.66,0.0,0.0,0.0,10.77,2.77,2.35,54.1
Andrés Andrade Cedeño,1500000,23,1.87,Centre-Back,Centre-Back,left,0.326027397260274,Arminia Bielefeld,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.02,0.02,0.02,0.06,0.0,0.69,0.23,33.3,0.0,0.0,18.9,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,29.08,43.96,66.1,523.27,270.23,12.81,15.92,80.4,12.58,18.46,68.1,3.0,7.85,38.2,0.0,0.02,0.35,2.88,0.12,0.0,3.58,43.96,34.27,9.69,0.46,0.0,6.35,0.92,1.15,0.0,0.0,0.0,0.0,19.73,9.81,14.42,25.27,4.15,3.46,9.23,0.12,29.08,0.0,0.81,2.54,1.15,0.58,0.46,0.0,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.42,1.5,1.5,0.81,0.12,1.15,2.42,47.6,1.27,15.12,5.31,35.1,9.12,4.62,1.38,1.62,0.69,0.0,0.92,2.54,4.96,4.73,0.0,57.81,5.54,21.81,26.19,12.46,1.73,48.23,0.92,1.73,53.3,1.04,0.23,27.58,151.15,93.0,4.27,0.92,0.46,0.81,1.38,26.42,23.54,89.1,0.69,0.46,0.0,0.0,1.27,0.23,0.12,1.15,2.54,1.5,0.0,0.0,0.0,11.54,2.88,2.31,55.6
Andreu Fontàs,800000,32,1.86,Centre-Back,Centre-Back,left,0.83013698630137,Sporting Kansas City,Major League Soccer,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.06,0.06,0.01,0.07,0.0,0.47,0.09,18.8,0.0,0.0,10.8,0.0,0.0,0.0,0.06,0.06,0.13,-0.06,-0.06,76.06,83.91,90.6,1741.65,561.85,17.97,19.26,93.3,41.88,44.47,94.2,16.06,19.68,81.6,0.0,0.01,0.24,8.03,0.29,0.03,6.32,83.91,81.44,2.47,2.38,0.0,7.65,2.41,0.03,0.0,0.0,0.0,0.0,70.79,5.29,7.82,75.32,5.91,1.88,0.09,0.18,76.06,0.06,0.94,1.71,0.35,0.94,0.79,0.0,0.0,0.06,0.03,0.06,0.09,0.06,0.0,0.0,0.03,0.0,0.0,1.5,1.06,1.06,0.35,0.09,0.82,1.76,46.7,0.94,8.76,3.65,41.6,5.21,3.21,0.35,1.35,0.53,0.0,0.82,1.91,3.41,5.26,0.06,93.79,12.5,47.29,48.82,4.56,0.65,91.44,0.26,0.29,90.0,0.29,0.0,64.26,372.26,244.56,6.5,1.24,0.0,0.09,0.18,71.24,70.47,98.9,0.24,0.09,0.0,0.0,0.71,0.35,0.0,0.03,1.91,1.06,0.0,0.0,0.0,9.26,1.74,1.41,55.1
Andrew Gravillon,6000000,24,1.88,Centre-Back,Centre-Back,right,0.326027397260274,Stade Reims,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.36,0.08,0.02,0.02,0.02,0.04,0.0,0.44,0.08,18.2,0.0,0.0,20.7,0.04,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,32.9,42.29,77.8,698.3,282.55,10.53,12.2,86.4,16.87,19.84,85.0,5.19,9.03,57.5,0.0,0.02,0.36,2.65,0.44,0.12,2.97,42.29,37.14,5.15,2.14,0.0,4.71,1.62,0.55,0.0,0.0,0.0,0.0,27.36,5.66,9.27,3.37,33.7,1.54,2.89,0.08,32.9,0.12,1.03,1.39,1.07,0.67,0.59,0.04,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.27,0.83,0.63,0.63,0.0,0.63,1.27,50.0,0.63,7.36,2.57,34.9,3.68,3.13,0.55,1.86,0.83,0.0,1.03,2.02,3.29,4.4,0.0,53.41,6.49,25.54,25.7,5.54,0.51,48.46,0.28,0.55,50.0,0.28,0.0,30.88,154.18,94.12,2.97,0.79,0.0,0.59,0.4,32.82,31.56,96.1,0.36,0.36,0.08,0.08,1.15,1.07,0.0,0.55,2.02,0.83,0.0,0.04,0.0,6.02,1.43,0.91,61.0
Andy Pelmard,4000000,21,1.8,Centre-Back,Centre-Back,right,0.326027397260274,FC Basel 1893,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.01,0.0,0.01,0.0,0.15,0.07,50.0,0.0,0.0,15.7,0.0,0.0,0.0,0.01,0.01,0.05,-0.01,-0.01,62.26,68.23,91.3,1149.12,272.54,24.83,26.02,95.4,31.76,33.41,95.1,5.0,7.16,69.8,0.0,0.0,0.07,4.03,0.15,0.0,2.68,68.23,63.01,5.22,1.72,0.0,4.7,0.97,0.07,0.0,0.0,0.0,0.0,57.94,5.37,4.92,12.15,51.15,0.97,3.5,0.22,62.26,0.0,1.19,0.67,1.12,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.86,1.12,1.19,0.52,0.15,0.67,1.34,50.0,0.67,9.32,3.73,40.0,5.89,2.83,0.6,1.57,0.37,0.0,1.19,1.12,2.98,2.76,0.0,77.03,5.74,33.55,44.66,5.15,0.15,71.88,0.52,0.67,77.8,0.52,0.0,54.43,352.1,197.6,5.29,0.75,0.07,0.52,0.52,57.49,55.55,96.6,0.22,0.07,0.0,0.0,1.42,0.45,0.0,0.07,1.12,1.12,0.0,0.07,0.0,8.13,0.52,0.75,41.2
Angelo Ogbonna,2000000,33,1.91,Centre-Back,Centre-Back,left,0.326027397260274,West Ham United,Premier League,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.05,0.05,0.0,0.05,0.13,0.39,0.13,33.3,0.33,1.0,7.8,0.0,0.0,0.0,0.05,0.05,0.13,0.08,0.08,36.3,41.75,86.9,789.58,205.54,9.39,9.91,94.7,21.01,22.06,95.2,5.71,9.26,61.7,0.0,0.0,0.0,1.64,0.0,0.0,0.98,41.75,41.23,0.53,0.33,0.0,3.94,0.13,0.07,0.0,0.0,0.0,0.0,32.69,2.23,6.83,24.68,14.25,1.58,0.13,0.13,36.3,0.13,0.46,0.33,0.39,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.25,0.92,0.85,0.33,0.07,0.39,0.85,46.2,0.46,6.04,2.04,33.7,3.54,2.17,0.33,0.92,0.46,0.0,0.46,1.38,2.63,4.27,0.0,50.22,6.63,27.77,23.37,1.77,0.85,49.69,0.07,0.07,100.0,0.07,0.0,32.43,192.14,75.43,1.12,0.13,0.0,0.13,0.2,34.53,33.48,97.0,0.07,0.13,0.0,0.0,0.53,0.2,0.0,0.07,1.38,0.92,0.0,0.0,0.0,7.42,2.76,1.12,71.2
Anthony Briançon,1800000,27,1.85,Centre-Back,Centre-Back,right,0.326027397260274,Nîmes Olympique,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.01,0.01,0.03,0.0,0.29,0.15,50.0,0.0,0.0,17.5,0.0,0.0,0.0,0.01,0.01,0.06,-0.01,-0.01,53.56,61.71,86.8,1363.44,436.48,11.9,13.08,91.0,24.32,26.08,93.2,16.9,21.82,77.4,0.0,0.01,0.29,3.38,0.37,0.0,3.82,61.71,58.26,3.45,3.09,0.0,3.67,4.7,0.07,0.0,0.0,0.0,0.0,45.55,5.66,10.51,2.5,54.51,3.45,0.37,0.0,53.56,0.15,0.81,0.81,0.37,0.51,0.44,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.66,0.96,0.22,0.0,0.66,1.47,45.0,0.81,7.13,2.94,41.2,5.14,1.84,0.15,1.69,0.96,0.0,0.73,1.54,2.72,5.8,0.07,72.37,10.29,46.8,28.95,1.4,0.44,69.06,0.07,0.15,50.0,0.07,0.0,43.64,245.46,136.29,2.28,0.59,0.0,0.0,0.0,48.78,47.76,97.9,0.0,0.29,0.0,0.0,0.66,0.73,0.07,0.07,1.54,0.66,0.0,0.0,0.0,10.14,1.69,1.76,48.9
Antonio Caracciolo,350000,31,1.85,Centre-Back,Centre-Back,right,2.32876712328767,Pisa Sporting Club,Serie A,0.06,0.0,0.06,0.0,0.0,0.19,0.0,0.04,0.04,0.03,0.07,0.06,0.57,0.06,11.1,0.11,1.0,12.9,0.0,0.0,0.0,0.04,0.04,0.07,0.02,0.02,24.83,30.82,80.6,565.12,165.13,6.18,7.0,88.3,12.79,14.5,88.3,5.61,8.82,63.6,0.0,0.03,0.09,0.79,0.06,0.03,1.01,30.82,30.0,0.82,0.69,0.0,3.56,1.23,0.13,0.0,0.0,0.0,0.0,18.88,3.88,8.07,3.37,24.33,2.3,0.13,0.16,24.83,0.13,0.63,0.16,0.22,0.25,0.16,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,1.01,1.32,0.25,0.06,0.54,1.26,42.5,0.72,8.1,2.77,34.2,5.99,1.7,0.41,2.62,1.42,0.03,1.2,0.6,2.24,6.3,0.0,42.89,10.08,28.99,14.53,1.58,0.72,42.1,0.19,0.22,85.7,0.19,0.0,22.44,119.43,51.49,0.88,0.16,0.0,0.06,0.25,23.82,22.66,95.1,0.76,0.19,0.0,0.0,0.72,0.13,0.06,0.13,0.6,1.01,0.0,0.06,0.0,7.47,1.45,0.98,59.7
