Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Étienne Capoue,2500000,33,1.89,Defensive Midfield,Midfielder,right,1.32602739726027,Villarreal CF,La Liga,0.1,0.08,0.1,0.0,0.0,0.31,0.05,0.05,0.05,0.03,0.09,0.1,0.65,0.28,44.0,0.16,0.36,18.9,0.0,0.0,0.0,0.05,0.05,0.09,0.05,0.05,48.35,53.67,90.1,893.5,213.23,19.82,21.31,93.0,22.81,24.72,92.3,5.26,6.63,79.4,0.08,0.03,0.31,5.08,0.34,0.03,4.31,53.67,52.38,1.29,1.11,0.08,8.18,1.01,0.08,0.0,0.0,0.0,0.0,44.15,4.28,5.24,8.88,41.18,1.96,0.18,0.18,48.35,0.18,0.41,1.19,0.46,1.06,0.75,0.0,0.08,0.05,0.08,0.1,0.13,0.08,0.0,0.0,0.05,0.0,0.0,1.96,1.19,0.9,0.93,0.13,0.59,1.55,38.3,0.95,15.2,4.95,32.6,5.7,7.95,1.55,1.16,0.18,0.0,0.98,1.88,3.84,2.32,0.03,64.15,3.15,15.89,43.25,9.16,0.49,63.06,1.06,1.6,66.1,1.06,0.13,43.25,231.71,109.76,4.52,1.11,0.03,0.83,0.7,48.43,45.8,94.6,0.9,0.31,0.05,0.03,1.83,2.04,0.0,0.08,1.88,1.19,0.0,0.05,0.0,9.01,2.04,1.21,62.7
Éver Banega,3800000,33,1.74,Central Midfield,Midfielder,right,1.32602739726027,Al-Shabab FC (Riyadh),La Liga,0.11,0.25,0.04,0.07,0.07,0.36,0.0,0.11,0.05,0.19,0.24,0.11,1.38,0.29,21.1,0.03,0.13,24.8,0.15,0.07,0.07,0.11,0.05,0.04,0.0,-0.02,70.95,86.29,82.2,1548.25,465.96,26.44,29.49,89.6,28.62,32.47,88.1,15.13,22.07,68.5,0.25,0.19,2.15,9.75,1.2,0.25,8.84,86.29,76.87,9.42,4.65,0.44,12.4,7.02,1.67,4.44,1.53,2.07,0.0,56.4,11.6,18.29,7.67,76.07,1.56,0.33,0.18,70.95,0.58,1.6,1.49,1.96,4.22,2.44,1.35,0.11,0.07,0.22,0.04,0.44,0.25,0.11,0.04,0.0,0.04,0.0,1.85,1.09,0.58,0.87,0.4,0.84,2.47,33.8,1.64,16.44,4.44,27.0,4.62,8.91,2.91,0.73,0.07,0.0,0.65,0.51,2.36,0.4,0.0,95.89,0.91,16.04,60.47,26.29,1.16,87.05,1.67,2.33,71.9,1.75,0.0,71.42,351.53,195.13,9.42,2.44,0.29,1.67,1.75,78.51,73.85,94.1,3.6,0.36,0.0,0.0,1.27,2.29,0.07,1.67,0.51,1.09,0.0,0.0,0.0,9.31,0.55,0.73,42.9
Everton Luiz,400000,33,1.73,Defensive Midfield,Midfielder,right,0.83013698630137,Real Salt Lake City,Major League Soccer,0.0,0.05,0.0,0.0,0.0,0.38,0.0,0.02,0.02,0.05,0.06,0.0,0.49,0.05,11.1,0.0,0.0,24.5,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,35.23,40.26,87.5,634.38,151.59,15.26,17.1,89.2,15.59,17.7,88.1,4.0,4.6,87.1,0.05,0.05,0.49,2.92,0.22,0.0,2.44,40.26,38.59,1.68,1.41,0.05,6.06,0.32,0.11,0.0,0.0,0.0,0.0,32.47,4.17,3.63,2.06,34.91,2.33,0.27,0.16,35.23,0.16,0.32,0.97,0.43,1.24,0.87,0.11,0.0,0.05,0.16,0.05,0.11,0.11,0.0,0.0,0.0,0.0,0.0,3.19,2.0,1.41,1.46,0.32,1.03,2.92,35.2,1.89,22.08,6.49,29.4,8.06,11.47,2.54,1.3,0.16,0.0,1.14,2.06,5.25,1.19,0.05,51.58,1.41,12.45,35.72,8.01,0.27,50.22,0.76,1.62,46.7,0.97,0.11,34.42,208.85,99.25,3.3,1.3,0.05,0.97,0.81,34.47,31.88,92.5,1.24,0.38,0.0,0.0,2.0,1.95,0.0,0.11,2.06,2.0,0.0,0.0,0.0,9.36,0.81,0.54,60.0
Exequiel Palacios,15000000,23,1.77,Central Midfield,Midfielder,right,3.32876712328767,Bayer 04 Leverkusen,Bundesliga,0.06,0.06,0.06,0.0,0.0,0.18,0.0,0.02,0.02,0.13,0.15,0.06,0.42,0.12,28.6,0.14,0.5,23.0,0.0,0.0,0.0,0.02,0.02,0.06,0.04,0.04,61.75,70.2,88.0,1102.94,313.04,29.15,31.87,91.5,23.72,26.5,89.5,7.79,9.72,80.1,0.06,0.13,0.85,5.55,0.72,0.0,5.67,70.2,68.21,1.99,1.45,0.24,11.47,1.93,0.18,0.06,0.0,0.0,0.0,55.11,8.03,7.06,6.82,60.85,1.57,0.42,0.24,61.75,0.24,0.48,2.35,0.91,2.17,1.93,0.0,0.12,0.0,0.06,0.06,0.36,0.3,0.0,0.0,0.0,0.0,0.06,3.98,2.54,1.93,1.63,0.42,1.33,3.44,38.6,2.11,23.12,7.42,32.1,8.45,12.01,2.66,2.17,0.12,0.0,2.05,3.68,7.67,0.97,0.06,82.39,2.84,23.3,51.19,12.31,0.36,80.58,0.6,0.85,71.4,0.6,0.0,57.22,201.43,98.39,2.9,1.03,0.0,0.6,1.27,59.46,56.74,95.4,1.39,0.18,0.0,0.0,1.45,1.81,0.06,0.18,3.68,2.54,0.0,0.0,0.0,11.77,0.48,0.72,40.0
Fabian Frei,500000,33,1.83,Defensive Midfield,Midfielder,right,2.32876712328767,FC Basel 1893,Swiss Super League,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.06,0.06,0.04,0.11,0.11,1.01,0.45,44.4,0.11,0.25,21.4,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.06,36.92,46.35,79.7,746.82,202.56,13.24,15.82,83.7,17.39,20.09,86.6,5.84,9.2,63.4,0.0,0.04,0.9,3.48,0.45,0.0,4.49,46.35,44.55,1.8,1.57,0.0,7.07,1.12,0.0,0.0,0.0,0.0,0.0,28.73,8.19,9.43,5.5,37.14,2.69,0.11,0.22,36.92,0.11,1.12,0.22,0.9,2.58,2.02,0.0,0.11,0.22,0.0,0.22,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.8,1.12,0.34,1.12,0.34,0.22,1.46,15.4,1.23,18.74,4.94,26.3,5.16,11.45,2.13,0.67,0.0,0.0,0.67,1.23,3.03,2.13,0.0,54.54,1.8,12.57,35.46,7.97,0.67,53.08,0.56,0.9,62.5,0.67,0.0,34.45,120.41,68.23,2.81,0.34,0.11,0.34,0.56,36.92,33.55,90.9,1.57,0.11,0.0,0.0,1.12,1.01,0.0,0.0,1.23,1.12,0.0,0.0,0.0,11.33,0.79,0.67,53.8
Fabian Kunze,1000000,23,1.91,Defensive Midfield,Midfielder,right,0.326027397260274,Arminia Bielefeld,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.02,0.02,0.01,0.03,0.0,0.74,0.07,9.1,0.0,0.0,24.9,0.0,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02,25.34,34.75,72.9,446.3,124.35,12.03,14.65,82.1,9.68,12.5,77.4,2.96,5.78,51.2,0.0,0.01,0.4,2.55,0.47,0.2,2.76,34.75,33.61,1.14,0.67,0.0,7.19,0.54,0.54,0.0,0.0,0.0,0.0,18.82,8.4,7.53,3.83,23.86,3.29,0.47,0.2,25.34,0.07,0.87,1.41,0.87,1.21,0.81,0.0,0.13,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,1.81,1.14,1.68,0.13,1.21,2.62,46.2,1.41,21.24,5.85,27.5,6.65,12.17,2.42,1.55,0.07,0.0,1.48,1.75,4.71,2.55,0.0,47.59,2.62,12.57,28.16,8.94,0.47,46.51,1.08,1.68,64.0,1.08,0.13,23.66,94.77,47.86,2.15,0.81,0.13,0.4,1.34,26.01,22.79,87.6,0.94,0.54,0.0,0.0,2.89,1.88,0.0,0.54,1.75,1.81,0.0,0.0,0.0,12.91,3.76,2.35,61.5
Fabián Ruiz Peña,55000000,25,1.89,Central Midfield,Midfielder,left,1.32602739726027,SSC Napoli,Serie A,0.22,0.08,0.22,0.0,0.0,0.17,0.0,0.07,0.07,0.11,0.18,0.22,1.38,0.5,36.0,0.16,0.44,22.4,0.0,0.0,0.0,0.07,0.07,0.05,0.15,0.15,70.71,79.16,89.3,1338.45,328.79,30.96,33.58,92.2,27.36,29.47,92.9,10.92,13.05,83.7,0.08,0.11,1.41,7.24,1.35,0.19,5.56,79.16,77.12,2.05,1.74,0.17,12.55,3.43,0.64,0.11,0.0,0.03,0.0,61.39,8.62,9.15,69.16,8.18,1.13,0.08,0.22,70.71,0.17,0.72,2.24,1.6,3.21,2.82,0.0,0.08,0.11,0.11,0.08,0.39,0.33,0.0,0.03,0.0,0.03,0.0,1.85,1.44,0.86,0.69,0.3,0.83,2.52,33.0,1.69,17.61,5.58,31.7,5.8,7.91,3.9,1.3,0.14,0.0,1.16,1.96,3.81,1.44,0.0,88.67,3.48,20.23,53.43,21.53,1.19,86.88,0.69,0.97,71.4,0.69,0.11,62.83,301.21,165.57,6.69,2.38,0.3,0.61,0.72,75.07,71.37,95.1,2.9,0.17,0.0,0.0,0.69,1.11,0.03,0.64,1.96,1.44,0.0,0.0,0.0,7.68,0.47,0.5,48.6
Fabien Lemoine,800000,34,1.75,Defensive Midfield,Midfielder,right,0.326027397260274,FC Lorient,Ligue 1,0.06,0.06,0.06,0.0,0.0,0.29,0.0,0.04,0.04,0.07,0.11,0.06,0.4,0.11,28.6,0.14,0.5,17.8,0.06,0.0,0.0,0.04,0.04,0.1,0.02,0.02,60.8,69.08,88.0,1156.21,282.99,23.05,25.23,91.3,27.87,30.06,92.7,8.39,11.26,74.5,0.06,0.07,0.8,3.91,0.4,0.17,4.37,69.08,67.13,1.95,1.67,0.06,13.51,2.01,0.52,0.06,0.0,0.06,0.0,51.09,9.02,8.97,8.22,57.13,2.36,0.23,0.29,60.8,0.0,1.15,2.01,0.52,1.44,1.38,0.06,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,3.05,2.18,1.49,1.26,0.29,1.15,3.74,30.8,2.59,24.48,7.07,28.9,10.69,11.67,2.13,1.32,0.23,0.0,1.09,1.61,4.66,1.78,0.0,78.22,3.39,21.49,50.29,10.23,0.8,76.49,0.57,1.03,55.6,0.63,0.0,50.98,214.31,92.64,3.91,1.09,0.11,0.69,0.57,58.56,54.77,93.5,0.8,0.29,0.0,0.0,1.72,1.38,0.0,0.52,1.61,2.18,0.0,0.11,0.0,12.36,1.21,1.26,48.8
Fabinho,60000000,28,1.88,Defensive Midfield,Midfielder,right,4.32876712328767,Liverpool FC,Premier League,0.11,0.03,0.08,0.03,0.03,0.14,0.0,0.08,0.06,0.03,0.09,0.11,0.64,0.22,34.8,0.13,0.38,18.1,0.0,0.03,0.03,0.08,0.06,0.09,0.03,0.02,51.86,58.35,88.9,949.96,235.12,21.73,23.64,91.9,23.72,25.79,92.0,5.44,7.32,74.3,0.03,0.03,0.44,5.52,0.83,0.03,4.5,58.35,56.78,1.57,1.46,0.11,8.26,0.64,0.19,0.0,0.0,0.0,0.0,44.43,5.97,7.95,4.67,49.87,2.43,0.08,0.14,51.86,0.06,0.52,0.99,0.55,1.55,1.22,0.0,0.0,0.11,0.19,0.03,0.22,0.17,0.0,0.0,0.06,0.0,0.0,2.76,1.85,0.77,1.57,0.41,0.88,2.43,36.4,1.55,16.54,5.39,32.6,4.69,9.69,2.15,1.8,0.28,0.0,1.52,2.4,5.16,2.07,0.0,69.65,2.73,16.65,45.12,11.76,0.72,68.16,0.28,0.5,55.6,0.3,0.0,42.94,199.28,103.37,4.69,1.3,0.11,0.77,0.66,47.75,45.84,96.0,1.44,0.14,0.0,0.0,1.8,1.49,0.0,0.19,2.4,1.85,0.0,0.0,0.0,11.79,1.66,1.41,54.1
Facundo Píriz,200000,31,1.87,Defensive Midfield,Midfielder,right,,Club Deportivo Maldonado,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.09,0.09,0.01,0.1,0.0,1.23,0.11,9.1,0.0,0.0,21.0,0.0,0.0,0.0,0.09,0.09,0.07,-0.09,-0.09,41.71,48.4,86.2,788.25,183.35,15.39,16.84,91.4,19.85,21.97,90.4,5.02,7.14,70.3,0.0,0.01,0.22,2.57,0.0,0.0,1.67,48.4,47.51,0.89,0.56,0.11,7.92,1.78,0.22,0.0,0.0,0.0,0.0,36.25,3.9,8.25,4.68,39.37,3.35,0.33,0.33,41.71,0.11,0.89,1.12,1.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.0,0.56,0.89,0.22,0.78,3.9,20.0,3.12,21.08,5.8,27.5,7.14,10.59,3.35,1.78,0.11,0.0,1.67,1.45,3.12,1.12,0.0,57.77,2.01,18.4,32.12,11.04,0.67,56.99,0.22,0.45,50.0,0.22,0.0,33.68,161.82,49.74,1.45,0.56,0.0,0.45,0.56,36.91,35.35,95.8,0.89,0.45,0.0,0.0,1.67,1.0,0.0,0.22,1.45,1.0,0.0,0.0,0.0,11.71,0.56,0.78,41.7
Farid Boulaya,5000000,29,1.8,Attacking Midfield,Midfielder,right,0.326027397260274,FC Metz,Ligue 1,0.2,0.2,0.15,0.05,0.05,0.0,0.05,0.13,0.09,0.17,0.27,0.2,1.54,0.4,25.8,0.1,0.38,23.9,0.5,0.05,0.05,0.13,0.09,0.06,0.07,0.05,31.28,45.92,68.1,655.0,177.16,13.5,16.24,83.1,10.71,14.44,74.1,6.57,13.15,50.0,0.2,0.17,1.99,3.24,1.0,0.3,3.64,45.92,40.24,5.68,1.64,0.1,8.37,3.69,2.04,2.29,0.45,1.34,0.05,26.6,5.83,13.5,4.98,38.2,1.15,0.8,0.2,31.28,0.5,1.79,2.39,1.39,3.39,2.14,0.8,0.15,0.1,0.15,0.05,0.25,0.1,0.1,0.0,0.05,0.0,0.0,0.8,0.5,0.35,0.35,0.1,0.4,1.79,22.2,1.39,12.35,3.39,27.4,2.44,6.92,2.99,1.34,0.1,0.05,1.25,1.05,1.84,0.25,0.0,56.08,0.7,7.27,32.47,21.47,1.94,50.3,1.1,1.94,56.4,1.2,0.2,38.95,255.9,126.66,6.33,2.44,0.65,1.69,2.04,48.21,39.3,81.5,3.69,0.0,0.05,0.0,0.4,1.59,0.05,2.04,1.05,0.5,0.0,0.0,0.0,7.07,0.75,0.9,45.5
Fayçal Fajr,1800000,33,1.79,Central Midfield,Midfielder,right,0.326027397260274,Sivasspor,Ligue 1,0.14,0.11,0.14,0.0,0.0,0.17,0.0,0.07,0.07,0.12,0.19,0.14,1.39,0.42,30.0,0.1,0.33,27.1,0.47,0.0,0.0,0.07,0.07,0.05,0.04,0.04,44.33,58.25,76.1,1003.14,279.72,16.06,18.0,89.2,16.61,19.06,87.2,11.14,19.97,55.8,0.11,0.12,1.69,4.56,0.67,0.19,4.14,58.25,49.33,8.92,5.64,0.14,10.72,6.14,1.78,2.81,0.19,0.33,0.08,31.67,7.19,19.39,4.03,51.86,1.58,0.31,0.22,44.33,0.17,1.5,0.86,1.03,2.97,1.28,1.19,0.03,0.14,0.28,0.06,0.22,0.08,0.08,0.0,0.03,0.03,0.0,1.56,0.83,0.53,0.81,0.22,0.5,2.42,20.7,1.92,20.08,4.92,24.5,5.14,11.42,3.53,1.03,0.19,0.0,0.83,0.61,2.17,0.58,0.0,67.08,0.94,11.53,42.44,16.92,0.56,58.92,1.31,2.03,64.4,1.36,0.06,48.14,196.39,87.47,3.89,1.39,0.08,0.89,1.11,48.61,43.39,89.3,2.17,0.17,0.0,0.0,1.25,2.67,0.11,1.78,0.61,0.83,0.0,0.0,0.0,10.83,0.31,0.58,34.4
Fede Vico,2000000,27,1.79,Attacking Midfield,Midfielder,left,1.32602739726027,CD Leganés,Segunda División,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.22,0.27,0.0,1.08,0.54,50.0,0.0,0.0,18.7,0.18,0.0,0.0,0.05,0.05,0.05,-0.05,-0.05,26.1,38.52,67.8,416.16,127.08,14.58,17.64,82.7,8.28,11.52,71.9,2.52,7.92,31.8,0.0,0.22,1.44,2.16,1.62,0.36,3.24,38.52,34.02,4.5,2.34,0.18,7.02,1.98,2.34,1.62,1.08,0.54,0.0,24.66,5.04,8.82,35.46,2.16,0.54,0.0,0.0,26.1,0.0,1.26,1.62,1.62,1.8,1.26,0.18,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.72,0.9,0.36,0.18,0.72,1.98,36.4,1.26,23.76,5.22,22.0,5.04,14.04,4.68,1.8,0.0,0.0,1.8,2.16,3.6,0.18,0.0,50.4,0.72,8.28,26.64,19.8,1.62,46.08,1.98,3.42,57.9,2.16,0.0,34.2,216.72,117.9,6.12,2.16,0.72,0.9,1.08,39.42,30.6,77.6,4.14,0.0,0.0,0.0,0.36,1.98,0.18,2.34,2.16,0.72,0.0,0.0,0.0,7.56,0.36,1.8,16.7
Federico Valverde,65000000,23,1.82,Central Midfield,Midfielder,right,5.32876712328767,Real Madrid,La Liga,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.05,0.05,0.13,0.18,0.0,1.44,0.21,14.3,0.0,0.0,24.6,0.0,0.0,0.0,0.05,0.05,0.03,-0.05,-0.05,49.08,57.37,85.6,856.7,224.32,25.49,27.91,91.3,17.07,19.33,88.3,5.62,7.63,73.7,0.04,0.13,1.31,4.72,1.11,0.21,4.19,57.37,55.98,1.4,0.25,0.08,6.32,1.89,1.81,0.04,0.0,0.0,0.0,44.45,6.85,6.07,3.94,49.99,1.31,1.11,0.16,49.08,0.16,0.53,1.27,1.68,3.16,2.5,0.04,0.16,0.25,0.04,0.16,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.97,1.23,0.62,0.86,0.49,0.74,2.05,36.0,1.31,17.69,5.46,30.9,4.92,8.33,4.43,1.6,0.25,0.0,1.35,1.89,3.86,0.57,0.0,66.32,1.27,12.02,35.05,25.81,2.42,64.97,1.4,1.85,75.6,1.52,0.0,47.32,310.79,186.24,7.76,3.41,0.7,0.82,0.62,56.27,50.56,89.9,3.57,0.08,0.0,0.0,1.11,0.53,0.25,1.81,1.89,1.23,0.0,0.0,0.0,7.1,0.9,0.45,66.7
Federico Viviani,500000,29,1.8,Defensive Midfield,Midfielder,right,1.32602739726027,SPAL,Serie A,0.11,0.11,0.11,0.0,0.04,0.33,0.0,0.12,0.09,0.16,0.25,0.11,1.81,0.51,28.0,0.06,0.21,26.0,0.69,0.0,0.04,0.12,0.09,0.05,-0.01,0.02,50.95,63.73,80.0,1144.71,267.93,14.81,16.51,89.7,24.46,27.83,87.9,11.25,18.15,62.0,0.11,0.16,1.63,4.75,0.87,0.07,4.17,63.73,54.76,8.96,5.37,0.15,11.18,3.99,1.67,3.52,1.45,1.13,0.4,37.6,8.24,17.89,7.88,53.31,1.92,0.04,0.15,50.95,0.29,0.65,0.73,0.91,2.65,1.2,0.98,0.15,0.11,0.22,0.0,0.18,0.07,0.04,0.0,0.04,0.04,0.0,2.5,1.63,1.16,1.09,0.25,0.91,2.72,33.3,1.81,17.56,5.08,28.9,7.29,8.64,1.63,1.85,0.36,0.0,1.49,1.45,3.96,0.87,0.0,74.14,2.58,17.89,43.22,16.04,0.54,65.32,1.05,1.2,87.9,1.05,0.0,48.77,179.67,77.37,2.72,0.76,0.15,0.51,1.09,47.18,45.58,96.6,1.23,0.33,0.0,0.0,1.13,2.25,0.11,1.67,1.45,1.63,0.0,0.04,0.0,12.01,0.65,0.36,64.3
Fernandinho,2000000,36,1.79,Defensive Midfield,Midfielder,right,0.326027397260274,Manchester City,Premier League,0.06,0.26,0.06,0.0,0.0,0.39,0.0,0.12,0.12,0.13,0.25,0.06,1.22,0.19,15.8,0.05,0.33,18.4,0.0,0.0,0.0,0.12,0.12,0.09,-0.05,-0.05,61.41,69.38,88.5,1152.46,320.69,25.57,27.88,91.7,27.88,30.39,91.8,7.39,10.15,72.8,0.26,0.13,1.35,7.58,1.93,0.13,6.68,69.38,67.45,1.93,1.67,0.45,9.83,1.16,0.51,0.06,0.0,0.06,0.0,56.02,5.85,7.52,8.48,58.07,1.54,0.19,0.13,61.41,0.26,0.13,2.12,0.64,3.02,2.25,0.0,0.13,0.19,0.19,0.26,0.51,0.45,0.0,0.0,0.0,0.0,0.06,2.38,1.61,0.39,1.35,0.64,0.71,2.31,30.6,1.61,18.31,5.91,32.3,4.5,11.05,2.76,1.48,0.26,0.0,1.22,1.67,4.05,1.73,0.0,79.27,2.63,14.26,55.57,15.29,1.48,77.79,1.03,1.35,76.2,1.16,0.0,57.37,276.3,154.56,7.26,2.51,0.26,0.51,0.9,61.8,60.0,97.1,1.16,0.39,0.0,0.0,2.96,1.8,0.0,0.51,1.67,1.61,0.0,0.0,0.0,9.57,1.73,1.61,51.9
Fernando,4000000,34,1.83,Defensive Midfield,Midfielder,right,2.32876712328767,Sevilla FC,La Liga,0.1,0.05,0.1,0.0,0.0,0.21,0.0,0.03,0.03,0.05,0.08,0.1,0.34,0.13,38.5,0.31,0.8,19.6,0.0,0.0,0.0,0.03,0.03,0.1,0.07,0.07,51.5,57.28,89.9,1118.32,242.1,15.68,16.93,92.6,25.48,27.04,94.2,9.85,12.22,80.6,0.05,0.05,0.44,3.33,0.31,0.0,2.6,57.28,55.38,1.9,1.59,0.03,6.51,2.89,0.1,0.0,0.0,0.0,0.0,44.78,5.76,6.75,4.87,47.77,2.92,0.29,0.26,51.5,0.13,0.81,0.81,0.47,1.3,1.17,0.03,0.05,0.0,0.0,0.05,0.21,0.16,0.03,0.03,0.0,0.0,0.0,1.67,1.25,0.89,0.63,0.16,0.65,1.67,39.1,1.02,10.89,4.25,39.0,4.9,4.95,1.04,1.48,0.47,0.0,1.02,2.24,3.91,2.08,0.0,65.8,5.21,24.56,37.77,6.96,0.7,64.08,0.36,0.65,56.0,0.39,0.08,43.09,178.36,82.73,2.08,0.78,0.0,0.63,0.52,47.25,45.33,95.9,0.91,0.21,0.0,0.0,0.99,0.63,0.08,0.1,2.24,1.25,0.0,0.0,0.0,9.59,1.88,1.9,49.7
Filip Bradaric,2800000,30,1.86,Defensive Midfield,Midfielder,right,1.32602739726027,Al-Ahli Jeddah,La Liga,0.0,0.0,0.0,0.0,0.0,0.26,0.13,0.06,0.06,0.01,0.06,0.0,0.64,0.51,80.0,0.0,0.0,19.6,0.0,0.0,0.0,0.06,0.06,0.1,-0.06,-0.06,41.18,52.39,78.6,735.42,228.57,20.27,23.71,85.5,14.79,18.61,79.5,5.48,8.16,67.2,0.0,0.01,0.38,3.82,0.89,0.0,4.46,52.39,50.99,1.4,1.15,0.0,8.29,1.15,0.51,0.13,0.0,0.13,0.0,34.42,7.78,10.2,9.56,37.99,3.44,0.0,0.13,41.18,0.13,0.89,0.76,1.15,1.15,0.76,0.13,0.0,0.13,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,2.29,1.66,0.64,1.4,0.26,0.38,0.89,42.9,0.51,16.83,5.86,34.8,6.25,8.41,2.17,2.17,0.38,0.0,1.78,1.4,3.7,2.17,0.0,61.83,2.68,15.42,39.26,9.31,0.89,60.55,0.51,0.64,80.0,0.64,0.0,34.16,157.31,73.05,3.44,0.89,0.26,0.38,0.76,42.83,40.92,95.5,1.53,0.26,0.13,0.0,1.66,0.64,0.0,0.51,1.4,1.66,0.0,0.0,0.0,10.33,1.53,1.66,48.0
Filip Ðuricic,7000000,30,1.81,Attacking Midfield,Midfielder,right,0.326027397260274,US Sassuolo,Serie A,0.2,0.2,0.2,0.0,0.0,0.27,0.0,0.21,0.21,0.25,0.46,0.2,2.19,0.68,31.3,0.09,0.3,16.1,0.0,0.0,0.0,0.21,0.21,0.1,-0.01,-0.01,29.7,36.94,80.4,464.75,107.89,16.05,18.23,88.0,11.27,13.38,84.2,1.84,2.8,65.9,0.2,0.25,2.05,1.37,2.32,0.07,3.82,36.94,35.99,0.96,0.14,0.07,9.36,0.48,0.27,0.0,0.0,0.0,0.0,29.64,4.03,3.28,3.48,31.55,0.68,0.48,0.14,29.7,0.07,0.48,1.91,1.78,3.69,3.07,0.0,0.2,0.14,0.2,0.07,0.48,0.34,0.0,0.0,0.0,0.14,0.0,1.5,1.02,0.75,0.55,0.2,0.27,0.89,30.8,0.61,18.64,5.19,27.8,3.07,8.67,6.9,0.75,0.07,0.0,0.68,0.68,2.19,0.34,0.0,49.37,0.96,6.56,23.56,24.45,3.55,48.48,1.16,2.73,42.5,1.16,0.14,36.67,213.46,132.13,5.94,3.41,0.61,2.12,2.39,46.64,39.13,83.9,6.28,0.27,0.0,0.0,2.46,1.84,0.2,0.27,0.68,1.02,0.0,0.0,0.0,5.33,0.68,0.89,43.5
