longName,avg_playerankIndex,scouting_period
Zlatan Ibrahimović,0.21439656930663104,2020-2021
Simon Thorup Kjær,0.18374056159914628,2020-2021
José Ángel Valdés Díaz,0.15973574331039725,2020-2021
Erik Lamela,0.17670559261658703,2020-2021
Miralem Pjanić,0.1771020720736324,2020-2021
Valerio Verre,0.18217360317492917,2020-2021
Leonardo Bonucci,0.18111560249023106,2020-2021
José Martín Cáceres Silva,0.17806036508350032,2020-2021
Giorgio Chiellini,0.18003535834064308,2020-2021
Luca Marrone,0.177790313541799,2020-2021
Arturo Erasmo Vidal Pardo,0.1765285743723962,2020-2021
Fabio Quagliarella,0.18533218129011203,2020-2021
Antonio Mirante,0.17664718231152793,2020-2021
Danilo Luís Hélio Pereira,0.18659049168988492,2020-2021
Stefano Okaka Chuka,0.1810439233722177,2020-2021
Marco Davide Faraoni,0.1802628745141817,2020-2021
Yuto Nagatomo,0.17041135407191682,2020-2021
Andrea Poli,0.17673572353768577,2020-2021
Jean-Paul Patrick Boëtius,0.18392869237245268,2020-2021
Ştefan Daniel Radu,0.18026306023256256,2020-2021
Antonio Candreva,0.1738008591319138,2020-2021
Senad Lulić,0.1704551915157672,2020-2021
Samir Handanovič,0.21058156679737355,2020-2021
Danilo Larangeira,0.17884724635640759,2020-2021
Cristian Battocchio,0.17137899497822914,2020-2021
Roberto Maximiliano Pereyra,0.18873955821663618,2020-2021
Shkodran Mustafi,0.18854263133473015,2020-2021
Andrea Rispoli,0.1651042190652678,2020-2021
Pedro Mba Obiang Avomo,0.17612385666115238,2020-2021
Roberto Soriano,0.19321713789318845,2020-2021
Graziano Pellè,0.1910307862883803,2020-2021
Mauro Emanuel Icardi Rivero,0.20542330324620656,2020-2021
Davide Biraschi,0.16759468219547755,2020-2021
Francesco Acerbi,0.18060522700803927,2020-2021
Perparim Hetemaj,0.17246087234893717,2020-2021
Gastón Exequiel Ramírez Pereyra,0.17250820903259145,2020-2021
Thomas Foket,0.17594520237195246,2020-2021
Ishak Belfodil,0.175633743496236,2020-2021
Carlos Joaquín Correa,0.19283248069329706,2020-2021
Luca Caldirola,0.17644184088941525,2020-2021
Sebastien De Maio,0.1771333411975882,2020-2021
Fábio Henrique Tavares,0.1784040682077581,2020-2021
Juan Guillermo Cuadrado Bello,0.1780968518962246,2020-2021
Luis Fernando Muriel Fruto,0.20437805960112287,2020-2021
Claudio Terzi,0.18177350467485598,2020-2021
Mattia Destro,0.1936819193518032,2020-2021
Bersant Celina,0.16560402854481865,2020-2021
Josip Iličić,0.19262772708087716,2020-2021
Franco Damián Vázquez,0.1699876709118815,2020-2021
Andrea Consigli,0.16189134155831506,2020-2021
Andrea Masiello,0.17611738747242048,2020-2021
Giacomo Bonaventura,0.18072271069912396,2020-2021
Luca Cigarini,0.1693922677445965,2020-2021
Manolo Gabbiadini,0.19375689338521435,2020-2021
Valentino Lazaro,0.17085622515000667,2020-2021
Nicola Murru,0.1684225973915255,2020-2021
Matteo Politano,0.19335342595609778,2020-2021
Alessandro Schöpf,0.1710263146629724,2020-2021
Albin Ekdal,0.17487458332720657,2020-2021
Radja Nainggolan,0.1693607134006737,2020-2021
Óliver Torres,0.17595773772102524,2020-2021
Kévin Manuel Rodrigues,0.16978745845890547,2020-2021
Farid Boulaya,0.17187057671468636,2020-2021
Adrien Thomasson,0.17830345291946284,2020-2021
Morgan Sanson,0.17437220106391854,2020-2021
Corentin Tolisso,0.17761223260367714,2020-2021
Pasquale Schiattarella,0.17415377629084441,2020-2021
Adrien Rabiot,0.18873979467512986,2020-2021
Flavien Tait,0.18786540774364463,2020-2021
Lorenzo De Silvestri,0.17133829594308295,2020-2021
Matija Nastasić,0.17895614689407788,2020-2021
Valon Behrami,0.17019046319227907,2020-2021
Domenico Berardi,0.201957528576639,2020-2021
Stevan Jovetić,0.1856833363562213,2020-2021
Elseid Gëzim Hysaj,0.18095940948018224,2020-2021
Eric Dier,0.18061423096100923,2020-2021
Patrick Bamford,0.20625284690222184,2020-2021
Lorenzo Tonelli,0.17666606061450418,2020-2021
Gastón Brugman Duarte,0.16998577532397918,2020-2021
Riccardo Saponara,0.17776854722907243,2020-2021
Alejandro Darío Gómez,0.19356712905832665,2020-2021
Danilo D'Ambrosio,0.17884698280091582,2020-2021
Matteo Darmian,0.17653284736444347,2020-2021
Kamil Glik,0.18402827434628935,2020-2021
Alfred Benjamin Gomis,0.2296050452555117,2020-2021
Angelo Obinze Ogbonna,0.18266558925794063,2020-2021
Simone Verdi,0.16231521272050586,2020-2021
Federico Fernández,0.18045554673837563,2020-2021
Edinson Roberto Cavani Gómez,0.19240259655995762,2020-2021
Goran Pandev,0.1862416769614588,2020-2021
Rúben Miguel Nunes Vezo,0.17830930380341545,2020-2021
André Filipe Tavares Gomes,0.17231663767250996,2020-2021
Arkadiusz Reca,0.17259536849363194,2020-2021
Jörgen Joakim Nilsson,0.18073876772422096,2020-2021
Andrea Belotti,0.19933272619378872,2020-2021
Augusto Jorge Mateo Solari,0.18261873872145173,2020-2021
Gonzalo Escalante,0.17197707724681238,2020-2021
Juraj Kucka,0.1871541032900234,2020-2021
Miguel Luís Pinto Veloso,0.17548189623438432,2020-2021
Stefano Sturaro,0.16271514198480544,2020-2021
Rodrigo Sebastián Palacio,0.18772511140287454,2020-2021
Luis Milla,0.16725224446334963,2020-2021
Jorge Luiz Frello Filho,0.17843358553175903,2020-2021
Marco Parolo,0.1778336247281597,2020-2021
Esteban Rodrigo Burgos,0.18133969679312,2020-2021
Gianluca Caprari,0.17834209616687705,2020-2021
Marco Verratti,0.18737968844665567,2020-2021
Ciro Immobile,0.2015251986152566,2020-2021
Lorenzo Insigne,0.1955315523642709,2020-2021
Rodrigo Javier de Paul,0.18229334407725034,2020-2021
Alisson Ramsés Becker,0.2091817646495513,2020-2021
Roberto Inglese,0.1751518217542602,2020-2021
Jordan Amavi,0.1656646438323909,2020-2021
Steve Mounié,0.1942515098205014,2020-2021
Mattia Perin,0.19276154273277407,2020-2021
Alex Cordaz,0.00570560523313372,2020-2021
Daniele Baselli,0.16904789493754674,2020-2021
Florian Sotoca,0.18480779820805537,2020-2021
Samuel Di Carmine,0.17197095413210145,2020-2021
Jaume Doménech Sánchez,0.1935641165453084,2020-2021
Federico Ceccherini,0.17481375722048553,2020-2021
Omar Colley,0.17920284867604755,2020-2021
Ivan Radovanović,0.17386426331747193,2020-2021
Marco Silvestri,0.19130399715846771,2020-2021
Mattia Bani,0.17721772346843293,2020-2021
Hassane Kamara,0.1716288907687984,2020-2021
Sofiane Boufal,0.1794198751993138,2020-2021
Tony Mauricio,0.17030606391222136,2020-2021
Christian Günter,0.15848410422357215,2020-2021
Jasmin Kurtič,0.1768155320035012,2020-2021
Luca Ceppitelli,0.1789212295160128,2020-2021
Francesco Caputo,0.19821653749751036,2020-2021
Fernando Forestieri,0.1730795894978458,2020-2021
Thomas Teye Partey,0.17871353136184687,2020-2021
Renato Steffen,0.19232106635135376,2020-2021
Daniel Amartey,0.17662682039404093,2020-2021
Abdoulaye Touré,0.17847944460100393,2020-2021
Loïs Diony,0.17963620814768871,2020-2021
Cristiano Biraghi,0.14998217869656458,2020-2021
Marco Sau,0.1720523524724085,2020-2021
Ondrej Duda,0.16536476096342514,2020-2021
Simone Iacoponi,0.17010498784637992,2020-2021
Mahmoud Ibrahim Hassan,0.18560136384054196,2020-2021
Andrey Galabinov,0.188784724573397,2020-2021
Riccardo Gagliolo,0.17202710362809107,2020-2021
Hakim Ziyech,0.1780426829637856,2020-2021
Wout Weghorst,0.2136529803355802,2020-2021
Mário Rui Silva Duarte,0.16630835777359437,2020-2021
Alexander Hack,0.1835700610981046,2020-2021
Kerem Demirbay,0.1709586697426751,2020-2021
Robert-Nesta Glatzel,0.18204333756383492,2020-2021
Vincenzo Grifo,0.18824368793671645,2020-2021
Francesco Magnanelli,0.16775516262719645,2020-2021
Simone Zaza,0.18097675957056475,2020-2021
Andrew Robertson,0.17165785319473198,2020-2021
Emiliano Ariel Rigoni,0.17283017521128732,2020-2021
Gianmarco Ferrari,0.18570061777923394,2020-2021
Rui Silva,0.14124960421377736,2020-2021
Nélson Cabral Semedo,0.17516440653513837,2020-2021
Robin Zentner,0.24824539831915185,2020-2021
Tommaso Augello,0.1694328095388591,2020-2021
Vincent Laurini,0.16546305620593507,2020-2021
Levin Mete Öztunali,0.1857992699349372,2020-2021
John McGinn,0.1823952479502089,2020-2021
Daniel Bessa,0.17722326382585796,2020-2021
Joseph Alfred Duncan,0.17237149832860185,2020-2021
Guillermo Alfonso Maripán Loaysa,0.18692870305129247,2020-2021
Philipp Förster,0.18196603088018534,2020-2021
Joshua Kimmich,0.19268522803171897,2020-2021
Marius Wolf,0.17384541284283167,2020-2021
Ihlas Bebou,0.19809377415301327,2020-2021
Robert Andrich,0.18584507250561594,2020-2021
Raphael Framberger,0.16230987238431197,2020-2021
Grischa Prömel,0.17699704872619687,2020-2021
Rubén Duarte Sánchez,0.16300327601135484,2020-2021
Rubén García Santos,0.16532799044647825,2020-2021
José Luis Morales Nogales,0.18829962891026764,2020-2021
Amir Rrahmani,0.17945409422575365,2020-2021
Alessandro Florenzi,0.17158448982443317,2020-2021
Juan Agustín Musso,0.15798221576124374,2020-2021
Nicola Sansone,0.17777382657212526,2020-2021
Arnaldo Antonio Sanabria Ayala,0.18949124234778322,2020-2021
Adama Traoré Diarra,0.18238902600604096,2020-2021
Rubén Peña Jiménez,0.17364920847849288,2020-2021
Rubén Yáñez,0.1680255276357419,2020-2021
Diego Javier Llorente Ríos,0.18016185496692597,2020-2021
Manuel Lazzari,0.1794656952786494,2020-2021
Giovanni Di Lorenzo,0.18078899356140413,2020-2021
Benito Nicolas Viola,0.16215219854167787,2020-2021
Gelson Dany Batalha Martins,0.1852601912964717,2020-2021
Jeremie Boga,0.1910676871812216,2020-2021
José María Giménez de Vargas,0.18115669322968653,2020-2021
Luigi Sepe,0.07285874868239609,2020-2021
Marvin Friedrich,0.18583559613470843,2020-2021
Yannick Gerhardt,0.18724155834103562,2020-2021
Jonathan Tah,0.18176605669347123,2020-2021
Armando Izzo,0.183362029116129,2020-2021
Davide Zappacosta,0.18208485170731972,2020-2021
Jonathan Calleri,0.18637481743005693,2020-2021
Adam Marušić,0.18134298385644942,2020-2021
Gnaly Maxwell Cornet,0.17800960655289552,2020-2021
Hamari Traoré,0.1691306094567898,2020-2021
Benjamin Bourigeaud,0.168831449878618,2020-2021
Wylan Cyprien,0.1630375673764604,2020-2021
Romain Philippoteaux,0.17187035485287927,2020-2021
Neal Maupay,0.19271066865519645,2020-2021
Adrien Hunou,0.18314274218527632,2020-2021
Haris Belkebla,0.17083451586309123,2020-2021
Riccardo Improta,0.17071763040427712,2020-2021
Leonardo Pavoletti,0.17873742638264997,2020-2021
Anthony Briançon,0.17876741674419888,2020-2021
Ludovic Ajorque,0.20299805104128846,2020-2021
Abdoul Kader Bamba,0.17272279162678542,2020-2021
Alexander Djiku,0.17781391472423538,2020-2021
Jimmy Cabot,0.1762197166540281,2020-2021
Brendan Chardonnet,0.18836228814107536,2020-2021
Alex Iwobi,0.17409266696669903,2020-2021
Duje Ćaleta-Car,0.1824680488696768,2020-2021
Yeray Álvarez López,0.18404498581770531,2020-2021
Álex Remiro,0.21911497607672925,2020-2021
Íñigo Lekue Martínez,0.16871421835018358,2020-2021
Unai López,0.17288406619567392,2020-2021
Sergio Herrera,0.24063276076962506,2020-2021
Ayoze Pérez Gutiérrez,0.18295900338781265,2020-2021
Pere Pons Riera,0.17398702267873062,2020-2021
Presnel Kimpembe,0.1786469626208392,2020-2021
Kingsley Coman,0.1961689566394318,2020-2021
Salvatore Molina,0.1728629576546767,2020-2021
Gregoire Defrel,0.18648976690865968,2020-2021
Diego da Silva Farias,0.1831199736974215,2020-2021
Alessandro Tuia,0.17545424198945686,2020-2021
Patrik Schick,0.1924700980145795,2020-2021
Marcus Højriis Ingvartsen,0.17465075892645873,2020-2021
Adam Harry Webster,0.18169382922744218,2020-2021
Oluwasemilogo Adesewo Ibidapo Ajayi,0.17760317811659831,2020-2021
Benjamin Jarrod Osborn,0.17074107587804557,2020-2021
Abdou Diallo,0.17518918048948642,2020-2021
Franck Honorat,0.18069829701591028,2020-2021
Ruben Loftus-Cheek,0.1803995629445558,2020-2021
A. Grbić,0.1803795642134143,2020-2021
Thilo Kehrer,0.17667430602083126,2020-2021
Cédric Brunner,0.16703858745341538,2020-2021
Nico Elvedi,0.18672768827229627,2020-2021
Razvan Marin,0.17405275409398696,2020-2021
Deyverson,0.1714477333639634,2020-2021
Rúben Neves,0.17361255030793588,2020-2021
Gonçalo Manuel Ganchinho Guedes,0.18928112346141282,2020-2021
Marco Sportiello,0.14797356862799446,2020-2021
Morten Thorsby,0.1767895008320623,2020-2021
Saša Lukić,0.1758398788672539,2020-2021
Nemanja Radonjić,0.18288557684438775,2020-2021
Shon Weissman,0.18239392653591366,2020-2021
Milot Rashica,0.18301947869157387,2020-2021
Federico Dimarco,0.16286121880509757,2020-2021
Federico Bonazzoli,0.18731533742015272,2020-2021
Tyrone Mings,0.188591717809013,2020-2021
Jan Bednarek,0.18046642816201153,2020-2021
Harry Winks,0.17518237182537716,2020-2021
Kean Shay Bryan,0.1722527086313997,2020-2021
Temitayo Olufisayo Olaoluwa Aina,0.1768595260991173,2020-2021
Sada Thioub,0.17775779498386893,2020-2021
Andreas Hoelgebaum Pereira,0.16919485401097958,2020-2021
Jaïro Riedewald,0.1734501750296624,2020-2021
Pedro Chirivella,0.17358555799804146,2020-2021
Oleksandr Zinchenko,0.17604224473251223,2020-2021
Roberto Gagliardini,0.18310807055500128,2020-2021
Léo Dubois,0.16709018305109152,2020-2021
Didier Ndong,0.17531998361177092,2020-2021
Bruno Miguel Borges Fernandes,0.19705541839315566,2020-2021
Keagan Dolly,0.17014086675944282,2020-2021
Leroy Sané,0.1993696345933017,2020-2021
Lys Mousset,0.17114186157033262,2020-2021
Edoardo Goldaniga,0.16791070070600445,2020-2021
Federico Bernardeschi,0.17184351201434078,2020-2021
Stefano Sensi,0.16892120491114526,2020-2021
Andrea Petagna,0.18998725993136195,2020-2021
Filip Krovinović,0.16969016984822813,2020-2021
Mattia Zaccagni,0.18661429131032373,2020-2021
Roberto Insigne,0.1877593718025005,2020-2021
Ellyes Skhiri,0.18338555845022156,2020-2021
Iñaki Williams Arthuer,0.1868639273431522,2020-2021
Diego González Polanco,0.18123712989994434,2020-2021
Pau López Sabata,0.18240599340111135,2020-2021
Joan Jordán Moreno,0.17745534796840745,2020-2021
David Remeseiro Salgueiro,0.16557207929515003,2020-2021
Solly March,0.17043711319747873,2020-2021
Nicolas Pépé,0.1884129233651212,2020-2021
Paweł Dawidowicz,0.17637748243146248,2020-2021
Daniel Castelo Podence,0.1845781805179825,2020-2021
Gaetano Letizia,0.1753128599837001,2020-2021
Samir Caetano de Souza Santos,0.17653011656512943,2020-2021
Marvelous Nakamba,0.17302876066883552,2020-2021
Mickael Malsa,0.17518652307632876,2020-2021
Luiz de Araújo Guimarães Neto,0.17971311751045946,2020-2021
Djené Dakonam Ortega,0.17536835215884383,2020-2021
Santiago Mina Lorenzo,0.18839413426430454,2020-2021
Ivan Provedel,0.11558466344230636,2020-2021
Vedat Muriqi,0.17587534119686227,2020-2021
Hugo Lloris,0.20032356006847274,2020-2021
Anthony Lopes,0.20281804061126552,2020-2021
Jiří Pavlenka,0.19265954236028032,2020-2021
Sargis Adamyan,0.1970842686287859,2020-2021
Timothée Christian Kolodziejczak,0.17697249192382256,2020-2021
Samuel Yves Umtiti,0.1797122636792403,2020-2021
Xavier Chavalerin,0.17636044911556106,2020-2021
Jordan Ferri,0.17815344927098378,2020-2021
Maxime Gonalons,0.16880693891073487,2020-2021
Clément Grenier,0.17112549708523905,2020-2021
Alassane Pléa,0.19196584722121285,2020-2021
Jimmy Briand,0.17691401664657344,2020-2021
Alexandre Lacazette,0.19760544538938704,2020-2021
Gastón Rodrigo Pereiro López,0.1884865448321189,2020-2021
Alphonse Aréola,0.18375147706691505,2020-2021
Salvatore Sirigu,0.07084972525434997,2020-2021
Loïck Landre,0.18266185468512966,2020-2021
Ángel Martín Correa,0.19222471381700595,2020-2021
Kalifa Coulibaly,0.1847828575868913,2020-2021
Kevin Gameiro,0.18188215207020852,2020-2021
Rade Krunić,0.18535909320388438,2020-2021
Sébastien Corchia,0.15303449664463317,2020-2021
Jérôme Roussillon,0.169160055196305,2020-2021
Ryad Boudebouz,0.16059802626606406,2020-2021
Sanjin Prcić,0.1781984596131159,2020-2021
Willy-Arnaud Zobo Boly,0.18282249733309314,2020-2021
Robert Kenedy Nunes do Nascimento,0.17535330903822957,2020-2021
Thomas Monconduit,0.17205897826895886,2020-2021
Soualiho Meïté,0.1808817017715951,2020-2021
Sébastien Haller,0.18243898542490694,2020-2021
Lévy Koffi Djidji,0.17891494394714624,2020-2021
Arthur Melo,0.1779851504162316,2020-2021
Jordan Veretout,0.18487360960712498,2020-2021
Damien Vincent Denis Le Tallec,0.17205163286074523,2020-2021
Steve Mandanda,0.20961121985896425,2020-2021
César Azpilicueta Tanco,0.17984653516886173,2020-2021
Jérémy Morel,0.17561152898920074,2020-2021
Nicolas N'Koulou,0.18151340651693296,2020-2021
Jordan Ayew,0.18444369972515412,2020-2021
Philipp Lienhart,0.18417511211854762,2020-2021
Hwang Ui-Jo,0.19312520284321827,2020-2021
Chang-Hoon Kwon,0.167515589302938,2020-2021
Thorgan Hazard,0.18382604700638788,2020-2021
Geoffrey Kondogbia,0.17500493441197887,2020-2021
Benoît Costil,0.20785789145261482,2020-2021
John Boye,0.18007998562925062,2020-2021
Dimitri Foulquier,0.17207330515772304,2020-2021
Danilo Cataldi,0.16358915959551446,2020-2021
Keita Baldé Diao,0.18988704986303861,2020-2021
Vincent Pajot,0.17664242882024037,2020-2021
David Ospina Ramírez,0.2170785478230102,2020-2021
Yerry Fernando Mina González,0.18574833217643502,2020-2021
Stéphane Bahoken,0.18400645675795083,2020-2021
Angelo Fulgini,0.18586795778438436,2020-2021
Moussa Dembélé,0.17760416951182742,2020-2021
Eric Bertrand Bailly,0.17943223204146475,2020-2021
Mathieu Debuchy,0.17337247458461114,2020-2021
Lucas Digne,0.16142860506647244,2020-2021
Emil Audero,0.17374399608316904,2020-2021
Davide Calabria,0.17226229835366627,2020-2021
Idrissa Gana Gueye,0.18665305752817468,2020-2021
Eden Hazard,0.19123283724891407,2020-2021
Bakary Adama Soumaoro,0.18280057934487892,2020-2021
Dimitri Payet,0.16970466701984357,2020-2021
Nolan Roux,0.16646137457149596,2020-2021
Kalidou Koulibaly,0.17876314529007375,2020-2021
Bouna Sarr,0.17295237742865788,2020-2021
Andy Delort,0.2073208957110945,2020-2021
Sadio Mané,0.20038435512261005,2020-2021
Yannick Cahuzac,0.17413926987927278,2020-2021
Florian Thauvin,0.1742938096410268,2020-2021
Wahbi Khazri,0.17538991082846092,2020-2021
Davinson Sánchez Mina,0.18060411416609082,2020-2021
Aleksandr Golovin,0.18754967097903896,2020-2021
Serge Aurier,0.18627084003235297,2020-2021
Daniel Congré,0.18102566384879112,2020-2021
Wissam Ben Yedder,0.19933298173936112,2020-2021
Etienne Capoue,0.1786052496029355,2020-2021
Moussa Sissoko,0.17086319607413955,2020-2021
Emmanuel Rivière,0.17782121183448737,2020-2021
Niclas Eliasson,0.1678592323564407,2020-2021
Rúben Santos Gato Alves Dias,0.18638034831924052,2020-2021
Renato Júnior Luz Sanches,0.17542570317675618,2020-2021
Lukas Klostermann,0.17640748411518037,2020-2021
Benjamin Henrichs,0.171127913933348,2020-2021
Benjamin André,0.17745697012936132,2020-2021
Luka Jović,0.1802748343307618,2020-2021
Paul Lasne,0.17389445471849901,2020-2021
Frédéric Sammaritano,0.16127848553227497,2020-2021
Faouzi Ghoulam,0.15879111525933512,2020-2021
Kurt Happy Zouma,0.199383929183756,2020-2021
Omar Federico Alderete Fernández,0.17519061714780274,2020-2021
Josuha Guilavogui,0.17710813298940195,2020-2021
Fabien Lemoine,0.17479585278372803,2020-2021
Pierre-Emerick Aubameyang,0.19173785264793852,2020-2021
Romain Hamouma,0.1786547709368334,2020-2021
Roger Claver Djapone Assalé,0.1802398214211385,2020-2021
Nicolas de Roussel de Préville,0.17346154414372172,2020-2021
Vitorino Hilton da Silva,0.18148420983655633,2020-2021
Benjamin Stambouli,0.1773984345374946,2020-2021
Bryan Dabo,0.17270772507914073,2020-2021
Valentin Rongier,0.18078536084510816,2020-2021
Olivier Giroud,0.18553618560152393,2020-2021
Benjamin Lecomte,0.2583309528980061,2020-2021
Bruno Écuélé Manga,0.18555243458080248,2020-2021
Lamine Koné,0.18076045821452527,2020-2021
Wesley Lautoa,0.1735516021780925,2020-2021
Atakan Karazor,0.1762632800796367,2020-2021
Kévin Monnet-Paquet,0.16711555979673987,2020-2021
Jonas Martin,0.17364063789091325,2020-2021
Lionel Jules Carole,0.17056003546582432,2020-2021
Ismaël Traoré,0.18290388598960705,2020-2021
Paul Nardi,0.18646076147569257,2020-2021
Massadio Haïdara,0.17746884592348003,2020-2021
Adnan Januzaj,0.18222898907461804,2020-2021
Salif Sané,0.1833652907505346,2020-2021
Thomas Mangani,0.1703820004602176,2020-2021
Benjamin Mendy,0.17610990098760326,2020-2021
Riyad Mahrez,0.20306724149679523,2020-2021
Djibril Sidibé,0.16478498431962463,2020-2021
Julien Faussurier,0.17093133690371154,2020-2021
Aleksey Miranchuk,0.18285284047055472,2020-2021
Denis Vavro,0.17447000403567342,2020-2021
Jessy Moulin,0.23944562765210486,2020-2021
Romain Saïss,0.18637484577775504,2020-2021
Giangiacomo Magnani,0.17543384501576895,2020-2021
Pierre-Yves Hamel,0.18871496176671806,2020-2021
Gaëtan Paquiez,0.17019071225656138,2020-2021
Vincent Manceau,0.16849863743443338,2020-2021
Gaëtan Charbonnier,0.1778227780015095,2020-2021
Nicolas Pallois,0.17696931753111367,2020-2021
Aïssa Mandi,0.18431771220050044,2020-2021
Pablo Maffeo Becerra,0.17529129073376673,2020-2021
Lucas Deaux,0.17469241452626005,2020-2021
Paul Baysse,0.18571702146317245,2020-2021
Robert Faxe Skov,0.16605685181268376,2020-2021
Alex Ferrari,0.1708276321290841,2020-2021
Sehrou Guirassy,0.19322176622542903,2020-2021
Alessandro Deiola,0.16976957551619762,2020-2021
Nadiem Amiri,0.17966684608276243,2020-2021
Miloš Vulic,0.16756653406784874,2020-2021
Baptiste Reynet,0.19098449772673676,2020-2021
Abdoulaye Bamba,0.16278709270035102,2020-2021
Youri Tielemans,0.1779815540116153,2020-2021
Timothy Castagne,0.1803641301871633,2020-2021
Gaël Kakuta,0.17784417295906083,2020-2021
Damien Da Silva,0.1885812473422251,2020-2021
Jérôme Hergault,0.1705261054814639,2020-2021
Pierluigi Gollini,0.17873978234144086,2020-2021
Jean-Louis Leca,0.20952626685154585,2020-2021
Kenny Lala,0.1694488167232414,2020-2021
Arthur Masuaku,0.18271447876108718,2020-2021
Antonín Barák,0.18849672724836736,2020-2021
Edimilson Fernandes,0.16955119940486787,2020-2021
Onyinye Wilfred Ndidi,0.18558138660156442,2020-2021
Moses Daddy-Ajala Simon,0.18307318043605184,2020-2021
Bartłomiej Drągowski,0.1513836996856608,2020-2021
Édouard Osoque Mendy,0.21643835616916327,2020-2021
Bernardo Mota Veiga de Carvalho e Silva,0.19331414018156823,2020-2021
Nemanja Maksimović,0.17493105800459421,2020-2021
Sergej Milinković-Savić,0.19590544649736583,2020-2021
Jeremías Ledesma,0.1995585371832983,2020-2021
Marlon Santos da Silva Barbosa,0.18465771335472728,2020-2021
Arnaud Souquet,0.16877269654428648,2020-2021
Karl Toko Ekambi,0.2015817069679421,2020-2021
Daniel Wass,0.17363830537688635,2020-2021
Ignacio Pussetto,0.18926206436048157,2020-2021
Alexandre Oukidja,0.24448428640574935,2020-2021
Luuk de Jong,0.18055996806465602,2020-2021
Thomas Delaine,0.1798437884987281,2020-2021
Wesley Hoedt,0.17716470064338394,2020-2021
Daley Sinkgraven,0.1687474410859269,2020-2021
Yunis Abdelhamid,0.1855120098942707,2020-2021
Téji Savanier,0.16444275765455937,2020-2021
Giovanni Pablo Simeone,0.18278700652008376,2020-2021
Maxime Poundjé,0.1676300470825504,2020-2021
Renaud Ripart,0.17898761016459286,2020-2021
Matthieu Dreyer,0.1145103432712105,2020-2021
Steven Fortès,0.17838285724351144,2020-2021
Laurent Abergel,0.17869716646047482,2020-2021
Diego Carlos Santos Silva,0.18033026238763322,2020-2021
Lucas Höler,0.18819412243383282,2020-2021
Lukas Klünter,0.1718129248624552,2020-2021
Ajdin Hrustic,0.17459296716858125,2020-2021
Mahmoud Dahoud,0.17840221973541512,2020-2021
Marcel Hartel,0.16205382442459187,2020-2021
Pascal Stenzel,0.17244597036658305,2020-2021
Waldemar Anton,0.18150268698350028,2020-2021
Maximilian Eggestein,0.18297171411767252,2020-2021
Giorgos Kyriakopoulos,0.1774799412356966,2020-2021
Sebastiano Luperto,0.1773437308832006,2020-2021
Matteo Pessina,0.17932574004230759,2020-2021
Miguel Ângelo da Silva Rocha,0.17280979016222248,2020-2021
Baptiste Santamaria,0.18001180373065434,2020-2021
Enes Ünal,0.1788638924504729,2020-2021
Jordan Torunarigha,0.1795945624683364,2020-2021
Saîf-Eddine Khaoui,0.1773774791665616,2020-2021
Borja Iglesias Quintas,0.18478146001139775,2020-2021
Jorge Meré Pérez,0.17567022500483576,2020-2021
Gonzalo Melero Manzanares,0.18599312357386769,2020-2021
Luis Rioja,0.17756509654254726,2020-2021
Harrison James Reed,0.1768262513103528,2020-2021
Allan Saint-Maximin,0.19701539340685545,2020-2021
Pierrick Capelle,0.17730511263943596,2020-2021
Mbaye Diagne,0.19107887220877812,2020-2021
Jonathan Bamba,0.18406174565285507,2020-2021
Ferland Mendy,0.17453595284789006,2020-2021
Antonin Bobichon,0.16378946395028854,2020-2021
Pierre Lees Melou,0.18280861628480546,2020-2021
Julien Laporte,0.18008259013877245,2020-2021
Erick Cathriel Cabaco Almada,0.17117786329526546,2020-2021
Munir El Haddadi Mohamed,0.19164283501933196,2020-2021
Aritz Elustondo Irribaria,0.1810386915630437,2020-2021
Álvaro Odriozola Arzallus,0.17233704087049342,2020-2021
David Soria Solís,0.22926629605683652,2020-2021
Carlos Fernández Luna,0.1844756972734931,2020-2021
Enric Gallego,0.17269458850135094,2020-2021
Aaron Leya Iseka,0.17842468532469047,2020-2021
Saidy Janko,0.16625702365648587,2020-2021
Jason Denayer,0.1829253779494244,2020-2021
Angeliño,0.16534664766270343,2020-2021
Mario Hermoso Canseco,0.17648569247129772,2020-2021
Marcos Llorente Moreno,0.2031704084789577,2020-2021
Lucas Hernández Pi,0.17794254649370764,2020-2021
Gaëtan Laborde,0.2028165553129172,2020-2021
Iván Alejo Peralta,0.17411190404477841,2020-2021
Andoni Gorosabel Espinosa,0.1675322191606391,2020-2021
Jon Guridi Aldalur,0.17587638703001923,2020-2021
Martín Merquelanz,0.16880503555561985,2020-2021
Jon Bautista Orgilles,0.17730598036521422,2020-2021
Ainsley Maitland-Niles,0.17395116920726736,2020-2021
Maxime Lopez,0.17934738434538192,2020-2021
Enis Bardhi,0.17685566063391886,2020-2021
Hans Hateboer,0.18256991687420976,2020-2021
Robin Le Normand,0.17899681483253227,2020-2021
Matt Targett,0.16007927809950784,2020-2021
Nabil Fekir,0.19382102594006734,2020-2021
Kasper Dolberg,0.19378437458486006,2020-2021
Emre Mor,0.1744068315898005,2020-2021
László Bénes,0.15626807013129246,2020-2021
Roland Sallai,0.18824071465857684,2020-2021
Daniel Owen James,0.18866624250221142,2020-2021
Adrien Tameze,0.1756620777529953,2020-2021
Ibrahim Amadou,0.17661122005934607,2020-2021
Aarón Martín Caricol,0.17078087454366045,2020-2021
