longName,wyId
Mathis Rayan Cherki,582972
Yvan Neyou Noupa,436785
Hélder Costa,135919
Enric Gallego,278348
Mario Suárez,3446
Bukayo Saka,520291
Luis Javier Suárez Charris,401158
Lorenzo Ariaudo,20865
Mattia Sprocati,218969
Ardian Ismajli,435395
Taiwo Michael Awoniyi,285506
Hianga'A Mananga Mbock,489995
Kike Barja,339790
Albin Kenneth Dahrup Zohore,56002
Jorge Pombo,337068
Pablo Marí,3647
Yordan Hernando Osorio Paredes,355050
Elif Elmas,402269
Felipe Augusto de Almeida Monteiro,40542
Senou Coulibaly,522691
Youcef Atal,454524
Papa Ndiaga Yade,616596
Mohameth Djibril Ibrahima Sow,282790
Anthony Limbombe Ekango,38033
Guido Rodríguez,340706
Mohammed Salisu Abdul Karim,557942
Joseph Aidoo,375335
Julien Laporte,27781
Eric García Martret,473367
Ben Zolinski,14960
Esteban Rodrigo Burgos,213714
Leonardo Julián Balerdi Rosa,575036
Jean-Kevin Duverne,342697
Bryan Gil Salvatierra,532831
Ahmed Kutucu,504172
Hicham Boudaoui,554423
Ilija Nestorovski,82501
Wu Lei,144628
Marc Cardona,452264
Tyler D'Whyte Roberts,351807
Matteo Elias Kenzo Guendouzi Olié,428012
Romain Del Castillo,296501
Alberto Soro,551419
Tom Trybull,14702
Simon Bokoté Banza,340643
Eberechi Oluchi Eze,487034
Joshua Zirkzee,543793
Kouassi Ryan Sessegnon,424949
Alexander Banor Tettey,25651
Lamine Koné,26023
Dani Gómez,419225
Jean-Charles Castelletto,134499
Jorge Pulido,4325
José Pozo,134177
Remi Oudin,394056
Roberto Soldado,3294
Manuel Prietl,65855
Leandro Barreiro Martins,480216
Hugo Guillamón Sanmartín,473364
Sheraldo Becker,1720
Oihan Sancet Tirapu,545942
Yevhen Shakhov,105372
Danny Ward,11304
Óliver Torres,208942
Lisandro Magallán,86507
Pablo Hernández,3285
Júnior Waka Lible Lago,3908
Fernando Calero,450769
Christian Gebauer,333397
Martin Valjent,270037
Isaac Lihadji,605631
Fabien Centonze,385069
Harry Wilson,282267
Lukas Mühl,337722
Toni Villa,337070
Andrea Papetti,592926
Keven Schlotterbeck,448070
Pere Milla,7693
Laurent Abergel,27067
Bobby Armani Decordova-Reid,192755
Carlos Vinícius Alves Morais,443740
Javier Martínez Aginaga,482369
Julian Jeffrey Gaston Chabot,391740
Mate Morey,472519
Mattias Olof Svanberg,347525
Pascal Augustus Struijk,425911
Christoph Zimmermann,144981
Marcus Højriis Ingvartsen,234377
Damien Vincent Denis Le Tallec,25544
Giorgos Kyriakopoulos,272673
Jeong Woo-Yeong,557923
Diego Lainez Leyva,495404
Samuel Di Carmine,21520
Alexis Jesse Saelemaekers,475011
Lucas Torró,5112
Mehdi Chahiri,286518
Ebrima Colley,559712
Giovanni Di Lorenzo,22680
Giulio Maggiore,441701
Hannes Wolf,400646
Kasim Adams Nuhu,342789
William Louis Sharp,8152
Okay Yokuslu,32978
Christopher Antwi-Adjei,444788
Matteo Pessina,272893
Romain Philippoteaux,229067
Cheick Oumar Doucouré,540839
José Luis Morales Nogales,15098
Miguel Baeza,532815
Luca Marrone,20471
Dani Rodríguez,6456
Facundo Medina,484058
Yusuf Yazici,412677
Sander Gard Bolin Berge,367922
Jaromír Zmrhal,220659
Sebastian Walukiewicz,496427
Oluwasemilogo Adesewo Ibidapo Ajayi,234411
Nassim Boujellab,400255
Hatem Ben Arfa,7987
Daniele Ragatzu,22116
Sergi Guardiola,7458
Modibo Sagnan,498373
Joaquín Fernández Moreno,167149
Luca Jannis Kilian,447824
Grischa Prömel,225003
Kastriot Dermaku,23447
Aaron Leya Iseka,278814
Dominick Drexler,15598
Jean Lucas,493287
Alberto Perea,4344
Andreas Skov Olsen,512740
Sergiño Gianni Dest,499596
Maximilian William Kilman,496001
Sebastiano Luperto,272870
Quincy Anton Promes,253
Luca Sangalli,279569
Moi Gómez,3536
Emerson Royal,477082
Matías Ezequiel Vargas Martín,374800
Jakob Valdemar Olsson Johansson,50892
Callum Jack Robinson,11052
Callum Thomas Owen Paterson,223785
Moussa Doumbia,298730
Jonathan Michael Burkardt,518645
Óscar Guido Trejo,3987
Kelyan Guessoum,483061
Rodrigo Becão,409091
Giangiacomo Magnani,262369
Adolfo Julián Gaich,573527
Malick Laye Thiaw,521375
Filip Wojciech Jagiełło,285660
Harrison James Reed,275780
Dereck Kutesa,282787
Pierre Kunde Malong,292578
Kevin Stöger,16830
Youssouf Fofana,525236
Waldo Rubio,406454
Eduard Löwen,337553
Filip Đorđević,25548
Bernard Anício Caldeira Duarte,41250
Unai García,6317
Yannik Keitel,497350
Aleksandar Sedlar,223681
Adrien Truffert,627708
Samuel Kalu Ojim,419934
Nikolas Špalek,262366
Timothée Christian Kolodziejczak,25391
Gary Alexis Medel Soto,3473
Paweł Dawidowicz,247996
Abdoulaye Ba,70391
Mathias Autret,26028
Sergio Reguilón,344100
Marin Pongračić,391885
Lucas Martínez Quarta,372256
Saidou Sow,619295
Pierre Kalulu,582906
Antonio Di Gaudio,22322
Atakan Karazor,260402
Kevin Andrés Agudelo Ardila,495777
Mehdi Zerkane,471587
Aleix Febas Pérez,240680
Takumi Minamino,137669
Jimmy Cabot,229439
Wilfried Stephane Singo,603143
Keinan Davis,416165
Moussa Djenepo,514375
James Daniel Maddison,284302
Conor David Coady,7953
Salih Uçan,33297
Álvaro García,251565
Jérémy Le Douaron,557729
Robson Bambu,488513
Mohamed Elyounoussi,54896
Tolgay Arslan,14894
Tanguy Coulibaly,558730
Ryan Bennett,9488
Uroš Račić,435472
Khéphren Thuram-Ulie,532750
Anthony Mbu Agogo Modeste,8211
Rabbi Matondo,405200
Vedat Muriqi,251447
Leandro Paredes,86195
Flavius David Daniliuc,520865
Juan Ferney Otero Tovar,334815
Luca Netz,530057
Jean-Ricner Bellegarde,396912
Mohamed Simakan,545451
Wout Faes,285382
Mitchel Bakker,475591
Hanno Behrens,19016
Raúl Guti,339794
Ondrej Petrák,82295
Abdoul Kader Bamba,229375
Žan Majer,85896
Oluwaseyi Babajide Ojo,240384
Chris Basham,9402
Patrick John Joseph Roberts,286830
Aboubakar Kamara,331926
Iago Amaral Borduchi,490483
Joshua Brownhill,284438
Nicolás Domínguez,496214
Simone Bastoni,297755
Álex Moreno,5910
Cauly Oliveira Souza,228642
Nahuel Molina Lucero,414193
Arnaut Danjuma,397060
Danilo Luiz da Silva,255254
Alessandro Tuia,23378
Riccardo Gagliolo,220377
Caio Henrique,444921
João Pedro Neves Filipe,397109
Sebastian Rode,15255
Ramon Azeez,5725
Kenny Mclean,62388
Marius Bülter,336956
Igor Julio dos Santos de Paulo,415953
Morten Thorsby,237057
David Wayne Hoilett,8210
Benjamin William White,446423
Fran Beltrán,422519
Tuta,512475
Jayden Ian Bogle,447985
Omar Federico Alderete Fernández,258591
Mickael Malsa,249917
Colin Dagba,394166
Jack William O'Connell,234432
Ryan Marlowe Fredericks,8280
Floyd Ayité,26323
Robert Faxe Skov,263389
Lucas Evangelista,265042
Tete Morente,344153
Roberto Massimo,520659
Dan Assane Ndoye,541676
Antonino Barillà,22684
Temitayo Olufisayo Olaoluwa Aina,240378
Yangel Herrera,363717
Virgil Misidjan,237
Jordan Lefort,30317
Matthew Longstaff,448003
Alberto Cerri,134441
João Victor Santos Sá,299094
Jaime Seoane,344118
Florent Muslija,391473
Fabien Lemoine,25862
Manu García,346119
Aleš Matějů,234347
Anuar,334154
Ivan Ilić,481266
Ezgjan Alioski,49885
Álex Gallar,5875
John David Lundstram,134303
Enrique García Martínez,478999
Rui Fonte,3815
Mateo Klimowicz,510343
Bekanty Victorien Angban,141176
Ajdin Hrustic,272355
Hassane Kamara,215917
Jon Moncayola,550229
Diadie Samassékou,375365
Biagio Meccariello,21971
Martín Zubimendi,503338
Mickaël Alphonse,28653
Pierre-Yves Polomat,28340
Aimen Moueffek,583071
Japhet Tanganga,424950
Paulo Otávio,40930
Nicholas Opoku,421456
Matteo Lovato,485354
Valon Berisha,54587
Joakim Mæhle,442097
Kaj Sierhuis,400277
Mikkel Damsgaard,449472
Malik Tchokounté,29913
Georginio Rutter,579610
Santiago Cáseres,477106
Ibrahima Diallo,471582
Mehdi Bourabia,190380
Conor Gallagher,447358
Luca Paganini,22668
Sebastian Vasiliadis,412843
Miha Zajc,137238
Hernâni Fortes,71911
Keita Endo,418982
Arkadiusz Reca,212219
Maximilian James Aarons,447097
Mbwana Samatta,132855
Facundo Pellistri,601883
Mert Müldür,425915
Andrea Favilli,357377
Pape Gueye,460552
Razvan Marin,236820
Emanuele Ndoj,239194
Jerdy Hendrikus Gerardus Bernardus Schouten,439889
Mathieu Cafaro,374119
Yunus Musah,545296
Valery,404218
Thierry Ambrose,283146
Jakub Moder,406051
Jack William Stacey,336758
Steven Alzate,460319
Simon Sohm,546102
Masaya Okugawa,349932
Jacques-Alaixys Romao,26036
Charles Abi,572325
Peter Svarrer Ankersen,56625
Mërgim Vojvoda,336439
Iddrisu Baba Mohammed,471583
Ismaël Bennacer,328702
Simone Iacoponi,21941
Rúben Neves,237031
Ibrahima Sissoko,366785
Mads Giersing Valentin Pedersen,331195
Adil Aouchiche,558727
Javi Puado,450785
Édgar González,357991
Aurélien Scheidler,426887
Ivan Cavaleiro,135938
Ghislain Konan,418175
Thomas Delaine,26794
Takefusa Kubo,95501
Donny van de Beek,285743
Diogo Dalot,369589
Nemanja Gudelj,312
Rubén Alcaraz,6035
Denis Vavro,262121
Pedro Chirivella,240678
Luis Rioja,275419
Sergio Álvarez,3975
Boubakary Soumaré,460656
Borja Sainz,619855
Roberto López,552234
Marshall Munetsi,403934
Rodrigo Battaglia,89133
Sidy Sarr,375352
Víctor Campuzano,387803
Facundo Ferreyra,86737
Adam Zreľák,258443
Fernando Forestieri,21660
Brandon Williams,505058
Ismail Jakobs,447685
William Vainqueur,38091
Ander Barrenetxea,596052
Santi Comesaña,387840
José Mari,5055
Salvatore Molina,23143
Nehuén Pérez,494337
Adam Bodzek,16139
Adrián Cubas,301406
Petar Musa,415255
Cristian Battocchio,20589
Mato Jajalo,15280
Carlos Akapo,7818
Oier Sanjurjo,3829
Paolo Ghiglione,359508
Exequiel Palacios,364082
Dan Burn,192792
Reece James,447357
Maxence Caqueret,462132
Panagiotis Tachtsidis,21319
Jonathan Clauss,31500
Opoku Ampomah,442259
Adri Embarba,275298
Andrea Tabanelli,24742
Gabriele Zappa,535711
Kai Pröger,257292
Juan Brunetta,446543
Darnell Furlong,359940
Morgan Gibbs-White,448645
Loris Benito Souto,50063
Fabian Kunze,356891
Haitam Aleesami,207469
Anthony Michael Gordon,478618
Kean Shay Bryan,240197
Jacob Matthew Ramsey,470680
Marco Stiepermann,15352
John Alexander Fleck,9412
Matteo Ricci,145294
Unai López,230863
Mounir Chouiar,436896
Tiago Emanuel Embaló Djaló,472669
Eduardo Henrique,44250
Toma Bašić,337392
Serdar Gürler,25477
Mihai Dobre,368012
José Fontán,563961
Cebio Soukou,18752
Imran Louza,528243
Jairo Izquierdo,342785
James Michael Justin,412034
Billy Clifford Gilmour,508830
Lucien Jefferson Agoumé,589805
Lamine Fomba,372535
Renan Lodi,472191
Jamal Piaras Lewis,424246
Víctor Díaz,4425
Pablo Hervías,6287
Dani Escriche,507495
Ken Nlata Sema,258108
Melingo Kevin Mbabu,166730
Marvelous Nakamba,249916
Romano Schmid,425934
Haris Belkebla,229203
Vladimír Coufal,83150
Jan Thielmann,521573
Cristiano Piccini,21793
Robert Snodgrass,8469
Stefan Lainer,65460
Dimitri Bisoli,232791
Deyverson,237018
Warren Tchimbembé,421867
Nicolò Rovella,567230
Kalidou Sidibé,453413
Kalvin Mark Phillips,359934
Reinhold Yabo,15346
Yan Brice Eteki,364846
Fede San Emeterio,295225
Roberto Torres,3511
Anderson Lucoqui,340192
Kingsley Osezele Ehizibue,345994
Jordan Lotomba,374952
Marcel Sobottka,228610
Joël Ivo Veltman,47
Gastón Brugman Duarte,21020
Alexis Mac Allister,481911
Gabriel Tadeu Strefezza Rebelato,441800
Thomas Foket,206906
George Baldock,13485
Jon Ander Garrido,6386
Daley Sinkgraven,268783
Jonathan Biabiany,20502
Marc Cucurella,344040
Damián Marcelo Musto,88969
Rhian Joel Brewster,448597
Riccardo Improta,22931
Antonin Bobichon,276995
Arturo Calabresi,239289
Jacob Barrett Laursen,135102
Hans Fredrik Jensen,285875
Tariq Kwame Nii-Lante Lamptey,471064
Kieran Tierney,290954
Hugo Magnetti,426794
Stefano Wilfred Denswil,39
Christopher Lenz,18979
Oliver William Skipp,470978
Deyovaisio Zeefuik,349143
Benjamin Jarrod Osborn,234435
Stefano Sabelli,134478
Jérôme Hergault,26401
Mihailo Ristić,293333
Pervis Josué Estupiñán Tenorio,358801
Abdón Prats Bastidas,3651
Federico Barba,134476
Emiliano Ariel Rigoni,222439
Conor Stephen Townsend,9683
Rodrigo Hernández Cascante,694195
James Michael Collins,265363
Luke Thomas,488709
Domenico Criscito,101554
Mehmet Zeki Çelik,289225
Rúben Vinagre,399647
Fran Gámez,452269
Can Bozdogan,506928
Tony Mauricio,216040
Glody Ngonda Muzinga,454729
Oliver Fink,16141
Timo Becker,391722
Klaus Gjasula,16203
Filip Krovinović,246425
Enda John Stevens,8010
Sean Longstaff,448638
Adam Idah,479178
Gaëtan Paquiez,262509
Kingsley Schindler,222828
Stéphane Imad Diarra,423288
Julien Faussurier,26198
Sebastian Griesbeck,17291
Jens Jønsson,56408
Exequiel Alejandro Palacios,90774
Luca Siligardi,20912
Niko Gießelmann,19500
Rubén García Santos,225084
Luke Ayling,9843
Sergi Palencia,279524
Borna Sosa,284468
Joris Chotard,587295
Raffaele Maiello,22569
Marco Calderoni,21874
Fábio Pereira da Silva,7921
Jeremie Agyekum Frimpong,447207
Thierry Correia,423157
Antonee Robinson,383569
Maxime Busi,576663
S. Skrabb,35318
Mario Vrančić,14813
Jon Morcillo,579987
Jorge Miramón,7612
Ronaldo Augusto Vieira Nan,434154
Juninho Bacuna,360745
Jacopo Petriccione,329807
Matthew Stuart Cash,421696
Jean Zimmer,16847
Martín Merquelanz,279567
Florian Miguel,329300
Alfonso Espino,297921
Jean-Manuel Mbom,497351
Carlos Clerc,3790
Quini,7072
Tyrick Mitchell,532892
Filip Malbašić,127609
Ritsu Doan,365835
Salva Sevilla,3602
Enzo Le Fée,546431
Robert Gumny,367998
Fede Vico,4285
Rober Correa,7624
Niclas Eliasson,258116
Tommaso Augello,222964
Riccardo Marchizza,347015
Pedro Porro,551442
Xavier Chavalerin,25400
Leo Štulac,85366
Isaac Carcelén,6572
Miloš Vulic,263626
Domagoj Bradaric,526985
Luis Milla,213131
Joe Bryan,9195
Javi Moyano,6528
Marko Pajać,69469
Alessandro Semprini,393602
Álvaro Vadillo,3603
Sacha Boey,606257
Cédric Brunner,236433
Sofiane Alakouch,426761
Aaron Hickey,596046
Joe Bennett,8166
Javi Galán,410872
Melvin Bard,516018
Vincent Le Goff,29598
Fidel,4034
Unai Vencedor,545943
Hidde Ter Avest,285735
Julian Ryerson,384166
Noah Katterbach,520624
Lennart-Marten Czyborra,447656
Nico Williams,470834
Angeliño,278873
Mitchell Dijks,1708
Nahuel Estévez,337324
Nathan de Medina,284336
Reinildo Mandava,294415
Andrea Rispoli,20613
Bersant Celina,208087
Juan Miranda,473327
Tim Leibold,269455
Lumor Agbenyenu,344014
Xavi Quintillà,225939
Sofian Kiyine,485013
Márton Dárdai,530058
Juninho Bacuna,372
Lucas Olaza,116299
Carlos Neva,445504
Aihen Muñoz,531592
Federico Dimarco,239291
Antoñito,4997
Sandro Tonali,518231
Conor Hourihane,9035
Sebastian Kerk,221442
Phillipp Mwene,135552
Marcel Hartel,272369
Fran Mérida,3442
Miguel Alfonso Herrero Javaloyas,4821
Yassine Benrahou,437033
Joan Sastre,355597
David Ferreiro,4078
Luca Vignali,392402
Marvin Gakpa,28966
Téji Savanier,26900
Francisco Javier Hidalgo Gómez,339885
Matteo Scozzarella,21857
Víctor Gómez Perea,496493
Enrico Valentini,15844
Andrea Beghetto,272977
Camillo Ciano,22573
Christopher Trimmel,65008
Joseph Williams Ralls,77525
Romain Salin,70219
Stefan Ortega,15146
Dean Bradley Henderson,283147
Édouard Osoque Mendy,26554
Jean-Louis Leca,26492
Jonas Omlin,334064
Sergio Herrera,230875
Pietro Terracciano,21065
Jeremías Ledesma,266266
Pavao Pervan,65238
Álex Remiro,230858
Gautier Larsonneur,329405
Paul Nardi,26105
Jordi Masip,4785
Aitor Fernández,6362
Illan Meslier,477403
Mark Flekken,219526
Rubén Yáñez,225995
Rui Silva,222746
Paul Bernardoni,286377
Matz Willy Els Sels,37897
Juan Agustín Musso,225704
Álvaro Fernández,453170
Roberto Santamaría,4752
Edgar Badía,3784
Emil Audero,257027
Ionuț Andrei Radu,380900
Sam Johnstone,10153
Florian Kastenmeier,279905
Saturnin Allagbé,133471
Aleksandar Jovanovic,254466
Manolo Reina,5210
Stole Dimitrievski,4056
Jesse Pekka Joronen,134650
Ivan Provedel,251187
Angus Gunn,11070
Alberto García,4260
Leopold Zingerle,145008
Michael Rensing,15266
Fabian Bredlow,298028
Karlo Letica,300670
