ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Alassane PlÃ©a,Alassane Alexandre PlÃ©a,0.1975263121684948,29750000,2018-2019,26.0,Striker,1.81,Centre-Forward,right,Bundesliga,0.43,0.14,0.43,0.0,0.0,0.07,0.0,0.35,0.34,0.09,0.43,2.95,1.4,47.6,0.15,0.31,14.8,0.0,0.12,0.08,0.09,16.25,22.37,72.7,255.19,65.94,9.64,12.05,80.0,4.57,6.36,71.8,1.62,2.37,68.2,1.15,1.55,0.72,0.04,2.01,21.25,1.11,0.04,0.04,5.18,0.36,0.54,0.0,0.0,0.0,0.0,16.43,3.78,2.16,2.95,17.37,1.26,0.18,0.18,0.11,0.43,0.76,1.33,2.55,1.87,0.0,0.25,0.29,0.14,0.0,0.29,0.18,0.0,0.04,0.04,0.04,0.0,0.54,0.43,0.25,0.22,0.07,0.14,0.83,17.4,0.68,16.22,3.31,20.4,1.98,7.37,6.87,0.86,0.11,0.0,0.76,0.14,0.68,0.43,0.0,34.81,0.5,3.13,14.42,19.31,5.11,33.69,1.11,2.09,53.4,1.19,0.04,27.08,112.87,58.54,3.45,0.58,0.93,2.59,2.27,42.61,27.0,63.4,10.89,0.0,1.37,1.37,0.72,0.0,0.0,0.0,3.88,0.79,2.45,24.4,Alassane PlÃ©a
Alassane PlÃ©a,Alassane Alexandre PlÃ©a,0.2016358201242988,16500000,2017-2018,25.0,Striker,1.81,Centre-Forward,right,Ligue 1,0.47,0.15,0.44,0.03,0.06,0.18,0.0,0.4,0.35,0.09,0.44,3.17,1.27,40.2,0.14,0.35,15.9,0.0,0.11,0.08,0.09,23.47,30.45,77.1,368.38,78.01,13.53,16.48,82.0,7.31,9.17,79.7,1.95,2.9,67.3,0.89,1.69,0.77,0.06,2.43,29.27,1.18,0.0,0.12,7.4,0.62,0.62,0.03,0.0,0.0,0.0,25.45,2.01,2.99,3.58,25.69,0.59,0.12,0.3,0.21,0.56,1.24,1.33,3.43,1.75,0.06,0.65,0.53,0.38,0.06,0.53,0.18,0.0,0.18,0.09,0.09,0.0,0.38,0.27,0.12,0.21,0.06,0.06,0.83,7.1,0.77,14.86,3.52,23.7,2.28,6.16,6.42,0.68,0.12,0.0,0.56,0.38,0.77,0.41,0.0,42.5,0.83,3.97,19.77,21.99,4.71,41.26,1.75,2.6,67.0,1.89,0.03,33.41,180.44,95.24,5.56,1.6,0.98,1.75,1.86,46.41,34.01,73.3,10.74,0.0,1.18,1.78,0.44,0.03,0.0,0.0,3.67,0.24,0.83,22.2,Alassane PlÃ©a
Alberto Cerri,Alberto Cerri,0.1798411056514491,4000000,2019-2020,25.0,Striker,1.94,Centre-Forward,right,Serie A,0.27,0.0,0.27,0.0,0.0,0.27,0.0,0.24,0.24,0.12,0.37,2.3,0.95,41.2,0.12,0.29,15.8,0.0,0.11,0.03,0.03,22.23,33.48,66.4,355.53,47.98,12.2,16.54,73.8,7.05,11.11,63.4,2.3,3.66,63.0,1.49,1.49,0.95,0.0,2.17,31.45,2.03,0.0,0.14,12.06,0.68,0.27,0.0,0.0,0.0,0.0,17.08,10.17,6.23,2.98,21.14,2.85,0.27,1.63,0.0,0.81,0.68,1.22,2.03,1.76,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.54,0.41,0.41,0.14,0.41,1.08,37.5,0.68,10.98,2.44,22.2,0.68,5.42,4.88,0.14,0.0,0.0,0.14,0.14,1.08,0.81,0.0,43.92,0.95,2.85,23.45,20.2,5.56,41.88,1.63,2.03,80.0,1.63,0.0,27.24,121.31,50.56,2.98,1.22,0.41,1.76,2.3,55.17,36.33,65.8,13.15,0.0,1.76,1.36,0.54,0.0,0.14,0.0,2.71,5.56,3.66,60.3,Alberto Cerri
Alberto Cerri,Alberto Cerri,0.1710745733625431,6250000,2018-2019,24.0,Striker,1.94,Centre-Forward,right,Serie A,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.24,0.24,0.11,0.35,2.82,0.4,14.3,0.0,0.0,13.7,0.0,0.08,-0.24,-0.24,18.13,29.01,62.5,274.03,37.21,8.46,12.63,67.0,6.72,9.67,69.4,1.34,2.42,55.6,1.21,0.81,0.67,0.0,1.48,28.75,0.27,0.13,0.13,8.06,0.67,0.13,0.0,0.0,0.0,0.0,13.16,9.13,6.72,2.15,17.87,4.84,0.0,0.54,0.0,0.94,1.88,1.88,2.15,1.48,0.0,0.0,0.4,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.81,0.4,0.27,0.27,0.27,1.34,20.0,1.07,12.63,2.82,22.3,1.88,5.1,5.64,1.34,0.27,0.0,1.07,0.13,1.07,0.67,0.0,42.31,0.81,4.7,19.61,19.75,6.31,42.18,0.67,1.21,55.6,0.67,0.0,24.85,92.96,39.22,2.01,0.27,0.4,3.09,1.88,54.13,32.91,60.8,12.9,0.0,3.36,2.01,0.4,0.0,0.0,0.0,4.97,4.84,5.78,45.6,Alberto Cerri
Alberto Paloschi,Alberto Paloschi,0.1698719703283442,1350000,2019-2020,31.0,Striker,1.83,Centre-Forward,right,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.04,0.29,1.82,0.14,7.7,0.0,0.0,14.5,0.0,0.14,-0.25,-0.25,11.36,14.86,76.4,151.68,14.58,7.43,8.41,88.3,2.94,4.35,67.7,0.42,0.7,60.0,0.84,0.28,0.0,0.0,0.28,13.46,1.4,0.0,0.0,4.49,0.0,0.7,0.0,0.0,0.0,0.0,9.11,3.64,2.1,2.52,10.09,1.4,0.0,0.42,0.0,0.14,0.14,0.56,1.68,0.98,0.0,0.0,0.14,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.42,0.0,0.42,17.94,4.21,23.4,2.24,7.57,8.13,0.7,0.0,0.0,0.7,0.28,0.42,0.56,0.0,25.51,0.42,2.52,12.62,11.5,4.35,24.11,0.84,1.4,60.0,1.12,0.14,16.54,60.28,23.69,1.96,0.42,0.84,3.79,1.4,35.61,17.66,49.6,8.13,0.0,1.96,1.82,1.12,0.28,0.0,0.0,4.07,0.42,2.52,14.3,Alberto Paloschi
Alberto Paloschi,Alberto Paloschi,0.1760570779850466,2500000,2018-2019,30.0,Striker,1.83,Centre-Forward,right,Serie A,0.21,0.0,0.21,0.0,0.0,0.31,0.0,0.27,0.27,0.05,0.32,1.04,0.42,40.0,0.2,0.5,9.2,0.0,0.26,-0.06,-0.06,12.72,16.89,75.3,176.87,24.72,6.99,9.28,75.3,4.38,5.21,84.0,0.63,1.04,60.0,0.63,0.73,0.1,0.0,0.83,14.91,1.98,0.0,0.21,4.17,0.21,0.31,0.0,0.0,0.0,0.0,11.16,3.55,2.19,2.4,11.89,1.56,0.0,0.63,0.0,0.21,0.52,0.42,1.04,1.04,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.36,0.63,0.52,0.42,0.42,0.31,0.63,50.0,0.31,22.63,5.11,22.6,1.88,10.85,9.91,0.73,0.31,0.0,0.42,0.21,1.56,0.0,0.0,26.38,0.21,2.5,14.08,10.43,3.65,24.4,0.21,1.04,20.0,0.21,0.0,16.89,43.59,16.89,0.83,0.21,0.1,3.34,1.36,38.69,18.67,48.2,6.57,0.0,1.77,1.04,0.83,0.0,0.0,0.0,3.02,0.63,1.77,26.1,Alberto Paloschi
Alberto Paloschi,Alberto Paloschi,0.1760825602473496,3500000,2017-2018,29.0,Striker,1.83,Centre-Forward,right,Serie A,0.29,0.04,0.29,0.0,0.0,0.08,0.0,0.29,0.29,0.04,0.33,1.15,0.49,42.9,0.25,0.58,9.9,0.0,0.25,0.0,0.0,12.04,16.78,71.7,172.95,20.41,6.84,8.78,77.9,3.83,5.32,72.1,0.74,1.36,54.5,0.49,0.45,0.16,0.04,0.58,15.13,1.65,0.0,0.04,5.07,0.29,0.37,0.0,0.0,0.0,0.0,10.18,3.42,3.17,2.47,11.59,1.2,0.0,0.82,0.21,0.54,0.49,0.62,1.48,1.07,0.0,0.21,0.0,0.16,0.04,0.21,0.12,0.0,0.04,0.0,0.04,0.0,0.45,0.29,0.08,0.37,0.0,0.0,0.7,0.0,0.7,14.76,2.8,19.0,1.44,7.75,5.57,0.37,0.16,0.0,0.21,0.21,0.66,0.37,0.0,24.49,0.45,2.76,13.44,9.32,2.68,22.84,0.74,1.03,72.0,0.74,0.04,16.04,56.48,21.31,1.15,0.25,0.25,2.1,1.28,32.08,16.66,51.9,7.3,0.0,1.77,1.24,1.03,0.0,0.0,0.0,3.88,0.87,2.19,28.4,Alberto Paloschi
Aleksandar MitroviÄ,Aleksandar MitroviÄ,0.1941173286779496,18666666,2020-2021,27.0,Striker,1.89,Centre-Forward,right,Premier League,0.19,0.19,0.13,0.06,0.13,0.19,0.0,0.42,0.32,0.17,0.49,3.59,1.09,30.4,0.04,0.12,14.9,0.06,0.09,-0.22,-0.19,18.74,24.65,76.0,255.3,39.48,11.62,14.32,81.2,4.88,6.87,71.0,1.03,1.54,66.7,1.41,0.77,0.83,0.06,1.28,23.05,1.6,0.06,0.06,8.02,0.19,0.51,0.06,0.0,0.0,0.0,14.19,5.78,4.69,3.08,15.66,1.73,0.19,1.54,0.13,0.13,0.58,0.58,3.02,2.31,0.06,0.32,0.06,0.13,0.13,0.32,0.19,0.0,0.06,0.06,0.0,0.0,0.71,0.58,0.06,0.26,0.39,0.13,0.45,28.6,0.32,12.52,4.56,36.4,0.77,4.24,7.51,1.16,0.26,0.0,0.9,0.19,0.9,0.45,0.0,38.64,0.71,2.38,16.95,20.41,7.51,36.85,0.9,1.41,63.6,0.96,0.06,20.35,68.88,29.85,1.67,0.32,0.19,3.53,1.86,52.77,29.4,55.7,7.9,0.0,1.48,1.8,0.19,0.0,0.06,0.0,3.53,4.37,4.88,47.2,Aleksandar MitroviÄ
Aleksandar MitroviÄ,Aleksandar MitroviÄ,0.1954333884449563,23250000,2018-2019,25.0,Striker,1.89,Centre-Forward,right,Premier League,0.3,0.08,0.27,0.03,0.03,0.19,0.0,0.36,0.34,0.07,0.42,3.46,1.15,33.3,0.08,0.24,14.2,0.05,0.1,-0.06,-0.07,20.5,28.26,72.5,279.22,50.1,12.98,16.77,77.4,5.49,7.77,70.7,0.96,1.54,62.5,0.69,1.21,0.41,0.0,1.78,25.57,2.69,0.05,0.08,9.66,0.27,0.19,0.0,0.0,0.0,0.0,15.8,7.27,5.19,2.06,17.53,3.13,0.14,1.18,0.14,0.41,0.91,0.93,2.22,1.48,0.03,0.25,0.33,0.14,0.0,0.25,0.11,0.0,0.03,0.05,0.05,0.0,0.47,0.33,0.14,0.22,0.11,0.0,0.33,0.0,0.33,12.98,3.35,25.8,0.71,5.82,6.45,0.77,0.38,0.0,0.38,0.44,0.91,1.37,0.0,43.16,1.59,3.48,23.57,17.75,4.86,40.45,0.91,1.76,51.6,0.99,0.27,24.37,73.89,34.35,2.03,0.74,0.44,3.4,2.5,59.32,32.68,55.1,8.86,0.0,1.78,1.73,0.93,0.03,0.03,0.0,3.68,6.12,6.67,47.9,Aleksandar MitroviÄ
Alessandro Matri,Alessandro Matri,0.1731276960367637,350000,2018-2019,35.0,Striker,1.83,Centre-Forward,right,Serie A,0.3,0.0,0.3,0.0,0.0,0.45,0.0,0.42,0.42,0.04,0.48,2.09,1.34,64.3,0.14,0.22,10.3,0.0,0.21,-0.12,-0.12,18.36,23.73,77.4,240.3,40.15,11.94,13.88,86.0,5.82,6.87,84.8,0.3,1.79,16.7,1.19,1.04,0.3,0.0,0.75,21.19,2.54,0.0,0.0,3.28,0.45,0.9,0.15,0.0,0.0,0.0,16.42,4.63,2.69,4.48,17.61,0.9,0.0,0.3,0.15,0.15,0.3,0.75,2.09,1.34,0.0,0.3,0.3,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.3,0.15,0.0,0.0,0.3,0.15,0.45,33.3,0.3,12.54,2.54,20.2,0.9,5.37,6.27,0.45,0.15,0.0,0.3,0.6,0.9,0.75,0.0,35.22,1.34,2.84,19.55,14.48,5.22,32.69,0.9,1.19,75.0,1.04,0.3,23.73,61.19,32.99,1.79,0.75,0.6,3.58,2.54,51.64,27.01,52.3,9.4,0.0,0.9,0.9,1.49,0.0,0.0,0.0,2.69,0.9,3.28,21.4,Alessandro Matri
Alessandro Matri,Alessandro Matri,0.176582581601257,600000,2017-2018,34.0,Striker,1.83,Centre-Forward,right,Serie A,0.3,0.0,0.2,0.1,0.3,0.1,0.0,0.72,0.49,0.08,0.57,2.86,0.99,34.5,0.07,0.2,12.6,0.0,0.17,-0.42,-0.3,14.1,19.52,72.2,212.43,45.25,8.18,10.74,76.1,4.53,6.31,71.9,0.89,1.38,64.3,1.08,1.08,0.49,0.1,1.28,17.55,1.97,0.0,0.1,5.52,0.3,0.39,0.0,0.0,0.0,0.0,12.72,4.04,2.76,2.86,14.98,0.59,0.0,0.59,0.1,0.39,0.79,0.79,2.07,1.18,0.0,0.1,0.2,0.49,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.39,0.1,0.1,0.0,0.3,0.0,0.3,0.0,0.3,9.36,1.77,18.9,0.69,3.84,4.83,0.49,0.1,0.0,0.39,0.2,0.59,0.49,0.0,31.84,0.69,2.96,12.32,17.84,5.62,29.67,0.69,1.77,38.9,1.08,0.0,22.38,65.45,26.52,1.68,0.39,0.49,1.58,3.15,47.12,24.35,51.7,12.32,0.0,0.69,1.68,1.28,0.3,0.0,0.0,2.86,0.89,1.87,32.1,Alessandro Matri
Alexander Isak,Alexander Isak,0.2015808243595129,28500000,2020-2021,22.0,Striker,1.92,Centre-Forward,right,La Liga,0.65,0.08,0.65,0.0,0.04,0.15,0.0,0.6,0.57,0.09,0.65,3.0,1.5,50.0,0.22,0.44,12.9,0.19,0.19,0.06,0.09,12.65,17.46,72.5,197.15,30.46,6.65,8.27,80.5,4.5,5.96,75.5,0.92,1.42,64.9,0.42,0.54,0.81,0.08,1.35,15.58,1.88,0.04,0.19,4.23,0.19,0.81,0.0,0.0,0.0,0.0,11.77,3.27,2.42,3.0,12.04,1.23,0.04,0.19,0.12,0.38,0.65,1.0,1.85,0.92,0.04,0.31,0.19,0.35,0.04,0.23,0.12,0.0,0.0,0.04,0.08,0.0,0.54,0.38,0.0,0.19,0.35,0.08,0.35,22.2,0.27,11.15,3.08,27.6,0.46,3.19,7.5,0.54,0.08,0.0,0.46,0.19,0.73,0.23,0.0,28.0,0.27,1.08,13.62,15.08,6.0,26.0,1.31,2.65,49.3,1.54,0.12,19.15,106.85,57.04,2.77,0.96,0.88,2.19,1.46,42.5,20.92,49.2,7.31,0.0,1.08,1.35,0.85,0.12,0.0,0.0,2.85,1.42,2.54,35.9,Alexander Isak
Alexander Isak,Alexander Isak,0.1874634614135908,19166666,2019-2020,21.0,Striker,1.92,Centre-Forward,right,La Liga,0.54,0.06,0.54,0.0,0.0,0.18,0.0,0.38,0.38,0.13,0.51,2.63,1.31,50.0,0.2,0.41,12.9,0.06,0.14,0.16,0.16,13.26,18.16,73.0,199.35,34.58,7.35,9.44,77.8,4.36,5.67,76.8,0.78,1.02,76.5,0.9,0.72,0.78,0.0,1.61,16.18,1.97,0.06,0.24,4.96,0.18,0.48,0.06,0.0,0.0,0.0,11.94,3.76,2.45,3.34,12.6,1.08,0.0,0.12,0.0,0.24,0.66,1.13,1.97,1.37,0.0,0.24,0.12,0.18,0.06,0.3,0.06,0.0,0.06,0.12,0.0,0.06,0.54,0.42,0.0,0.36,0.18,0.12,0.6,20.0,0.48,15.47,4.42,28.6,0.36,5.02,10.09,0.6,0.06,0.0,0.54,0.18,0.72,0.36,0.0,29.68,0.42,1.02,14.75,16.48,6.15,27.77,1.43,2.51,57.1,1.61,0.0,21.08,112.1,71.07,3.82,1.43,1.19,2.39,2.51,43.48,22.22,51.1,10.15,0.0,1.37,0.96,0.84,0.0,0.0,0.0,2.99,1.25,2.57,32.8,Alexander Isak
Alexander SÃ¸rloth,Alexander SÃ¸rloth,0.1883547654947271,18000000,2020-2021,26.0,Striker,1.95,Centre-Forward,left,Bundesliga,0.31,0.19,0.31,0.0,0.06,0.12,0.0,0.4,0.36,0.14,0.49,2.99,1.06,35.4,0.1,0.29,11.7,0.0,0.12,-0.09,-0.04,22.52,29.94,75.2,304.74,60.0,14.22,17.34,82.0,6.11,8.67,70.5,0.87,1.5,58.3,1.62,1.0,1.43,0.12,2.18,28.69,1.25,0.06,0.06,11.1,0.31,1.43,0.0,0.0,0.0,0.0,19.33,6.42,4.18,15.28,7.86,2.06,0.12,0.5,0.06,0.69,0.62,1.43,3.74,2.93,0.0,0.12,0.37,0.12,0.19,0.25,0.19,0.0,0.0,0.06,0.0,0.0,0.69,0.44,0.06,0.37,0.25,0.31,1.19,26.3,0.87,19.65,6.61,33.7,0.69,7.23,11.73,1.12,0.12,0.0,1.0,0.31,1.0,0.81,0.0,42.79,0.69,2.43,18.9,24.39,7.61,41.54,1.25,2.0,62.5,1.37,0.06,27.26,144.51,81.52,4.74,1.68,1.31,2.25,2.93,54.07,33.37,61.7,10.1,0.0,1.68,0.62,0.5,0.06,0.0,0.0,4.18,5.49,2.87,65.7,Alexander SÃ¸rloth
Alexandre Lacazette,Alexandre Lacazette,0.197605445389387,35000000,2020-2021,31.0,Striker,1.76,Centre-Forward,right,Premier League,0.61,0.09,0.47,0.14,0.14,0.14,0.0,0.45,0.35,0.13,0.47,2.01,1.17,58.1,0.23,0.4,14.2,0.14,0.17,0.15,0.12,19.19,24.52,78.2,283.9,58.36,10.53,13.24,79.5,6.32,7.39,85.4,1.26,2.06,61.4,0.84,1.12,0.98,0.0,2.15,22.75,1.78,0.09,0.19,5.57,0.28,0.19,0.0,0.0,0.0,0.0,17.88,3.88,2.76,2.53,19.7,1.08,0.0,0.14,0.23,0.51,0.42,0.89,2.15,1.31,0.0,0.14,0.09,0.42,0.19,0.23,0.14,0.0,0.0,0.05,0.05,0.0,1.17,0.89,0.28,0.56,0.33,0.19,0.75,25.0,0.56,15.4,5.01,32.5,1.87,6.32,7.21,0.8,0.09,0.0,0.7,0.66,1.83,0.61,0.0,35.62,0.61,4.26,16.47,16.38,4.77,33.79,0.94,1.54,60.6,1.03,0.05,23.17,77.41,31.12,1.73,0.47,0.28,1.54,1.5,42.78,25.09,58.6,7.25,0.0,1.92,3.18,0.47,0.05,0.0,0.0,4.63,1.4,2.85,33.0,Alexandre Lacazette
Alexandre Lacazette,Alexandre Lacazette,0.1927319735315539,59333333,2019-2020,30.0,Striker,1.76,Centre-Forward,right,Premier League,0.48,0.19,0.48,0.0,0.0,0.38,0.0,0.41,0.41,0.15,0.56,2.55,1.25,49.1,0.19,0.38,11.9,0.14,0.16,0.07,0.07,18.59,23.96,77.6,281.77,51.1,10.61,12.25,86.7,5.43,6.82,79.6,1.54,2.69,57.1,1.06,1.34,1.1,0.29,1.44,22.0,1.97,0.05,0.19,6.0,0.43,0.82,0.0,0.0,0.0,0.0,16.18,4.71,3.07,3.51,19.45,0.43,0.0,0.19,0.0,0.67,0.48,1.15,2.88,1.73,0.0,0.24,0.43,0.38,0.1,0.72,0.24,0.0,0.14,0.19,0.05,0.1,1.1,0.91,0.29,0.58,0.24,0.19,0.82,23.5,0.62,22.28,5.47,24.6,2.64,10.57,9.08,0.62,0.0,0.0,0.62,0.48,1.58,0.67,0.0,37.75,1.06,4.66,17.63,17.29,5.52,35.64,1.2,2.21,54.3,1.3,0.14,26.08,97.25,45.77,2.02,0.43,0.19,2.88,2.07,43.51,26.65,61.3,10.23,0.0,2.69,2.69,0.62,0.05,0.0,0.0,4.9,1.06,3.07,25.6,Alexandre Lacazette
Alexandre Lacazette,Alexandre Lacazette,0.2004315680788497,66666666,2018-2019,29.0,Striker,1.76,Centre-Forward,right,Premier League,0.47,0.29,0.47,0.0,0.0,0.07,0.0,0.44,0.44,0.13,0.57,2.95,1.01,34.1,0.16,0.46,13.5,0.04,0.15,0.03,0.03,20.83,28.71,72.6,295.76,74.78,12.16,15.29,79.5,5.68,7.66,74.2,1.37,2.34,58.5,1.12,1.15,1.51,0.11,2.73,26.98,1.73,0.04,0.22,6.58,0.54,1.08,0.0,0.0,0.0,0.0,21.73,4.28,2.7,3.92,22.84,0.72,0.14,0.36,0.04,0.76,1.65,1.83,2.81,1.87,0.0,0.5,0.22,0.18,0.04,0.54,0.4,0.0,0.07,0.04,0.04,0.0,1.22,0.94,0.25,0.5,0.47,0.18,0.83,21.7,0.65,18.74,5.04,26.9,2.19,8.6,7.95,1.08,0.14,0.0,0.94,0.58,1.8,0.76,0.0,42.81,0.9,3.53,17.12,24.5,7.84,41.08,1.76,2.52,70.0,1.83,0.14,32.12,123.02,57.27,3.53,1.08,0.61,2.7,2.19,50.76,32.34,63.7,11.55,0.0,1.83,2.59,0.86,0.04,0.0,0.0,3.88,1.19,3.35,26.2,Alexandre Lacazette
Alexandre Lacazette,Alexandre Lacazette,0.2009643590793826,55000000,2017-2018,28.0,Striker,1.76,Centre-Forward,right,Premier League,0.57,0.16,0.49,0.08,0.08,0.04,0.0,0.52,0.46,0.17,0.63,2.74,1.39,50.7,0.18,0.35,13.4,0.0,0.17,0.05,0.03,22.4,29.18,76.8,304.66,55.75,14.14,17.0,83.2,5.8,7.85,74.0,0.94,1.76,53.5,1.35,0.69,1.47,0.25,1.84,27.3,1.88,0.0,0.29,7.28,0.41,1.02,0.0,0.0,0.0,0.0,20.84,5.35,2.98,3.39,24.03,0.65,0.04,0.2,0.2,0.29,1.39,0.82,3.47,2.21,0.0,0.41,0.45,0.37,0.04,0.45,0.25,0.0,0.0,0.16,0.04,0.0,1.23,0.94,0.29,0.49,0.45,0.12,0.9,13.6,0.78,20.07,5.76,28.7,2.17,8.09,9.81,0.86,0.08,0.0,0.78,0.41,1.63,0.2,0.0,41.65,0.33,2.74,14.75,25.42,7.89,39.69,1.47,2.66,55.4,1.63,0.16,27.79,97.81,40.01,2.66,0.49,0.9,2.41,2.08,52.81,30.82,58.4,11.81,0.0,1.55,1.39,0.98,0.04,0.0,0.0,4.82,1.06,3.39,23.9,Alexandre Lacazette
Alexandre Mendy,Alexandre Mendy,0.1805754923761162,2050000,2019-2020,26.0,Striker,1.84,Centre-Forward,right,Ligue 1,0.3,0.1,0.3,0.0,0.1,0.3,0.0,0.36,0.29,0.04,0.33,2.9,0.9,31.0,0.1,0.33,14.4,0.0,0.1,-0.06,0.01,11.81,16.12,73.3,176.7,21.32,6.81,7.81,87.2,3.9,6.41,60.9,0.7,1.0,70.0,0.6,0.4,0.3,0.1,0.8,15.42,0.7,0.1,0.0,6.21,0.2,0.5,0.0,0.0,0.0,0.0,8.51,4.61,3.0,0.8,11.11,1.6,0.0,0.5,0.1,0.4,0.5,0.3,1.7,1.0,0.0,0.3,0.3,0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.6,0.0,0.6,13.41,2.7,20.1,1.1,6.11,6.21,0.6,0.2,0.0,0.4,0.0,0.4,0.9,0.0,26.63,1.0,2.0,13.01,12.61,4.91,25.83,0.8,1.1,72.7,0.9,0.1,14.92,62.37,30.23,1.7,0.4,0.8,2.6,1.4,41.25,18.12,43.9,8.11,0.0,2.2,1.1,0.3,0.0,0.0,0.0,5.01,3.1,3.7,45.6,Alexandre Mendy
Alexandre Mendy,Alexandre Mendy,0.1822183623920591,2375000,2018-2019,25.0,Striker,1.84,Centre-Forward,right,Ligue 1,0.35,0.0,0.35,0.0,0.0,0.23,0.0,0.35,0.35,0.06,0.41,2.7,0.82,30.4,0.13,0.43,12.3,0.0,0.13,0.0,0.0,10.91,14.55,75.0,151.6,19.71,6.81,8.1,84.1,3.4,4.46,76.3,0.35,0.82,42.9,0.82,0.59,0.12,0.0,0.7,12.09,2.46,0.12,0.0,3.29,0.35,0.12,0.0,0.0,0.0,0.0,10.09,3.29,1.17,0.59,11.62,1.53,0.0,0.35,0.23,0.35,0.7,0.94,1.53,1.06,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.35,0.0,0.35,0.12,0.12,0.7,16.7,0.59,17.6,4.34,24.7,1.17,8.68,7.74,0.23,0.0,0.0,0.23,0.23,0.7,0.82,0.0,25.81,0.82,1.88,12.67,12.09,5.16,23.47,0.35,0.94,37.5,0.35,0.0,15.14,46.23,25.93,1.53,0.47,0.23,3.17,1.88,43.18,17.84,41.3,7.51,0.0,1.53,1.29,1.17,0.0,0.0,0.0,3.4,1.76,3.29,34.9,Alexandre Mendy
