ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Height,Position,Foot,Data_League,Goals.Against,Shots.on.Target.Against,Saves,Save.,Wins,Draws,Losses,Clean.Sheets,Clean.Sheet.Percentage,Penalty.Kicks.Attempted,Penalty.Kicks.Allowed,Penalty.Kicks.Saved,Penalty.Kicks.Missed,Save...Penalty.Kicks.,Free.Kick.Goals.Against,Corner.Kick.Goals.Against,Own.Goals.Scored.Against.Goalkeeper,PSxG,PSxG.SoT,PSxG.GA,Passes.Completed..Launched.,Passes.Attempted..Launched.,Pass.Completion.Percentage..Launched.,Passes.Attempted,Throws.Attempted,Launch.,Average.Pass.Length,Goal.Kicks,Launch...Goal.Kicks.,Avg..Length.of.Goal.Kicks,Crosses.Faced,Crosses.Stopped,Crosses.Stopped..,Def..Actions.Outside.Pen..Area,Avg..Distance.of.Def..Actions
Robin Olsen,Robin Patrick Olsen,0.1749925686288277,7250000,2019-2020,30.0,1.96,Goalkeeper,right,Serie A,1.570181967085648,4.431333530669994,3.364196068182117,68.64045203629644,0.4250462774316116,0.2713061345308159,0.2170449076246527,0.2170449076246527,21.25231387158058,0.2170449076246527,0.2170449076246527,0.0,0.0,0.0,0.0,0.0663457169191118,0.1326914338382237,1.1666163784825083,0.2080013698069588,-0.0090435378176938,5.606993446970196,14.849489096653327,34.1845729508828,18.213685164835443,3.3099348412759544,50.101199510024,40.786355557799325,8.491882010814539,50.64381177908564,42.775933877691976,10.680418162696451,0.6420911850562643,5.426122690616318,0.2170449076246527,10.038326977640189
Robin Olsen,Robin Patrick Olsen,0.1207774963170584,6875000,2018-2019,29.0,1.96,Goalkeeper,right,Serie A,1.7249886398969092,4.150983858321483,2.912019177297424,62.76215245479542,0.39791566397853,0.2713061345308159,0.2351319832600404,0.1356530672654079,13.38443597018692,0.198957831989265,0.1356530672654079,0.0,0.0774033364056305,0.0,0.0,0.2874981066494849,0.0442304779460745,1.2751388322948347,0.2532190588954282,-0.0904353781769386,5.389948539345543,12.190688978251329,39.97243715420688,21.406054014481377,5.154816556085502,34.998491354475256,32.73760690005179,6.936393506171194,51.09598866997033,44.04202917216912,8.311011254460661,0.3346108992546729,3.6174151270775456,0.3346108992546729,11.033116137586514
Robin Zentner,Robin Zentner,0.2311854099792536,4750000,2020-2021,27.0,1.95,Goalkeeper,right,Bundesliga,1.5892144298609292,4.0510581070947005,2.7938331773066905,64.81692971351521,0.27007054047298,0.27007054047298,0.3911366448229366,0.1490044361230235,14.99357138487924,0.1769427678960904,0.1490044361230235,0.0,0.0322138060106945,0.0,0.0322138060106945,0.1395931593796762,0.0322138060106945,1.2199738207572548,0.2514449859576022,-0.1303788816076455,4.982335832863598,15.049448048425372,30.825292722950486,24.99549415963719,5.885675226859428,40.32432552579323,36.78547016787142,7.478160137924241,52.71031927851956,44.328819746599486,8.828512840289141,0.8381499531920071,8.847138394804519,0.5680794127190271,13.037888160764554
Robin Zentner,Robin Zentner,0.1145292180185112,3400000,2019-2020,26.0,1.95,Goalkeeper,right,Bundesliga,1.99725597266306,4.898520837544397,3.25015926293345,60.99869103786274,0.3445727585344918,0.0838149953192007,0.5215155264305823,0.1303788816076455,12.665377070456996,0.0838149953192007,0.0465638862884448,0.0465638862884448,0.0,46.56388628844484,0.0,0.3006621894331487,0.0536896766844908,1.6017976883225025,0.298008872246047,-0.0838149953192007,5.848424117828672,17.712902344124416,30.732164950373598,26.15959131684831,6.2395607626516085,44.14256420144571,37.99613121137099,8.493252859012339,58.48424117828672,48.053930649675074,9.787728897831103,0.9964671665727196,9.499032802842748,0.8660882849650741,15.086699157456128
Robin Zentner,Robin Zentner,0.1622021418306804,1500000,2018-2019,25.0,1.95,Goalkeeper,right,Bundesliga,1.5033109471657438,4.749516401421373,3.445727585344918,67.51763511824501,0.3725110903075587,0.3725110903075587,0.1862555451537793,0.1862555451537793,18.62555451537793,0.0,0.0,0.0,0.0,,0.1073793533689817,0.2147587067379634,0.0,1.3969165886533452,0.279383317730669,0.0931277725768896,5.028899719152043,17.41489347187837,26.91392627472112,23.84070977968376,5.028899719152043,41.06934770640835,36.59921462271764,8.474627304496961,75.71287910501131,58.6704967234405,10.337182756034752,1.3969165886533452,12.572249297880106,0.7450221806151175,13.689782568802782
Robin Zentner,Robin Zentner,0.0968869892468677,600000,2017-2018,24.0,1.95,Goalkeeper,right,Bundesliga,1.9328283606416707,4.097621993383147,2.7286437365028675,60.71930772013207,0.1862555451537793,0.3073216495037359,0.4377005311113814,0.1210661043499565,12.385993752726328,0.2514449859576022,0.2514449859576022,0.0,0.0,0.0,0.0751655473582871,0.2147587067379634,0.0751655473582871,1.5645465792917466,0.3166344267614249,-0.0465638862884448,6.025366885724762,18.50448841102798,30.35965386006604,24.026965324837537,4.907833614802086,49.35771946575153,39.48617557260122,7.701666792108776,69.84582943266726,53.36221368655778,7.198776820193572,0.6798327398112947,8.847138394804519,1.182722711726499,14.527932521994789
Romain Salin,Romain Salin,0.245241311811269,500000,2020-2021,37.0,1.89,Goalkeeper,left,Ligue 1,1.086307008492997,3.082001656828658,2.2858178954812547,63.43786743638987,0.5136669428047763,0.2311501242621493,0.1112945042743682,0.282516818542627,28.508515325665083,0.0,0.0,0.0,0.0,,0.0,0.3153794540786121,0.0,0.8646726870547068,0.2397112399755623,0.0684889257073035,5.650336370852539,12.952968074393777,37.32646451048041,24.03105180755012,4.34048566670036,30.73440541115245,29.107793425603997,7.020114884998609,52.90769510889196,40.66529963871146,6.446520132199943,0.5136669428047763,6.848892570730351,1.652295332688697,15.41000828414329
Roman BÃ¼rki,Roman BÃ¼rki,0.1720691121637433,5000000,2020-2021,31.0,1.87,Goalkeeper,right,Bundesliga,1.7395455245775036,4.479445860948394,3.1756570448719383,65.93446298443789,0.4563260856267594,0.1024405498345786,0.3538855357921808,0.2048810996691573,20.674365512069507,0.2048810996691573,0.2048810996691573,0.0,0.0,0.0,0.0,0.3436139307807414,0.0,1.2758504843033889,0.2421322086999131,-0.2328194314422242,4.628450297071417,10.11367610185022,42.65251984021547,26.178216871363688,5.336221368655779,28.683353953682023,30.266526087489144,5.485225804778802,35.01604248891052,33.80538144541095,6.090556326528585,0.4563260856267594,6.891455170689836,0.298008872246047,12.479121525303215
Roman BÃ¼rki,Roman BÃ¼rki,0.1434371479289991,12500000,2019-2020,30.0,1.87,Goalkeeper,right,Bundesliga,1.3959315937967622,2.812458731822068,1.7880532334762818,56.06291909128759,0.577392189976716,0.1490044361230235,0.2141938769268462,0.3911366448229366,39.02053670971677,0.0931277725768896,0.0931277725768896,0.0,0.0,0.0,0.0,0.2791863187593524,0.1073793533689817,1.0523438301188532,0.3352599812768028,-0.0651894408038227,3.510917026148741,9.685288347996527,33.80538144541095,25.50769690881008,5.475913027521113,27.752076227913125,30.545909405219813,6.174371321847786,31.477187130988707,31.94282599387316,6.686574071020679,0.4563260856267594,6.332688535228498,0.8195243986766292,13.782910341379672
Roman BÃ¼rki,Roman BÃ¼rki,0.1590798425202008,11625000,2018-2019,29.0,1.87,Goalkeeper,right,Bundesliga,1.3422419171122713,3.6412959077563865,2.561013745864466,66.30697407474545,0.6146432990074719,0.2048810996691573,0.1210661043499565,0.288696094988358,29.14899281656647,0.1210661043499565,0.1210661043499565,0.0,0.0,0.0,0.0322138060106945,0.2362345774117597,0.0,1.0989077164072982,0.2607577632152911,-0.0651894408038227,4.861269728513641,13.79222311863736,32.78097594706517,24.501916964979674,4.917146392059776,35.85419244210252,33.991636990564736,6.518944080382277,62.39560762651608,48.053930649675074,8.03692677338558,0.4656388628844484,5.401410809459601,0.7263966260997395,14.527932521994789
Roman BÃ¼rki,Roman BÃ¼rki,0.1683438524866012,7500000,2017-2018,28.0,1.87,Goalkeeper,right,Bundesliga,1.3959315937967622,3.9486175572601225,2.821771509079757,65.84133521186101,0.4190749765960035,0.2514449859576022,0.2514449859576022,0.3352599812768028,33.898509217987844,0.0558766635461338,0.0558766635461338,0.0,0.0,0.0,0.0322138060106945,0.0966414180320835,0.0,1.359665479622589,0.3073216495037359,0.1490044361230235,5.196529709790444,14.593121962798612,33.15348703737273,28.98136282592807,4.768141955936752,33.24661480994962,33.619125900257174,6.1836840991054745,63.79252421516943,51.40653046244311,7.5619751332434415,0.7636477351304953,9.405905030265858,1.0709693846342312,16.297360200955694
Ron-Robert Zieler,Ron-Robert Zieler,0.0881223775861028,5750000,2018-2019,30.0,1.88,Goalkeeper,right,Bundesliga,2.212014679401023,4.879895283029019,3.1197803813258043,57.552963452517815,0.1955683224114683,0.1955683224114683,0.5494538582036491,0.1676299906384014,16.390487973532586,0.0838149953192007,0.0558766635461338,0.0,0.0322138060106945,0.0,0.064427612021389,0.193282836064167,0.1610690300534725,1.6204232428378804,0.3073216495037359,-0.1676299906384014,6.7424507345668125,20.4322333033696,30.732164950373598,24.874428055287236,3.3991636990564733,54.57287473005735,42.09375320475414,8.21386954128167,66.40010184732233,53.64159700428846,8.493252859012339,0.3538855357921808,3.911366448229367,0.9312777257688968,14.900443612302348
Ron-Robert Zieler,Ron-Robert Zieler,0.2098775478278996,5666666,2017-2018,29.0,1.88,Goalkeeper,right,Bundesliga,1.138221145711206,3.9951814435485673,3.091842049552737,72.73279038255083,0.4097621993383146,0.1676299906384014,0.3538855357921808,0.3259472040191138,32.87410371964205,0.1676299906384014,0.1117533270922676,0.0558766635461338,0.0,31.01154826810426,0.064427612021389,0.064427612021389,0.0,1.17340993446881,0.2514449859576022,0.1862555451537793,8.185931209508603,24.101467542899048,31.66344267614249,27.79864011420157,3.035965386006603,59.22926335890184,43.58379756598437,7.645790128562643,78.13420119201045,58.48424117828672,9.834292784119553,0.7636477351304953,7.263966260997394,0.6332688535228499,13.876038113956565
RubÃ©n YÃ¡Ã±ez,Orlando RubÃ©n YÃ¡Ã±ez Alabart,0.1680255276357419,1433333,2020-2021,28.0,1.88,Goalkeeper,right,La Liga,1.2,3.0,1.9,63.3,0.3,0.3,0.4,0.4,40.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.35,-0.04,8.9,20.3,43.8,20.8,2.9,70.2,48.7,6.8,83.8,61.1,7.2,0.5,6.9,0.7,15.2
RÃºnar Alex RÃºnarsson,RÃºnar Alex RÃºnarsson,0.124223919228278,1733333,2019-2020,25.0,1.86,Goalkeeper,right,Ligue 1,1.985722488643113,3.938113228169952,2.482723556889752,53.93502899450152,0.0856111571341294,0.1712223142682588,0.5136669428047763,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3504216156429023,0.1168072052143007,1.112945042743682,0.2397112399755623,-0.2568334714023881,5.222280585181893,12.413617784448762,36.04229715346848,21.06034465499583,4.623002485242988,32.36101739670091,30.73440541115245,6.93450372786448,54.96236288011107,42.12068930999166,7.705004142071645,0.6848892570730352,7.619392984937516,0.4280557856706469,12.071173155912245
RÃºnar Alex RÃºnarsson,RÃºnar Alex RÃºnarsson,0.0790187346050628,3500000,2018-2019,24.0,1.86,Goalkeeper,right,Ligue 1,2.009083929685973,3.2874684339505684,1.8834454569508468,49.055193037856135,0.2397112399755623,0.1712223142682588,0.4451780170974728,0.1712223142682588,17.122231426825877,0.0684889257073035,0.0684889257073035,0.0,0.0,0.0,0.0934457641714406,0.2336144104286015,0.0,1.1985561998778114,0.2996390499694528,-0.273955702829214,6.335225627925575,14.21145208426548,38.18257608182171,21.505522672093303,3.5956685996334343,35.69985252493196,32.36101739670091,6.951625959291306,64.55081247913357,48.19908146651484,6.883137033584002,0.5821558685120799,7.2769483564009985,0.6506447942193834,13.184118198655929
Salvatore Sirigu,Salvatore Sirigu,0.0640732169710933,4000000,2020-2021,34.0,1.92,Goalkeeper,right,Serie A,2.145178180384618,3.6445457405306274,2.0890572358872825,52.54295472080136,0.1446966050831018,0.3707850505254484,0.39791566397853,0.198957831989265,19.80534782074956,0.2532190588954282,0.2260884454423466,0.0,0.0331728584595559,0.0,0.0331728584595559,0.2432676287034102,0.0,1.3203565213833042,0.2803496723485097,-0.4340898152493054,5.597949909152503,13.511045499634632,37.44024656525259,20.99909481268515,2.993411017656669,40.87679093597627,33.55152530364424,7.60561530468054,47.7498796774236,36.08371589259852,8.509969086449926,0.5064381177908565,5.426122690616318,0.4521768908846932,11.666163784825086
Salvatore Sirigu,Salvatore Sirigu,0.1004717552531837,7250000,2019-2020,33.0,1.92,Goalkeeper,right,Serie A,1.9682562686003195,4.747857354289279,3.3913266816351992,64.1186831274495,0.2803496723485097,0.1537401429007957,0.4793075043377748,0.1718272185361834,17.544463366326095,0.2532190588954282,0.2260884454423466,0.0271306134530815,0.0,9.043537817693863,0.0884609558921491,0.2764404871629662,0.0884609558921491,1.6278368071848957,0.2713061345308159,0.0994789159946325,7.334309170149723,15.319753063173406,43.3185461467536,20.80013698069589,2.839670874755873,43.49941690310749,36.174151270775454,8.392403094819905,57.42646514235604,40.87679093597627,9.495714708578555,0.6240041094208766,5.96873495967795,0.3526979748900607,12.02790529753284
Salvatore Sirigu,Salvatore Sirigu,0.1983723102278275,6750000,2018-2019,32.0,1.92,Goalkeeper,right,Serie A,1.0947043291653462,3.490805597629832,2.6407130427666083,68.45958127994255,0.3888721261608361,0.3617415127077545,0.1808707563538772,0.3617415127077545,35.17936211082913,0.0994789159946325,0.0542612269061631,0.0542612269061631,0.0,45.21768908846932,0.0,0.1216338143517051,0.0,1.1033116137586514,0.2713061345308159,0.198957831989265,7.958313279570601,17.71629058486228,40.60548480144545,21.207096182492112,3.1109770092866893,49.19684572825462,38.34460034702198,7.524223464321295,74.4283162396205,49.19684572825462,8.292924178825274,0.7234830254155091,7.867877901393661,0.6149605716031828,13.746177482894671
Salvatore Sirigu,Salvatore Sirigu,0.1654894704510612,6000000,2017-2018,31.0,1.92,Goalkeeper,right,Serie A,1.3490295773552752,3.9068083372437497,2.9301062529328123,67.82653363270398,0.2893932101662037,0.3707850505254484,0.2441755210777343,0.2441755210777343,24.41755210777343,0.198957831989265,0.1266095294477141,0.0723483025415509,0.0,33.91326681635199,0.0884609558921491,0.1548066728112611,0.0,1.1847034541178962,0.2441755210777343,0.0813918403592447,6.230997556391072,13.954178852701633,40.42461404509157,23.051977897301654,4.521768908846932,37.98285883431423,33.82283143817505,6.601782606916521,58.60212505865624,43.3185461467536,9.748933767473986,0.7596571766862845,7.0539594978012135,0.8320054792278355,13.20356521383304
Sam Johnstone,Samuel Luke Johnstone,0.1388459482223179,6833333,2020-2021,28.0,1.93,Goalkeeper,right,Premier League,2.007402463474566,6.137284487872749,4.333959013351697,70.33965663048961,0.1095943658548705,0.2988937250587377,0.5878243259488509,0.1594099866979934,16.14026115317184,0.3188199733959869,0.1892993592038672,0.0498156208431229,0.0802960985389826,22.11813565434659,0.0501850615868641,0.3512954311080491,0.0802960985389826,2.032477330399417,0.2988937250587377,0.1195574900234951,9.046516745111129,25.874233465918064,34.870934590186074,26.58161528189041,4.553147745061438,70.9374440806071,51.11082698504416,7.9406099623938,87.17733647546518,60.675426186923765,9.37529984267574,0.6774924434664723,7.173449401409706,0.6974186918037214,14.44653004450566
Samir HandanoviÄ,Samir HandanoviÄ,0.1904402363041273,3000000,2020-2021,37.0,1.93,Goalkeeper,right,Serie A,1.0173009927597156,2.6407130427666083,1.9081864795334047,65.47521380010357,0.6782653363270398,0.1718272185361834,0.0723483025415509,0.3526979748900607,34.1845729508828,0.1537401429007957,0.0994789159946325,0.0542612269061631,0.0,30.114980932920567,0.0331728584595559,0.0884609558921491,0.0331728584595559,0.7415701010508968,0.2170449076246527,-0.063304764723857,3.1652382361928524,6.556564917828052,43.68028765946136,22.93441190567164,3.74402465652526,20.80013698069589,26.04538891495833,4.449420606305381,26.04538891495833,28.12540261302792,7.063003035618907,0.39791566397853,5.154816556085502,0.3526979748900607,10.942680759409576
Samir HandanoviÄ,Samir HandanoviÄ,0.1894092538132257,5400000,2019-2020,36.0,1.93,Goalkeeper,right,Serie A,1.006243373273197,2.794453185667404,2.043839546798813,65.2943430437497,0.5697428825147134,0.262262596713122,0.0813918403592447,0.3346108992546729,33.55152530364424,0.0813918403592447,0.0542612269061631,0.0271306134530815,0.0,30.114980932920567,0.0,0.1216338143517051,0.0331728584595559,0.8410490170455294,0.2532190588954282,0.0361741512707754,3.825416496884505,7.334309170149723,47.11683203018503,21.966753359178394,4.829249194648523,21.88536151881915,26.58800118401996,6.818827514541174,26.6784365621969,27.401919587612408,8.627535078079946,0.5426122690616318,5.697428825147134,0.3074802858015914,10.852245381232636
Samir HandanoviÄ,Samir HandanoviÄ,0.2091605915502369,6000000,2018-2019,35.0,1.93,Goalkeeper,right,Serie A,0.9620128953271224,3.047672244562832,2.405581059506568,69.273499683535,0.4793075043377748,0.2170449076246527,0.2170449076246527,0.4069592017962239,40.42461404509157,0.1175659916300202,0.0723483025415509,0.0,0.0552880974325932,0.0,0.0331728584595559,0.0884609558921491,0.0884609558921491,0.8410490170455294,0.2351319832600404,0.1266095294477141,4.096722631415321,8.56423031335609,43.22811076857667,21.29753156066905,4.784031505560054,24.960164376835067,27.22104883125853,6.095344489125664,39.882001776029945,35.36023286718301,8.021618044294456,0.3798285883431422,4.250462774316116,0.3074802858015914,11.394857650294268
Samir HandanoviÄ,Samir HandanoviÄ,0.2194927630983099,9250000,2017-2018,34.0,1.93,Goalkeeper,right,Serie A,0.8735519394349732,2.83062733693818,2.2337538409703845,69.18306430535806,0.4793075043377748,0.2893932101662037,0.1446966050831018,0.4069592017962239,40.42461404509157,0.0452176890884693,0.0452176890884693,0.0,0.0,0.0,0.0331728584595559,0.0552880974325932,0.1216338143517051,0.7867877901393662,0.2351319832600404,0.1718272185361834,3.970113101967606,7.641789455951314,47.026396652008096,18.58447021536089,5.570819295699421,22.337538409703843,25.774082780427516,6.375694161474174,43.22811076857667,35.36023286718301,8.781275220980742,0.4973945799731625,5.154816556085502,0.2351319832600404,11.666163784825086
Saturnin AllagbÃ©,Saturnin AllagbÃ© Kassifa Owalabi,0.1150900339181532,1300000,2020-2021,28.0,1.87,Goalkeeper,right,Ligue 1,2.920180130357519,4.563074675249097,2.4998457883165783,46.82930295236878,0.1455389671280199,0.1455389671280199,0.5735947527986669,0.2140278928353234,21.402789283532343,0.2140278928353234,0.0684889257073035,0.0684889257073035,0.0934457641714406,42.80557856706469,0.0934457641714406,0.2920180130357519,0.0934457641714406,1.5324397127009162,0.2653945871158011,-0.5393502899450151,5.71026418084643,15.050441424179946,32.44662855383504,21.47127820923965,4.991130460919743,41.26457773865037,32.874684339505684,7.422487323529018,54.363084780172166,39.6379657531019,7.490976249236321,0.282516818542627,3.253223971096917,0.9246004970485976,12.67045125585115
Sergio Ãlvarez,Sergio Ãlvarez Conde,0.1770868151713182,2000000,2018-2019,33.0,1.79,Goalkeeper,right,La Liga,1.69,4.38,2.92,64.9,0.23,0.38,0.38,0.15,15.4,0.15,0.15,0.0,0.0,0.0,0.08,0.15,0.08,1.4,0.29,-0.22,7.85,19.08,41.1,24.62,3.31,48.8,40.3,9.54,74.2,55.1,11.23,0.77,6.8,0.31,12.2
Sergio Herrera,Sergio Herrera PirÃ³n,0.240632760769625,3325000,2020-2021,29.0,1.92,Goalkeeper,,La Liga,1.22,3.74,2.68,70.7,0.3,0.24,0.43,0.3,31.3,0.24,0.12,0.09,0.03,42.9,0.0,0.18,0.06,1.33,0.32,0.17,13.11,28.2,46.5,26.99,2.53,77.1,54.3,7.82,94.6,64.4,11.41,1.03,9.1,1.55,16.3
Sergio Herrera,Sergio Herrera PirÃ³n,0.159353923920777,1350000,2019-2020,28.0,1.92,Goalkeeper,,La Liga,1.47,4.3,2.83,67.1,0.38,0.16,0.44,0.38,38.9,0.05,0.05,0.0,0.0,0.0,0.11,0.22,0.0,1.5,0.34,0.03,9.52,26.21,36.3,25.23,3.92,74.6,52.9,8.05,91.9,64.4,8.48,0.87,10.3,1.14,15.9
Simon Mignolet,Simon Luc Hildebert Mignolet,0.1699017724921765,11000000,2017-2018,30.0,1.93,Goalkeeper,right,Premier League,1.264663551988977,2.879342884732507,1.6738048603289313,59.77874501174755,0.5280455809371034,0.3686355942391099,0.1095943658548705,0.3686355942391099,36.6642969405385,0.1594099866979934,0.1095943658548705,0.0498156208431229,0.0,33.17720348151989,0.0,0.1605921970779653,0.0,1.0959436585487052,0.3387462217332361,-0.1594099866979934,3.616614073210727,11.118846572185046,32.380153548029924,26.322574053506173,5.0911564501671664,33.17720348151989,34.572040865127335,5.240603312696536,44.83405875881066,41.24733405810581,7.233228146421453,0.8867180510075887,12.25464272740825,0.8369024301644656,14.944686252936888
Stefan Ortega,Stefan Ortega Moreno,0.2164198317979608,3750000,2020-2021,29.0,1.85,Goalkeeper,right,Bundesliga,1.64290410654542,4.5446353017522165,3.2594720401911386,66.7726129376299,0.2421322086999131,0.2235066541845352,0.4656388628844484,0.298008872246047,30.17339831491225,0.1676299906384014,0.1396916588653345,0.0279383317730669,0.0,15.552338020340576,0.0,0.193282836064167,0.0322138060106945,1.424854920426412,0.27007054047298,0.0279383317730669,13.363835364783668,28.43190896772442,43.77005311113815,47.11334014664849,3.1756570448719383,47.58829178679063,40.41745329837012,6.7424507345668125,60.160541084670726,48.053930649675074,9.256900594142834,0.7636477351304953,7.729605123881844,0.9312777257688968,14.24854920426412
Stefano Sorrentino,Stefano Sorrentino,0.080621011765914,650000,2018-2019,39.0,1.86,Goalkeeper,right,Serie A,2.178351038844174,4.874466883736993,3.237586538734404,58.5116896804793,0.0271306134530815,0.3165238236192852,0.5516558068793257,0.1446966050831018,14.560095886487122,0.1175659916300202,0.0542612269061631,0.0542612269061631,0.0,45.21768908846932,0.0663457169191118,0.2874981066494849,0.0663457169191118,1.537401429007957,0.2713061345308159,-0.1537401429007957,7.234830254155091,15.401144903532652,42.50462774316116,17.680116433591504,2.7401919587612404,49.10641035007768,37.25937580889872,8.428577246090681,62.309975563910726,40.87679093597627,9.161103809323883,0.3526979748900607,3.4365443707236683,0.2080013698069588,10.852245381232636
Stefano Sorrentino,Stefano Sorrentino,0.147814766178128,800000,2017-2018,38.0,1.86,Goalkeeper,right,Serie A,1.7139310204103906,4.286636925586892,3.0024545554743627,62.76215245479542,0.2351319832600404,0.2351319832600404,0.4250462774316116,0.1627836807184895,16.640109584556708,0.1899142941715711,0.0994789159946325,0.0723483025415509,0.0331728584595559,38.796777237906674,0.0552880974325932,0.3759590625416341,0.1216338143517051,1.338443597018692,0.2532190588954282,0.0271306134530815,6.113431564761052,15.53679797079806,35.631539001713826,18.4216865346424,4.042461404509157,46.12204287023871,35.90284513624464,8.591360926809172,64.66129539651112,41.78114471774565,10.327720187806392,0.3798285883431422,3.3461089925467298,0.3346108992546729,11.394857650294268
StÃ©phane Ruffier,StÃ©phane Ruffier,0.0751673348531589,2700000,2019-2020,34.0,1.88,Goalkeeper,right,Ligue 1,2.1258911349002743,3.655596409627325,2.183084506920299,51.880361223282414,0.2311501242621493,0.1541000828414329,0.4708613642377117,0.1198556199877811,11.643117370241598,0.1541000828414329,0.1198556199877811,0.0,0.0584036026071503,0.0,0.0,0.1051264846928706,0.0,1.3355340512924183,0.2910779342560399,-0.2225890085487364,4.665808063810052,12.61052344585726,31.676128139627878,17.781437336758675,2.7652403754323798,41.77824468145514,33.81640706798111,6.223931123651206,54.02064015163565,39.8947992245043,5.915730957968341,0.2311501242621493,3.3388351282310462,0.273955702829214,10.787005798900305
StÃ©phane Ruffier,StÃ©phane Ruffier,0.1782176800103811,3833333,2018-2019,33.0,1.88,Goalkeeper,right,Ligue 1,1.2615178163144485,3.398762938224937,2.636823639731185,66.4342579360844,0.4366169013840599,0.1883445456950846,0.2311501242621493,0.2996390499694528,30.049516154079416,0.2054667771219105,0.1626611985548458,0.0256833471402388,0.0350421615642902,10.701394641766171,0.0,0.2219336899071714,0.0,1.0530172327497915,0.2225890085487364,0.128416735701194,4.6315636009564,14.59670229136906,27.138736811519017,20.05869411652652,3.492935211072479,42.71996740993056,34.50129632505414,7.174214967840044,54.70552940870868,41.35018889578449,6.891698149297416,0.4623002485242987,5.735947527986669,0.3510057442499305,11.557506213107468
StÃ©phane Ruffier,StÃ©phane Ruffier,0.1489560017045955,5000000,2017-2018,32.0,1.88,Goalkeeper,right,Ligue 1,1.4834515062216198,3.7155242196212153,2.773801491145792,63.35225627925575,0.3424446285365176,0.2482723556889752,0.273955702829214,0.2996390499694528,29.364626897006374,0.1455389671280199,0.1198556199877811,0.0256833471402388,0.0,14.297063241399607,0.0700843231285804,0.1051264846928706,0.0350421615642902,1.138628389883921,0.2397112399755623,0.0684889257073035,4.057968848157733,11.514700634540402,30.220738468347676,18.24373758528297,2.225890085487364,40.06602153877255,33.04590665377395,3.7412075667614544,68.06086992163287,45.45952443822271,8.886438110522631,0.7961837613474033,7.619392984937516,0.3681279756767563,12.49922894158289
Steve Mandanda,Steve Mandanda,0.1794505908042232,2233333,2020-2021,35.0,1.85,Goalkeeper,right,Ligue 1,1.4250479036144694,2.9193404582738123,1.969056614084976,57.10264180846431,0.3681279756767563,0.273955702829214,0.2054667771219105,0.1883445456950846,18.49200994097195,0.0684889257073035,0.0684889257073035,0.0,0.0,0.0,0.0350421615642902,0.2569758514714617,0.0350421615642902,0.9930894227559008,0.282516818542627,-0.0256833471402388,4.700052526663704,13.030018115814494,30.90562772542071,23.928318418989164,4.323363435273534,32.78907318237155,30.39196078261593,6.711914719315744,49.31202650925853,38.26818723895584,8.492626787705635,0.5992780999389057,6.078392156523186,0.5051058270913634,12.071173155912245
Steve Mandanda,Steve Mandanda,0.196041661683903,2633333,2019-2020,34.0,1.85,Goalkeeper,right,Ligue 1,1.191433493185868,2.9535849211274643,2.311501242621494,63.951534379194655,0.4879835956645375,0.2568334714023881,0.128416735701194,0.3595668599633434,34.84374095359066,0.128416735701194,0.128416735701194,0.0,0.0,0.0,0.0,0.0934457641714406,0.1284879257357308,0.8646726870547068,0.2311501242621493,0.0856111571341294,4.520269096682032,13.030018115814494,29.7070715255429,22.94379011194668,4.357607898127186,38.096964924687576,34.244462853651754,4.614441369529573,52.47963932322131,41.35018889578449,6.241053355078033,0.4879835956645375,6.6776702564620924,0.556472521371841,12.328006627314632
Steve Mandanda,Steve Mandanda,0.1379536846829139,2500000,2018-2019,33.0,1.85,Goalkeeper,right,Ligue 1,1.5418551088287702,3.039196078261593,2.0803511183593444,58.64364263687863,0.3938113228169952,0.136977851414607,0.3338835128231046,0.2568334714023881,24.827235568897525,0.1969056614084976,0.1712223142682588,0.0256833471402388,0.0,12.242395470180504,0.0,0.0817650436500105,0.0,0.9930894227559008,0.2397112399755623,-0.128416735701194,4.759980336657594,12.841673570119408,31.76173929676201,22.3616342434346,3.604229715346847,37.75452029615106,33.38835128231046,5.376380668023326,47.51419220944181,39.8947992245043,5.521919635151346,0.4537391328108858,7.020114884998609,0.565033637085254,12.328006627314632
