ï»¿Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Gen_Pos,Height,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won,longName
Adam Ounas,Adam Ounas,0.1923691915242771,9000000,2019-2020,24.0,Winger,1.72,Right Winger,left,Ligue 1,0.16,0.32,0.16,0.0,0.0,0.16,0.08,0.14,0.14,0.18,0.32,1.68,0.72,42.9,0.1,0.22,17.5,0.08,0.09,0.02,0.02,29.97,39.59,75.7,594.02,141.21,12.5,14.99,83.4,11.7,14.99,78.1,5.21,8.17,63.7,1.68,1.92,2.08,0.64,3.69,36.06,3.53,0.72,0.4,7.13,2.24,3.05,1.28,0.48,0.08,0.16,26.05,6.57,6.97,33.82,4.09,0.32,1.2,0.0,0.16,0.88,0.48,1.84,3.61,2.48,0.32,0.48,0.08,0.24,0.0,0.4,0.32,0.0,0.0,0.0,0.08,0.0,0.72,0.56,0.24,0.4,0.08,0.4,1.12,35.7,0.72,15.87,3.53,22.2,2.24,8.58,5.05,0.96,0.16,0.0,0.8,0.64,1.36,0.64,0.0,52.81,0.4,6.57,25.57,25.08,3.45,49.45,3.13,5.45,57.4,3.45,0.08,41.43,220.87,128.71,6.65,1.68,0.96,1.84,2.24,49.05,39.75,81.0,6.17,0.0,0.56,2.64,0.0,0.08,0.0,0.0,5.69,0.16,1.04,13.3,Adam Ounas
Adam Ounas,Adam Ounas,0.1862138267727521,9166666,2018-2019,23.0,Winger,1.72,Right Winger,left,Serie A,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.33,0.33,0.32,0.64,3.35,1.34,40.0,0.15,0.38,19.3,0.0,0.1,0.17,0.17,38.81,48.68,79.7,709.13,145.37,18.23,20.91,87.2,16.23,20.74,78.2,4.18,5.86,71.4,3.01,2.01,2.84,0.0,4.68,47.84,0.84,0.0,1.0,6.69,1.67,2.84,0.33,0.17,0.0,0.0,35.97,6.02,6.69,42.32,4.85,0.5,0.33,0.0,0.0,1.34,2.01,1.84,6.52,4.52,0.17,0.33,0.5,0.67,0.33,0.5,0.0,0.0,0.17,0.17,0.0,0.17,1.0,0.84,0.33,0.5,0.17,0.5,1.34,37.5,0.84,26.93,5.86,21.7,2.51,11.88,12.55,1.17,0.0,0.0,1.17,1.51,2.51,0.0,0.0,63.57,0.33,4.68,26.43,39.65,6.19,62.73,3.18,5.86,54.3,3.35,0.33,57.38,319.52,221.15,11.71,4.18,2.17,2.51,2.01,60.22,52.03,86.4,9.2,0.0,1.0,2.17,0.0,0.0,0.0,0.0,6.19,0.67,1.0,40.0,Adam Ounas
Adama Diakhaby,Adama Diakhaby,0.1761132082466472,8000000,2018-2019,23.0,Winger,1.84,Left Winger,left,Premier League,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.15,0.15,0.08,0.23,1.14,0.49,42.9,0.0,0.0,18.4,0.0,0.13,-0.15,-0.15,19.4,27.23,71.3,302.12,49.89,10.43,13.7,76.2,7.66,9.29,82.5,1.14,2.61,43.8,0.82,0.82,0.49,0.16,1.3,26.25,0.98,0.16,0.0,5.54,0.33,2.28,0.16,0.0,0.16,0.0,18.91,4.4,3.91,21.03,3.75,1.47,0.0,0.33,0.0,0.98,1.14,1.47,1.79,1.14,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.82,0.65,0.16,0.16,0.49,2.12,23.1,1.63,16.63,3.59,21.6,5.54,5.87,5.22,1.14,0.0,0.0,1.14,0.49,1.47,0.0,0.0,40.27,0.49,4.73,19.08,21.03,3.26,39.46,1.96,4.08,48.0,2.12,0.16,35.05,171.2,116.41,6.68,1.63,1.14,2.93,3.42,45.49,31.47,69.2,8.15,0.0,1.47,1.79,0.33,0.0,0.0,0.0,4.73,0.65,1.96,25.0,Adama Diakhaby
Adama Diakhaby,Adama Diakhaby,0.1767992798017597,6750000,2017-2018,22.0,Winger,1.84,Left Winger,left,Ligue 1,0.21,0.32,0.21,0.0,0.0,0.21,0.11,0.21,0.21,0.08,0.29,1.48,0.42,28.6,0.14,0.5,16.3,0.0,0.14,0.0,0.0,14.82,22.66,65.4,214.2,41.4,8.89,11.65,76.4,4.34,6.78,64.1,1.06,2.22,47.6,0.74,0.95,0.42,0.21,0.95,22.13,0.53,0.0,0.0,4.66,0.74,2.22,0.0,0.0,0.0,0.0,15.56,2.96,4.13,16.52,2.65,2.54,0.32,0.21,0.32,0.32,0.53,1.69,1.48,0.85,0.0,0.0,0.11,0.42,0.11,0.53,0.32,0.0,0.0,0.11,0.11,0.0,2.01,1.16,0.53,1.06,0.42,0.53,1.16,45.5,0.64,18.74,4.55,24.3,4.24,8.15,6.35,1.38,0.0,0.0,1.38,1.69,3.71,0.32,0.0,36.74,0.42,4.55,14.93,20.33,4.34,36.21,1.16,3.18,36.7,1.38,0.11,23.72,129.81,80.58,3.6,0.85,0.64,2.65,1.8,38.54,25.2,65.4,9.64,0.0,1.48,1.59,1.06,0.0,0.0,0.0,4.66,0.53,0.95,35.7,Adama Diakhaby
Adama TraorÃ© Diarra,Adama TraorÃ© Diarra,0.1823890260060409,35000000,2020-2021,26.0,Winger,1.76,Right Winger,right,Premier League,0.07,0.07,0.07,0.0,0.0,0.14,0.0,0.07,0.07,0.18,0.26,1.46,0.44,30.2,0.05,0.15,19.3,0.0,0.05,-0.01,-0.01,19.67,29.83,65.9,321.68,81.88,10.12,13.05,77.6,7.17,10.6,67.6,1.77,3.5,50.5,1.9,1.46,0.88,0.54,2.14,28.98,0.85,0.03,0.07,7.64,0.61,4.04,0.0,0.0,0.0,0.0,17.19,5.47,7.17,3.13,22.12,1.12,0.78,0.27,0.07,0.85,0.82,2.24,3.84,2.51,0.0,0.71,0.1,0.44,0.07,0.2,0.1,0.0,0.03,0.03,0.03,0.0,1.09,0.78,0.51,0.41,0.17,0.31,0.68,45.0,0.37,11.72,3.64,31.0,2.65,6.25,2.82,0.95,0.07,0.0,0.88,0.37,1.46,0.54,0.03,44.75,0.68,4.52,22.83,23.14,3.98,43.93,5.44,7.27,74.8,5.88,0.17,38.83,292.02,192.94,10.4,2.92,2.04,2.85,2.92,48.89,34.72,71.0,5.1,0.0,1.8,3.53,0.24,0.03,0.0,0.0,5.5,2.65,2.55,51.0,Adama TraorÃ© Diarra
Adama TraorÃ© Diarra,Adama TraorÃ© Diarra,0.1892401394974308,28500000,2019-2020,25.0,Winger,1.76,Right Winger,right,Premier League,0.14,0.31,0.14,0.0,0.0,0.03,0.0,0.12,0.12,0.23,0.35,1.49,0.41,27.9,0.09,0.33,19.6,0.0,0.08,0.02,0.02,21.45,32.55,65.9,372.71,96.84,10.92,14.06,77.6,7.77,11.57,67.2,2.38,4.66,51.1,1.73,1.55,1.55,1.11,2.21,30.68,1.87,0.0,0.1,8.88,1.24,5.11,0.0,0.0,0.0,0.0,17.76,5.84,8.95,2.94,25.6,0.73,1.87,0.24,0.03,0.66,0.69,2.42,3.42,2.28,0.0,0.62,0.0,0.41,0.1,0.52,0.38,0.0,0.03,0.0,0.07,0.03,1.42,0.79,0.52,0.48,0.41,0.35,0.93,37.0,0.59,13.96,3.73,26.7,3.39,6.84,3.73,0.97,0.14,0.0,0.83,0.28,1.69,0.83,0.0,48.37,0.97,5.22,23.01,26.5,4.08,46.5,5.39,7.29,73.9,5.56,0.1,43.26,337.58,222.01,11.4,3.49,2.42,2.83,3.11,48.16,36.1,75.0,6.63,0.0,1.66,3.49,0.17,0.0,0.0,0.0,5.91,1.66,1.76,48.5,Adama TraorÃ© Diarra
Adama TraorÃ© Diarra,Adama TraorÃ© Diarra,0.1767644978586113,17000000,2018-2019,24.0,Winger,1.76,Right Winger,right,Premier League,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.11,0.11,0.17,0.28,1.9,0.7,36.8,0.05,0.14,18.5,0.0,0.06,-0.01,-0.01,23.35,32.73,71.3,374.67,113.45,12.97,16.26,79.8,7.78,10.58,73.6,1.9,3.09,61.3,1.6,1.4,1.7,1.0,2.49,30.03,2.69,0.1,0.0,8.58,0.4,3.69,0.0,0.0,0.0,0.0,18.06,7.48,7.18,4.09,23.65,1.1,2.0,0.2,0.1,0.6,0.8,1.9,4.09,2.49,0.0,1.0,0.3,0.3,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,1.5,0.7,0.9,0.3,0.3,0.6,0.9,66.7,0.3,14.77,3.89,26.4,3.69,5.79,5.29,1.2,0.0,0.0,1.2,0.6,2.1,0.8,0.0,52.68,0.6,6.98,28.24,25.54,4.99,50.09,6.49,9.18,70.7,6.98,0.1,45.5,324.48,230.59,8.88,3.79,2.69,4.89,3.49,54.08,37.42,69.2,7.08,0.0,1.8,3.19,0.7,0.0,0.0,0.0,7.18,2.49,2.69,48.1,Adama TraorÃ© Diarra
Ademola Lookman,Ademola Olajade Alade Aylola Lookman,0.1804724588844243,11000000,2020-2021,24.0,Winger,1.74,Left Winger,right,Premier League,0.13,0.13,0.13,0.0,0.03,0.16,0.0,0.18,0.16,0.17,0.33,2.23,0.69,30.9,0.06,0.19,17.1,0.1,0.07,-0.05,-0.03,28.83,38.27,75.3,490.69,141.18,13.73,16.09,85.3,11.5,13.96,82.4,2.82,5.83,48.3,1.97,1.51,1.38,0.16,3.44,33.22,5.05,1.18,0.16,5.31,1.38,2.1,2.78,1.25,0.92,0.2,29.55,3.34,5.37,6.42,30.83,0.36,0.43,0.13,0.1,0.52,1.21,1.57,3.77,2.42,0.82,0.16,0.2,0.13,0.03,0.36,0.2,0.1,0.07,0.0,0.0,0.0,1.25,0.95,0.39,0.62,0.23,0.16,1.15,14.3,0.98,16.94,5.08,30.0,3.6,7.57,5.77,1.38,0.07,0.0,1.31,0.82,2.06,0.43,0.0,52.19,0.43,4.85,23.52,28.54,4.72,47.21,2.72,4.26,63.8,2.85,0.29,40.3,220.92,127.48,7.21,2.06,1.34,2.56,2.75,49.08,35.94,73.2,6.26,0.0,1.8,2.2,0.39,0.0,0.0,0.0,6.55,0.23,1.18,16.3,Ademola Lookman
Ademola Lookman,Ademola Olajade Alade Aylola Lookman,0.1791479865045975,20000000,2018-2019,22.0,Winger,1.74,Left Winger,right,Premier League,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.17,0.38,1.75,0.44,25.0,0.0,0.0,18.3,0.0,0.12,-0.2,-0.2,31.46,38.88,80.9,480.0,139.22,18.2,20.97,86.8,10.92,12.23,89.3,1.6,3.5,45.8,1.17,2.48,1.17,0.73,3.2,36.84,2.04,0.44,0.0,7.28,0.87,1.75,1.02,0.15,0.29,0.0,31.02,4.51,3.35,7.86,29.27,0.73,0.58,0.15,0.15,0.29,1.75,1.6,3.79,2.33,0.0,0.87,0.29,0.0,0.29,0.44,0.29,0.0,0.0,0.15,0.0,0.0,2.04,1.17,0.87,0.73,0.44,0.73,1.17,62.5,0.44,17.62,5.24,29.8,6.26,7.86,3.5,1.31,0.15,0.0,1.17,2.04,4.08,0.29,0.0,55.78,0.44,6.26,26.8,29.42,4.95,54.03,4.08,5.83,70.0,4.22,0.29,47.48,247.28,128.59,6.7,2.91,1.02,1.75,4.22,51.41,39.76,77.3,5.97,0.0,1.17,3.2,0.29,0.0,0.0,0.0,7.14,0.44,1.17,27.3,Ademola Lookman
Ademola Lookman,Ademola Olajade Alade Aylola Lookman,0.1881776247654233,9500000,2017-2018,21.0,Winger,1.74,Left Winger,right,Bundesliga,0.78,0.47,0.78,0.0,0.0,0.16,0.0,0.36,0.36,0.53,0.91,2.04,0.94,46.2,0.38,0.83,12.9,0.16,0.18,0.42,0.42,27.6,37.0,74.6,414.09,128.41,16.46,19.91,82.7,9.25,11.92,77.6,1.57,3.45,45.5,2.67,2.04,1.1,0.0,3.76,34.65,2.35,0.78,0.16,7.06,0.94,0.94,0.78,0.31,0.16,0.31,26.34,5.49,5.17,5.64,29.32,0.78,0.47,0.31,0.16,0.63,1.1,2.35,5.02,3.14,0.31,0.94,0.16,0.47,0.0,0.94,0.47,0.0,0.31,0.16,0.0,0.0,0.63,0.47,0.47,0.16,0.0,0.16,0.63,25.0,0.47,13.95,4.7,33.7,2.67,7.53,3.76,0.78,0.0,0.0,0.78,0.47,1.1,0.16,0.0,48.92,0.94,5.8,26.5,22.11,4.7,46.88,2.98,4.86,61.3,3.14,0.0,42.33,261.38,156.79,8.94,2.67,1.1,2.51,1.72,42.02,34.81,82.8,6.74,0.0,2.04,2.35,0.16,0.0,0.0,0.0,9.25,0.47,0.94,33.3,Ademola Lookman
Adnan Januzaj,Adnan Januzaj,0.182228989074618,10666666,2020-2021,27.0,Winger,1.86,Right Winger,left,La Liga,0.36,0.44,0.09,0.27,0.27,0.18,0.0,0.45,0.25,0.39,0.64,2.57,0.8,31.0,0.03,0.11,21.9,0.36,0.1,-0.1,-0.16,36.3,50.86,71.4,678.73,253.58,17.66,20.5,86.1,12.16,15.36,79.2,5.41,11.8,45.9,2.13,2.84,3.37,0.71,5.95,44.29,6.57,1.51,0.62,9.05,3.2,3.73,3.91,1.6,1.42,0.27,35.33,5.95,9.59,41.54,7.19,0.27,0.98,0.18,0.44,1.33,1.33,2.49,4.88,2.93,0.98,0.44,0.09,0.44,0.0,0.89,0.53,0.18,0.0,0.0,0.18,0.0,1.07,0.53,0.18,0.71,0.18,0.09,0.53,16.7,0.44,9.5,2.66,28.0,0.98,5.5,3.02,0.8,0.18,0.0,0.62,0.44,1.51,0.44,0.0,66.75,0.71,5.24,31.95,35.5,4.44,60.71,3.64,5.77,63.1,3.82,0.18,52.19,261.3,162.78,10.3,3.02,1.07,3.11,2.75,61.69,50.68,82.2,7.63,0.0,0.71,3.37,0.18,0.09,0.0,0.0,6.12,0.89,0.98,47.6,Adnan Januzaj
Adnan Januzaj,Adnan Januzaj,0.1727914540630864,10750000,2019-2020,26.0,Winger,1.86,Right Winger,left,La Liga,0.23,0.23,0.23,0.0,0.0,0.23,0.0,0.11,0.11,0.19,0.3,1.93,0.62,32.0,0.12,0.38,20.5,0.31,0.06,0.12,0.12,24.91,38.25,65.1,489.72,158.17,12.26,15.35,79.9,7.94,10.8,73.6,4.47,9.02,49.6,1.7,2.01,1.93,0.31,4.16,33.86,4.4,1.85,0.08,7.94,2.85,3.24,2.08,1.31,0.31,0.08,23.14,6.4,8.71,30.39,6.32,0.69,0.39,0.15,0.15,1.85,1.16,2.78,4.32,2.08,0.69,0.46,0.39,0.54,0.15,0.54,0.23,0.08,0.0,0.15,0.0,0.08,0.69,0.31,0.23,0.15,0.31,0.23,1.47,15.8,1.23,13.42,3.32,24.7,2.55,6.86,4.01,0.77,0.0,0.0,0.77,0.54,1.23,0.31,0.08,54.22,0.46,4.32,26.07,27.53,3.39,50.05,2.62,5.01,52.3,2.93,0.23,44.58,231.98,142.13,7.56,1.85,1.62,3.32,2.78,52.29,42.03,80.4,8.87,0.0,2.01,3.55,0.15,0.0,0.0,0.0,4.55,0.54,1.0,35.0,Adnan Januzaj
Adnan Januzaj,Adnan Januzaj,0.1803897739332703,15000000,2018-2019,25.0,Winger,1.86,Right Winger,left,La Liga,0.07,0.22,0.07,0.0,0.0,0.07,0.0,0.17,0.17,0.14,0.31,2.37,0.5,21.2,0.03,0.14,20.2,0.36,0.07,-0.09,-0.09,26.34,39.69,66.4,533.68,180.72,12.92,14.28,90.5,8.04,10.77,74.7,5.17,12.42,41.6,1.79,1.94,2.37,0.86,3.59,32.73,6.96,1.79,0.29,6.1,4.81,3.95,4.67,0.07,0.29,0.0,22.32,4.88,12.49,33.73,5.1,0.36,0.5,0.0,0.29,1.44,0.43,2.08,4.23,2.08,1.08,0.43,0.36,0.29,0.0,0.5,0.36,0.0,0.07,0.0,0.07,0.0,0.93,0.79,0.43,0.14,0.36,0.14,0.79,18.2,0.65,14.21,3.66,25.8,2.44,6.75,5.02,0.93,0.07,0.0,0.86,0.43,1.36,0.22,0.0,58.92,0.65,5.1,22.82,36.96,4.74,52.11,4.67,8.11,57.5,5.02,0.07,49.88,269.21,162.13,8.54,2.37,1.44,4.38,4.02,56.84,43.42,76.4,9.11,0.0,1.36,2.8,0.36,0.0,0.0,0.0,5.17,0.07,0.93,7.1,Adnan Januzaj
Adnan Januzaj,Adnan Januzaj,0.1878160280078262,10166666,2017-2018,24.0,Winger,1.86,Right Winger,left,La Liga,0.17,0.29,0.17,0.0,0.0,0.23,0.0,0.33,0.33,0.24,0.57,3.38,0.74,22.0,0.05,0.23,18.3,0.29,0.11,-0.16,-0.16,23.63,31.75,74.4,416.19,136.46,12.36,14.3,86.4,8.01,9.84,81.4,2.98,6.29,47.3,2.06,2.17,1.54,0.57,2.98,28.67,3.09,0.63,0.23,5.89,2.0,2.46,2.0,0.23,0.46,0.06,23.69,2.0,6.06,26.38,4.58,0.11,0.46,0.11,0.4,0.63,0.46,1.54,4.69,2.75,0.34,0.86,0.29,0.46,0.0,0.69,0.46,0.0,0.11,0.06,0.06,0.0,0.97,0.69,0.17,0.51,0.29,0.06,0.97,5.9,0.92,17.51,4.06,23.2,2.69,8.3,6.52,0.92,0.06,0.0,0.86,0.46,1.43,0.11,0.0,50.35,0.34,4.58,21.34,29.07,5.61,47.26,3.09,5.95,51.9,3.55,0.29,44.69,251.86,161.75,8.87,2.06,1.95,3.32,3.55,48.8,38.68,79.2,6.29,0.0,1.83,3.66,0.34,0.0,0.0,0.0,4.52,0.11,0.57,16.7,Adnan Januzaj
Adri Embarba,AdriÃ¡n Embarba Blazquez,0.1686245524611057,5500000,2019-2020,29.0,Winger,1.73,Right Winger,right,La Liga,0.13,0.26,0.07,0.07,0.07,0.26,0.0,0.18,0.14,0.12,0.26,2.43,0.92,37.8,0.03,0.07,25.4,0.79,0.06,-0.05,-0.07,16.15,29.02,55.7,301.38,83.24,7.94,10.31,77.1,5.05,7.94,63.6,2.56,8.47,30.2,1.18,1.12,1.05,0.46,1.51,24.49,4.53,1.58,0.2,6.83,1.77,3.81,2.43,1.18,0.72,0.13,12.6,6.37,10.04,4.73,21.6,0.85,0.39,0.72,0.33,1.12,0.33,1.84,2.17,1.12,0.33,0.26,0.13,0.33,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,1.84,1.18,1.05,0.53,0.26,0.79,2.23,35.3,1.44,21.14,6.24,29.5,5.58,9.45,6.11,2.43,0.26,0.0,2.17,0.72,2.56,0.39,0.0,44.77,0.98,7.09,19.23,22.45,2.04,40.11,2.3,4.6,50.0,2.63,0.2,30.79,174.42,100.63,5.19,1.38,0.46,2.49,2.17,40.5,27.18,67.1,6.89,0.0,1.97,2.23,0.07,0.0,0.0,0.0,7.02,0.79,2.49,24.0,Adri Embarba
Adri Embarba,AdriÃ¡n Embarba Blazquez,0.1733605594986259,3500000,2018-2019,28.0,Winger,1.73,Right Winger,right,La Liga,0.2,0.24,0.08,0.12,0.12,0.2,0.04,0.24,0.15,0.24,0.39,1.81,0.59,32.6,0.04,0.13,18.9,0.24,0.08,-0.04,-0.07,20.11,33.01,60.9,390.84,132.67,9.07,11.56,78.5,6.94,10.06,69.0,3.51,9.11,38.5,2.21,1.34,0.95,0.59,1.58,26.5,6.51,1.7,0.12,5.6,2.33,4.02,4.14,0.43,0.83,0.12,17.2,4.06,11.75,5.99,24.26,1.26,0.51,0.39,0.12,0.99,0.63,1.97,3.23,1.5,1.22,0.04,0.16,0.24,0.08,0.36,0.28,0.04,0.0,0.0,0.04,0.0,2.33,1.34,0.95,0.91,0.47,0.91,2.8,32.4,1.89,21.89,4.93,22.5,6.19,9.86,5.84,1.89,0.12,0.0,1.77,0.99,3.31,0.36,0.0,47.92,0.83,7.53,18.93,25.44,3.27,41.37,1.93,3.75,51.6,2.13,0.08,32.34,186.67,104.04,4.97,1.81,0.83,2.48,2.64,40.94,28.2,68.9,6.27,0.04,2.09,1.77,0.36,0.04,0.04,0.0,6.55,0.75,1.34,35.8,Adri Embarba
Ainsley Maitland-Niles,Ainsley Cory Maitland-Niles,0.1739511692072673,17333333,2020-2021,24.0,Winger,1.8,Right Midfield,right,Premier League,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.04,0.04,0.05,0.09,0.63,0.21,33.3,0.0,0.0,22.0,0.0,0.07,-0.04,-0.04,27.89,36.05,77.4,451.67,125.74,14.6,17.37,84.0,9.63,11.88,81.1,2.56,4.34,59.0,0.42,1.73,0.58,0.1,2.51,33.38,2.67,0.26,0.16,5.55,0.84,0.84,0.1,0.05,0.0,0.0,25.33,5.91,4.81,5.39,26.11,1.99,1.78,0.21,0.1,0.73,1.41,1.36,1.52,1.15,0.05,0.1,0.0,0.21,0.0,0.16,0.05,0.0,0.0,0.0,0.1,0.0,1.94,1.31,0.94,0.63,0.37,0.68,2.04,33.3,1.36,23.02,6.75,29.3,7.69,10.15,5.18,1.67,0.26,0.0,1.41,1.99,3.92,1.99,0.05,48.56,3.19,13.55,23.08,15.38,2.25,45.94,1.26,2.56,49.0,1.47,0.0,29.35,147.72,77.65,3.03,1.1,0.58,1.26,2.09,35.58,28.15,79.1,2.98,0.0,0.94,1.1,0.1,0.1,0.0,0.0,8.79,0.68,1.36,33.3,Ainsley Maitland-Niles
Ainsley Maitland-Niles,Ainsley Cory Maitland-Niles,0.1741187268207194,16833333,2019-2020,23.0,Winger,1.8,Right Midfield,right,Premier League,0.0,0.13,0.0,0.0,0.0,0.39,0.06,0.02,0.02,0.1,0.12,0.26,0.06,25.0,0.0,0.0,18.2,0.0,0.08,-0.02,-0.02,53.57,64.87,82.6,916.95,309.22,25.45,28.38,89.7,21.49,25.0,86.0,5.45,8.83,61.8,0.65,3.18,0.84,0.32,3.31,52.99,11.88,1.17,0.0,10.32,0.91,1.3,0.0,0.0,0.0,0.0,40.91,15.0,8.96,8.31,43.7,1.36,10.71,0.39,0.06,1.56,1.56,2.01,1.36,1.1,0.06,0.06,0.0,0.06,0.06,0.19,0.13,0.0,0.0,0.0,0.0,0.06,2.66,1.75,1.95,0.58,0.13,0.91,2.73,33.3,1.82,19.29,5.45,28.3,11.62,5.58,2.08,1.88,0.32,0.0,1.56,1.1,3.77,2.66,0.0,76.56,4.81,29.29,37.01,14.87,1.17,65.06,1.43,2.86,50.0,1.62,0.13,47.21,214.68,118.05,5.19,1.3,0.39,0.84,1.04,49.87,47.47,95.2,1.17,0.06,1.04,0.97,0.0,0.0,0.0,0.0,8.51,0.91,0.84,51.9,Ainsley Maitland-Niles
Ainsley Maitland-Niles,Ainsley Cory Maitland-Niles,0.1739309848580079,9500000,2018-2019,22.0,Winger,1.8,Right Midfield,right,Premier League,0.09,0.09,0.09,0.0,0.0,0.18,0.09,0.1,0.1,0.11,0.21,0.55,0.27,50.0,0.17,0.33,18.6,0.0,0.18,-0.01,-0.01,41.67,52.43,79.5,726.93,250.12,19.97,22.89,87.3,17.87,20.97,85.2,3.56,6.47,54.9,0.55,2.74,1.28,0.09,4.74,42.4,10.03,0.46,0.0,5.65,0.82,1.82,0.0,0.0,0.0,0.0,32.55,12.95,6.93,8.02,32.55,1.64,9.57,0.18,0.18,1.09,1.73,2.1,1.46,1.28,0.0,0.09,0.09,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,3.1,2.1,1.46,1.28,0.36,1.37,2.83,48.4,1.46,20.7,7.2,34.8,8.3,7.75,4.65,3.1,0.36,0.09,2.74,1.64,4.74,1.46,0.0,66.93,3.01,17.14,31.19,22.8,2.19,57.08,1.64,2.37,69.2,1.64,0.0,38.94,194.5,116.99,6.75,2.19,0.46,1.64,2.01,42.77,37.29,87.2,3.01,0.09,0.91,0.91,0.09,0.0,0.0,0.0,9.12,0.64,1.19,35.0,Ainsley Maitland-Niles
Ainsley Maitland-Niles,Ainsley Cory Maitland-Niles,0.1700429297278253,4500000,2017-2018,21.0,Winger,1.8,Right Midfield,right,Premier League,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.03,0.09,0.12,0.39,0.0,0.0,0.0,,21.0,0.0,0.07,-0.03,-0.03,52.78,62.23,84.8,888.87,290.48,26.88,29.34,91.6,19.4,22.45,86.4,4.92,7.19,68.5,0.69,2.95,1.58,0.3,3.54,53.76,8.47,0.39,0.0,5.61,1.48,1.58,0.0,0.0,0.0,0.0,41.95,12.7,7.58,10.44,42.24,1.08,8.07,0.0,0.2,0.69,2.46,1.28,1.18,0.89,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,2.07,1.97,1.18,0.59,2.17,4.04,53.7,1.87,21.07,6.7,31.8,10.63,8.07,2.36,2.66,0.2,0.0,2.46,2.07,5.81,2.17,0.0,76.31,4.04,23.73,35.55,20.97,2.26,68.04,1.77,2.56,69.2,1.97,0.1,46.67,189.65,97.78,5.12,1.77,0.39,1.77,1.48,52.39,47.66,91.0,1.87,0.0,0.98,0.59,0.0,0.0,0.1,0.0,8.37,0.59,1.67,26.1,Ainsley Maitland-Niles
