ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Abdoulaye Bamba,Abdoulaye Bamba,2250000,2019-2020,31.0,1.82,Full-Back,Right-Back,right,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.05,0.05,0.0,0.16,0.0,0.0,0.0,,22.8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,33.63,45.32,74.2,575.42,279.26,15.6,17.06,91.4,14.95,18.68,80.0,2.92,7.64,38.3,0.0,0.05,0.49,1.62,0.32,0.32,2.11,45.32,35.9,9.42,0.81,0.0,5.85,0.49,2.11,0.0,0.0,0.0,0.0,24.37,8.29,12.67,1.95,32.82,1.62,8.61,0.0,33.63,0.0,0.32,0.49,1.79,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.97,1.46,0.16,0.49,1.14,2.27,50.0,1.14,10.07,2.27,22.6,4.55,3.9,1.62,1.46,0.16,0.0,1.3,0.32,2.44,2.27,0.0,52.15,1.46,18.36,24.04,11.7,0.49,42.73,0.65,0.65,100.0,0.65,0.0,29.57,122.49,57.02,2.11,0.81,0.16,0.16,0.65,30.87,28.75,93.2,1.3,0.32,0.0,0.0,0.65,0.16,0.0,2.11,0.32,0.97,0.0,0.0,0.0,7.31,0.81,0.81,50.0
Abdoulaye Bamba,Abdoulaye Bamba,2166666,2018-2019,30.0,1.82,Full-Back,Right-Back,right,Ligue 1,0.0,0.14,0.0,0.0,0.0,0.21,0.0,0.01,0.01,0.06,0.06,0.0,0.24,0.0,0.0,0.0,,26.0,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,34.14,44.63,76.5,568.4,254.15,16.96,19.1,88.8,14.48,18.19,79.6,2.41,6.02,40.1,0.14,0.06,0.59,2.13,0.7,0.35,2.9,44.63,34.07,10.56,0.56,0.04,7.14,0.42,1.68,0.0,0.0,0.0,0.0,24.97,8.43,11.23,3.46,29.03,1.57,10.0,0.1,34.14,0.07,1.19,0.66,1.47,1.15,1.05,0.07,0.0,0.0,0.04,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.64,1.05,1.05,0.38,0.21,0.77,1.89,40.7,1.12,15.04,4.65,30.9,9.72,3.99,1.33,1.64,0.14,0.0,1.5,1.08,2.73,2.76,0.0,53.24,2.48,16.86,27.11,12.42,0.77,42.92,0.7,1.05,66.7,0.7,0.04,30.92,151.11,89.06,3.46,1.36,0.24,0.38,0.73,29.17,26.41,90.5,0.94,0.21,0.0,0.0,0.84,0.94,0.07,1.68,1.08,1.05,0.0,0.0,0.0,8.81,0.66,0.73,47.5
Abdoulaye Bamba,Abdoulaye Bamba,1000000,2017-2018,29.0,1.82,Full-Back,Right-Back,right,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.01,0.01,0.02,0.02,0.0,0.23,0.06,25.0,0.0,0.0,28.8,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01,36.46,47.55,76.7,603.05,289.61,17.26,19.14,90.2,16.85,20.43,82.5,1.94,6.11,31.7,0.0,0.02,0.35,2.52,0.29,0.12,2.99,47.55,37.87,9.69,0.23,0.0,6.4,0.59,1.76,0.0,0.0,0.0,0.0,28.88,5.17,13.5,5.81,29.3,2.64,9.45,0.06,36.46,0.23,1.41,0.53,1.41,0.94,0.76,0.12,0.0,0.0,0.06,0.0,0.12,0.06,0.0,0.0,0.0,0.06,0.0,1.17,0.53,0.94,0.18,0.06,0.53,1.12,47.4,0.59,8.22,2.99,36.4,5.52,1.94,0.76,1.53,0.06,0.0,1.47,0.59,1.76,1.76,0.0,55.24,2.41,19.14,27.53,11.45,0.18,45.85,0.7,1.0,70.6,0.7,0.0,32.05,151.88,83.72,3.46,1.06,0.0,0.94,0.53,31.82,30.06,94.5,1.17,0.12,0.0,0.0,1.17,1.12,0.12,1.76,0.59,0.53,0.0,0.06,0.0,9.1,0.41,0.23,63.6
Achraf Hakimi,Achraf Hakimi Mouh,70000000,2021-2022,24.0,1.81,Full-Back,Right-Back,right,Ligue 1,0.15,0.2,0.15,0.0,0.0,0.15,0.05,0.06,0.06,0.22,0.28,0.15,0.81,0.35,43.8,0.19,0.43,16.2,0.0,0.0,0.0,0.06,0.06,0.08,0.09,0.09,60.86,68.1,89.4,924.97,267.94,33.98,36.59,92.8,23.05,25.57,90.2,2.72,3.37,80.6,0.2,0.22,1.21,2.82,1.61,0.6,3.83,68.1,59.8,8.31,1.11,0.05,6.49,0.35,2.21,0.1,0.0,0.0,0.0,54.31,10.77,3.02,6.85,52.75,1.01,7.1,0.1,60.86,0.15,0.25,2.21,1.36,1.81,1.46,0.05,0.25,0.05,0.0,0.0,0.3,0.25,0.0,0.05,0.0,0.0,0.0,2.77,1.56,1.66,0.91,0.2,1.26,3.17,39.7,1.91,15.5,4.93,31.8,6.39,4.63,4.48,1.26,0.15,0.0,1.11,1.51,4.28,0.76,0.0,78.12,2.52,22.1,31.16,29.3,3.47,70.02,1.06,2.06,51.2,1.16,0.2,55.37,237.18,139.88,6.24,1.61,0.7,1.21,1.16,61.91,57.23,92.4,4.43,0.15,0.05,0.0,0.6,0.76,0.25,2.21,1.51,1.56,0.0,0.0,0.0,4.93,0.45,0.76,37.5
Achraf Hakimi,Achraf Hakimi Mouh,53333333,2020-2021,23.0,1.81,Full-Back,Right-Back,right,Serie A,0.24,0.27,0.24,0.0,0.0,0.2,0.0,0.16,0.16,0.23,0.39,0.24,1.28,0.51,39.5,0.18,0.47,16.3,0.07,0.0,0.0,0.16,0.16,0.12,0.08,0.08,43.19,52.35,82.5,682.72,229.44,23.91,26.98,88.6,14.86,17.32,85.8,3.28,5.1,64.2,0.27,0.23,1.22,2.03,1.69,0.71,4.19,52.35,44.78,7.56,0.41,0.0,5.5,1.28,3.55,0.07,0.0,0.03,0.0,36.41,10.87,5.07,6.38,37.82,0.84,7.09,0.03,43.19,0.03,0.57,1.62,2.06,2.53,1.99,0.14,0.1,0.0,0.3,0.0,0.61,0.51,0.0,0.0,0.0,0.1,0.0,1.72,0.98,0.88,0.57,0.27,0.81,1.89,42.9,1.08,16.89,4.9,29.0,6.18,5.74,4.96,1.35,0.03,0.0,1.32,0.84,2.57,0.95,0.0,62.88,1.69,13.14,24.15,29.28,4.63,55.52,1.25,2.26,55.2,1.38,0.27,42.42,224.27,149.4,7.46,1.72,1.22,1.49,1.11,50.62,43.77,86.5,5.5,0.2,0.0,0.0,1.15,1.42,0.27,3.55,0.84,0.98,0.07,0.0,0.0,5.57,0.44,0.95,31.7
Achraf Hakimi,Achraf Hakimi Mouh,53000000,2019-2020,22.0,1.81,Full-Back,Right-Back,right,Bundesliga,0.17,0.33,0.17,0.0,0.0,0.17,0.0,0.13,0.13,0.15,0.28,0.17,1.26,0.66,52.6,0.13,0.25,15.9,0.1,0.0,0.0,0.13,0.13,0.1,0.04,0.04,67.69,80.29,84.3,1057.59,338.92,38.72,42.93,90.2,23.27,26.75,87.0,4.24,6.8,62.4,0.33,0.15,1.16,3.71,1.43,0.43,6.5,80.29,70.97,9.31,0.6,0.2,11.64,1.79,2.95,0.27,0.07,0.1,0.0,58.01,13.59,8.69,8.02,61.52,1.62,8.45,0.17,67.69,0.0,0.7,1.82,2.78,2.69,2.19,0.03,0.2,0.1,0.17,0.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,1.89,1.23,1.19,0.53,0.17,0.76,2.25,33.8,1.49,15.38,5.27,34.3,5.54,5.47,4.38,1.79,0.07,0.0,1.72,0.8,2.69,1.03,0.03,93.68,1.76,18.7,47.9,33.31,3.71,84.46,2.19,3.88,56.4,2.42,0.33,68.69,326.88,208.94,10.21,2.88,1.13,1.76,1.89,77.6,68.65,88.5,6.3,0.17,0.0,0.0,0.9,1.86,0.07,2.95,0.8,1.23,0.0,0.0,0.0,9.12,0.6,0.7,46.2
Achraf Hakimi,Achraf Hakimi Mouh,20700000,2018-2019,21.0,1.81,Full-Back,Right-Back,right,Bundesliga,0.1,0.21,0.1,0.0,0.0,0.21,0.0,0.07,0.07,0.08,0.15,0.1,1.09,0.26,23.8,0.1,0.4,23.4,0.0,0.0,0.0,0.07,0.07,0.07,0.03,0.03,70.4,81.78,86.1,1099.86,424.66,39.98,43.45,92.0,23.74,26.74,88.8,5.12,7.6,67.3,0.21,0.08,0.52,4.66,1.29,0.52,6.1,81.78,70.5,11.28,1.14,0.0,11.64,1.55,2.07,0.0,0.0,0.0,0.0,62.28,11.48,8.02,12.31,57.78,1.03,10.14,0.26,70.4,0.05,0.78,1.24,3.21,2.07,1.45,0.05,0.0,0.1,0.41,0.05,0.47,0.31,0.0,0.0,0.0,0.1,0.05,1.86,1.03,1.34,0.47,0.05,0.88,2.17,40.5,1.29,13.24,4.03,30.5,7.03,3.67,2.53,1.66,0.16,0.0,1.5,0.62,2.48,2.07,0.0,94.71,3.0,23.28,50.9,26.9,2.17,83.79,1.97,3.21,61.3,2.28,0.16,70.03,320.28,193.86,8.07,2.17,0.83,1.03,2.02,69.78,66.41,95.2,2.12,0.21,0.0,0.0,0.88,1.97,0.0,2.07,0.62,1.03,0.0,0.0,0.0,9.78,0.67,0.52,56.5
Achraf Hakimi,Achraf Hakimi Mouh,5000000,2017-2018,20.0,1.81,Full-Back,Right-Back,right,La Liga,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.04,0.04,0.05,0.07,0.24,0.48,0.36,75.0,0.5,0.67,12.9,0.0,0.0,0.0,0.04,0.04,0.07,0.2,0.2,48.75,58.49,83.3,731.89,258.23,29.25,32.46,90.1,16.41,18.78,87.3,2.02,4.87,41.5,0.0,0.05,0.59,2.73,1.07,0.59,3.21,58.49,52.43,6.06,0.12,0.0,7.25,0.71,2.73,0.0,0.0,0.0,0.0,42.56,7.49,8.44,4.87,45.77,1.07,5.94,0.36,48.75,0.12,0.71,0.36,2.02,1.31,1.07,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.26,1.55,0.83,0.83,0.59,0.95,2.85,33.3,1.9,18.55,4.76,25.6,7.97,7.73,2.85,1.9,0.12,0.0,1.78,1.43,3.69,1.31,0.0,68.96,3.45,17.48,31.74,24.85,2.14,62.89,2.85,3.69,77.4,2.85,0.24,51.48,246.82,150.52,6.66,1.9,0.95,1.43,0.95,51.12,46.37,90.7,3.21,0.0,0.0,0.0,1.31,0.83,0.12,2.73,1.43,1.55,0.0,0.0,0.0,7.61,0.71,0.83,46.2
Achraf Lazaar,Achraf Lazaar,1500000,2017-2018,27.0,1.84,Full-Back,Left-Back,left,Serie A,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.06,0.06,0.08,0.13,0.19,1.13,0.75,66.7,0.17,0.25,19.5,0.0,0.0,0.0,0.06,0.06,0.05,0.13,0.13,22.59,32.57,69.4,359.81,89.25,12.62,14.69,85.9,7.53,10.36,72.7,2.26,6.21,36.4,0.0,0.08,0.56,0.94,0.94,0.75,0.56,32.57,28.81,3.77,0.0,0.0,6.03,1.88,3.2,0.56,0.19,0.0,0.19,18.26,6.03,8.28,20.9,7.53,0.38,3.2,0.0,22.59,0.0,0.94,0.38,1.69,1.32,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.88,2.07,0.38,0.0,0.75,2.82,26.7,2.07,20.52,5.65,27.5,9.41,5.65,5.46,1.32,0.19,0.0,1.13,0.56,3.01,1.88,0.0,47.64,2.82,12.43,20.9,18.64,1.51,43.87,2.82,5.84,48.4,3.2,0.0,34.08,125.21,70.8,3.39,1.51,0.19,0.94,3.01,35.21,29.94,85.0,2.82,0.0,0.0,0.0,2.45,0.75,0.0,3.2,0.56,1.88,0.0,0.0,0.0,6.21,1.13,0.75,60.0
Adam Masina,Adam Masina,4000000,2021-2022,29.0,1.91,Full-Back,Left-Back,left,Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.07,0.0,0.42,0.0,0.0,0.0,,14.2,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02,29.41,43.75,67.2,645.28,298.48,7.38,8.73,84.5,15.69,20.06,78.2,5.82,13.93,41.8,0.0,0.05,0.73,2.18,0.62,0.42,2.7,43.75,33.98,9.77,0.73,0.0,5.09,1.87,1.77,0.52,0.31,0.21,0.0,17.36,9.04,17.36,25.88,5.4,2.6,8.52,0.1,29.41,0.1,1.25,1.35,0.94,0.94,0.52,0.31,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.04,0.83,1.14,0.1,0.83,2.39,34.8,1.56,14.34,4.05,28.3,6.34,6.13,1.87,2.39,0.42,0.0,1.97,2.08,4.16,3.85,0.0,54.67,5.82,21.51,24.11,10.5,0.21,45.0,0.83,1.04,80.0,0.83,0.0,25.88,103.51,55.81,1.97,0.62,0.0,0.42,0.42,27.33,25.46,93.2,0.42,0.0,0.0,0.0,1.66,0.21,0.0,1.77,2.08,1.04,0.0,0.1,0.0,7.27,2.7,1.25,68.4
Adam Masina,Adam Masina,5375000,2019-2020,27.0,1.91,Full-Back,Left-Back,left,Premier League,0.05,0.0,0.05,0.0,0.0,0.15,0.0,0.03,0.03,0.03,0.06,0.05,0.74,0.15,20.0,0.07,0.33,20.8,0.05,0.0,0.0,0.03,0.03,0.05,0.01,0.01,28.76,46.16,62.3,591.35,298.27,11.22,13.39,83.8,12.31,18.14,67.8,4.7,12.36,38.0,0.0,0.03,0.64,2.82,0.74,0.59,2.97,46.16,35.39,10.77,0.84,0.0,8.01,1.93,2.97,0.4,0.25,0.05,0.05,16.06,8.15,21.94,28.07,3.06,3.31,9.54,0.25,28.76,0.3,1.14,0.4,1.58,0.99,0.89,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,1.98,1.24,1.29,0.54,0.15,0.69,2.22,31.1,1.53,13.2,3.9,29.6,5.93,5.34,1.93,2.03,0.64,0.1,1.38,1.09,3.06,4.89,0.1,58.62,5.09,19.37,28.02,13.29,1.04,48.09,0.54,0.89,61.1,0.54,0.0,26.29,118.32,60.84,2.27,0.59,0.1,0.54,0.64,28.07,25.85,92.1,0.94,0.15,0.0,0.0,1.63,0.64,0.1,2.97,1.09,1.24,0.0,0.05,0.0,11.42,3.26,1.43,69.5
Adam Masina,Adam Masina,7000000,2018-2019,26.0,1.91,Full-Back,Left-Back,left,Premier League,0.0,0.09,0.0,0.0,0.0,0.45,0.0,0.01,0.01,0.05,0.05,0.0,0.27,0.0,0.0,0.0,,31.2,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,39.08,49.75,78.6,682.89,297.61,19.09,21.16,90.3,15.33,18.82,81.4,3.76,7.8,48.3,0.09,0.05,0.27,2.96,0.36,0.18,3.23,49.75,38.37,11.38,1.17,0.0,6.81,1.08,0.81,1.43,0.63,0.18,0.09,27.52,9.5,12.73,32.45,4.57,2.78,8.78,0.0,39.08,0.0,0.72,1.79,1.43,0.54,0.18,0.27,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.17,1.43,0.81,0.09,0.72,1.97,36.4,1.26,16.23,5.29,32.6,7.98,6.36,1.88,2.42,0.27,0.0,2.15,1.43,3.76,3.68,0.0,62.84,3.5,19.99,32.45,12.91,0.45,51.63,0.63,1.08,58.3,0.63,0.0,31.46,108.82,56.92,2.42,0.72,0.0,0.54,0.72,33.17,29.76,89.7,0.54,0.45,0.0,0.0,1.7,0.99,0.09,0.81,1.43,1.17,0.0,0.0,0.0,10.4,1.97,1.43,57.9
Adam Masina,Adam Masina,6500000,2017-2018,25.0,1.91,Full-Back,Left-Back,left,Serie A,0.0,0.03,0.0,0.0,0.0,0.25,0.03,0.06,0.06,0.06,0.12,0.0,0.6,0.1,15.8,0.0,0.0,15.4,0.0,0.0,0.0,0.06,0.06,0.1,-0.06,-0.06,40.9,53.33,76.7,700.7,319.96,19.34,22.93,84.3,17.46,22.07,79.1,3.56,6.87,51.9,0.03,0.06,0.76,3.56,0.83,0.29,5.12,53.33,44.27,9.06,0.6,0.0,9.51,0.57,1.3,0.03,0.0,0.0,0.0,27.64,11.16,14.53,33.49,4.9,3.59,8.43,0.1,40.9,0.22,1.24,1.08,1.34,1.56,1.3,0.0,0.0,0.16,0.03,0.06,0.16,0.06,0.0,0.0,0.1,0.0,0.0,3.18,1.94,1.62,1.21,0.35,1.4,3.21,43.6,1.81,17.4,4.93,28.3,8.81,6.33,2.26,2.13,0.29,0.0,1.84,0.95,4.13,3.21,0.0,65.86,4.13,19.84,34.06,16.41,1.53,57.02,1.05,1.59,66.0,1.11,0.0,36.32,185.41,110.64,4.83,1.72,0.16,1.27,0.99,41.44,37.08,89.5,2.13,0.25,0.03,0.0,1.88,0.76,0.13,1.3,0.95,1.94,0.0,0.06,0.0,9.16,3.56,1.24,74.2
Adam Smith,Adam James Smith,8000000,2019-2020,30.0,1.74,Full-Back,Right-Back,right,Premier League,0.0,0.04,0.0,0.0,0.0,0.31,0.0,0.03,0.03,0.04,0.07,0.0,0.18,0.04,25.0,0.0,0.0,17.9,0.0,0.0,0.0,0.03,0.03,0.14,-0.03,-0.03,37.01,46.47,79.6,600.48,222.35,19.71,21.77,90.5,14.06,16.91,83.2,2.63,5.65,46.5,0.04,0.04,0.44,2.67,0.44,0.09,2.98,46.47,37.49,8.98,0.92,0.04,7.8,0.57,0.92,0.04,0.04,0.0,0.0,26.15,8.8,11.52,2.93,32.15,2.19,8.01,0.09,37.01,0.13,0.96,0.57,1.66,0.83,0.7,0.0,0.04,0.0,0.09,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.28,1.31,1.4,0.66,0.22,1.05,2.41,43.6,1.36,17.78,4.86,27.3,8.01,6.74,3.02,2.45,0.26,0.04,2.19,1.01,3.28,2.32,0.0,58.07,3.07,18.13,28.82,16.07,1.09,49.4,1.14,2.28,50.0,1.31,0.18,34.42,227.43,131.96,5.69,1.8,0.31,1.01,0.92,34.95,32.32,92.5,1.66,0.31,0.0,0.0,1.31,1.88,0.09,0.92,1.01,1.31,0.0,0.09,0.0,8.5,1.58,1.31,54.5
Adam Smith,Adam James Smith,6000000,2018-2019,29.0,1.74,Full-Back,Right-Back,right,Premier League,0.04,0.04,0.04,0.0,0.0,0.22,0.04,0.03,0.03,0.03,0.06,0.04,0.39,0.04,11.1,0.11,1.0,20.5,0.0,0.0,0.0,0.03,0.03,0.08,0.01,0.01,38.38,47.57,80.7,617.02,237.42,20.52,22.96,89.4,14.77,17.95,82.3,2.48,4.88,50.9,0.04,0.03,0.44,2.92,0.7,0.09,3.79,47.57,38.2,9.37,1.22,0.0,6.97,0.39,0.74,0.39,0.0,0.0,0.0,29.84,8.49,9.24,5.49,31.19,2.18,7.75,0.26,38.38,0.09,0.87,1.31,1.22,1.61,1.09,0.17,0.09,0.0,0.26,0.0,0.13,0.09,0.04,0.0,0.0,0.0,0.0,2.27,1.26,1.39,0.7,0.17,0.74,1.83,40.5,1.09,17.95,5.27,29.4,8.28,6.32,3.35,2.44,0.3,0.0,2.13,1.35,3.62,2.79,0.0,59.99,3.66,19.91,29.49,16.12,1.26,51.01,0.74,1.57,47.2,0.78,0.0,35.33,238.16,133.08,5.31,2.4,0.26,0.7,0.74,37.59,33.24,88.4,1.83,0.22,0.04,0.0,0.96,2.05,0.0,0.74,1.35,1.26,0.0,0.04,0.0,7.49,1.44,1.31,52.4
Adam Smith,Adam James Smith,5000000,2017-2018,28.0,1.74,Full-Back,Right-Back,right,Premier League,0.04,0.13,0.04,0.0,0.0,0.26,0.0,0.02,0.02,0.06,0.08,0.04,0.52,0.13,25.0,0.08,0.33,21.4,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.02,38.85,48.45,80.2,625.83,196.64,20.82,22.82,91.2,14.43,17.99,80.2,2.74,5.52,49.6,0.13,0.06,0.83,2.39,0.74,0.3,2.87,48.45,39.94,8.52,1.04,0.04,6.56,0.87,1.43,0.22,0.09,0.0,0.0,30.72,7.61,10.13,4.78,33.64,2.04,7.26,0.09,38.85,0.09,0.78,1.56,1.39,1.69,1.35,0.09,0.13,0.04,0.0,0.09,0.3,0.22,0.0,0.09,0.0,0.0,0.0,2.91,1.52,1.74,0.87,0.3,1.13,2.65,42.6,1.52,18.69,5.61,30.0,8.39,7.08,3.22,2.82,0.39,0.0,2.43,2.0,4.91,2.39,0.0,62.75,3.0,18.47,31.03,17.38,1.96,54.71,0.83,1.69,48.7,1.0,0.0,35.16,229.5,121.85,5.78,1.48,0.26,1.35,1.0,38.72,34.68,89.6,2.87,0.26,0.0,0.0,1.04,1.74,0.04,1.43,2.0,1.52,0.0,0.0,0.0,8.91,0.83,1.52,35.2
Adama Mbengue,Adama Mbengue,2500000,2018-2019,26.0,1.82,Full-Back,Left-Back,left,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.02,0.02,0.04,0.07,0.0,1.22,0.0,0.0,0.0,,39.2,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02,28.01,44.33,63.2,603.94,324.32,10.47,13.03,80.4,10.96,15.47,70.9,6.33,14.37,44.1,0.0,0.04,0.24,2.31,1.1,0.37,3.29,44.33,32.52,11.81,0.24,0.0,7.79,1.46,2.56,0.0,0.0,0.0,0.0,17.05,9.86,17.42,26.55,4.51,1.46,11.57,0.12,28.01,0.12,1.1,0.85,2.56,1.46,0.85,0.24,0.12,0.0,0.0,0.24,0.12,0.12,0.0,0.0,0.0,0.0,0.0,5.24,3.29,3.29,1.58,0.37,1.95,3.78,51.6,1.83,22.04,6.58,29.8,14.61,5.97,1.46,3.29,0.49,0.12,2.8,0.73,5.97,3.41,0.0,59.31,4.51,22.04,28.13,12.18,0.61,47.86,1.34,1.83,73.3,1.34,0.12,31.79,168.07,96.7,3.9,1.34,0.24,1.1,1.1,25.09,23.26,92.7,0.85,0.37,0.0,0.0,3.04,1.1,0.0,2.56,0.73,3.29,0.0,0.12,0.0,10.96,0.61,0.73,45.5
Adama Mbengue,Adama Mbengue,2333333,2017-2018,25.0,1.82,Full-Back,Left-Back,left,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.03,0.03,0.1,0.13,0.0,0.9,0.06,6.3,0.0,0.0,28.2,0.0,0.0,0.0,0.03,0.03,0.04,-0.03,-0.03,28.66,46.33,61.9,551.57,317.62,11.51,14.67,78.5,13.32,18.0,74.0,3.39,10.21,33.1,0.0,0.1,0.62,2.93,0.9,0.45,3.78,46.33,35.83,10.5,0.23,0.0,7.5,1.97,3.33,0.06,0.0,0.0,0.0,21.5,8.13,16.7,28.04,5.53,1.97,10.21,0.06,28.66,0.28,1.41,2.09,3.05,1.81,1.02,0.23,0.23,0.06,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,1.75,2.2,0.73,0.34,1.47,3.44,42.6,1.97,17.04,5.92,34.8,9.25,5.98,1.81,2.14,0.11,0.0,2.03,1.47,4.74,2.03,0.11,60.04,2.71,20.82,23.81,20.6,0.96,49.82,1.64,2.88,56.9,1.86,0.4,34.31,234.28,157.77,5.59,2.31,0.51,1.52,1.35,30.47,27.59,90.6,2.54,0.11,0.06,0.0,2.09,1.24,0.0,3.33,1.47,1.75,0.0,0.0,0.0,11.34,0.62,0.23,73.3
Aday,Francesc Aday BenÃ­tez Caraballo,1650000,2018-2019,32.0,1.78,Full-Back,Left-Back,right,La Liga,0.0,0.28,0.0,0.0,0.0,0.28,0.0,0.03,0.03,0.11,0.14,0.0,1.26,0.42,33.3,0.0,0.0,28.4,0.28,0.0,0.0,0.03,0.03,0.02,-0.03,-0.03,32.09,45.35,70.8,680.23,240.56,11.3,12.7,89.0,13.53,17.58,77.0,6.42,13.12,48.9,0.28,0.11,1.95,1.12,1.4,1.4,1.67,45.35,36.0,9.35,2.09,0.0,9.07,3.49,5.72,0.98,0.14,0.0,0.0,23.72,6.28,15.35,5.16,31.81,1.95,6.28,0.14,32.09,0.28,0.42,0.98,1.67,3.49,1.95,0.7,0.42,0.28,0.14,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.0,1.81,0.98,0.7,0.98,0.14,1.26,2.37,52.9,1.12,12.14,2.93,24.1,4.6,5.16,2.37,1.26,0.14,0.0,1.12,1.12,2.93,1.4,0.0,53.86,2.65,13.12,27.35,19.26,0.98,44.79,1.53,2.09,73.3,1.53,0.0,36.0,264.0,147.49,7.26,3.07,0.56,0.56,0.7,37.26,32.93,88.4,2.79,0.28,0.0,0.0,1.4,1.12,0.0,5.72,1.12,0.98,0.0,0.0,0.0,5.3,0.0,0.56,0.0
