ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Iago Aspas,Iago Aspas Juncal,18000000,2019-2020,33.0,1.76,Striker,Centre-Forward,left,La Liga,0.39,0.08,0.25,0.14,0.19,0.25,0.0,0.38,0.23,0.11,0.35,0.39,2.15,0.86,39.7,0.12,0.29,16.8,0.3,0.14,0.19,0.38,0.23,0.11,0.0,0.01,27.54,35.4,77.8,437.39,84.04,14.93,17.74,84.1,8.61,10.65,80.8,2.46,3.59,68.5,0.08,0.11,1.49,1.96,1.27,0.11,2.65,35.4,33.22,2.18,0.17,0.11,9.41,0.99,0.99,0.11,0.0,0.0,0.06,25.08,6.32,4.0,23.98,8.8,1.46,0.41,0.3,27.54,0.19,0.52,0.99,1.74,2.95,2.1,0.03,0.28,0.14,0.3,0.11,0.33,0.17,0.0,0.11,0.0,0.06,0.0,0.8,0.58,0.19,0.3,0.3,0.33,0.94,35.3,0.61,14.82,4.03,27.2,2.21,6.13,6.48,0.66,0.11,0.0,0.55,0.52,1.32,0.17,0.0,46.24,0.36,3.67,24.33,21.91,4.55,43.73,1.66,2.68,61.9,1.85,0.03,34.07,193.68,106.8,5.24,1.82,0.99,1.9,1.93,54.05,36.34,67.2,9.77,0.25,0.0,0.0,0.91,2.1,0.55,0.99,0.52,0.58,0.06,0.0,0.0,4.41,0.66,1.85,26.4
Iago Aspas,Iago Aspas Juncal,23333333,2018-2019,32.0,1.76,Striker,Centre-Forward,left,La Liga,0.8,0.24,0.6,0.2,0.2,0.2,0.0,0.53,0.38,0.21,0.59,0.8,2.56,1.04,40.6,0.23,0.58,16.3,0.4,0.2,0.2,0.53,0.38,0.15,0.27,0.22,28.87,36.14,79.9,469.95,100.76,15.31,18.31,83.6,9.92,11.99,82.7,2.84,4.0,71.0,0.24,0.21,2.08,1.6,1.32,0.16,2.8,36.14,34.34,1.8,0.56,0.08,7.48,0.92,1.24,0.2,0.0,0.0,0.0,26.67,5.88,3.6,24.15,8.92,1.84,0.48,0.32,28.87,0.16,0.16,1.08,1.16,4.04,3.08,0.16,0.32,0.24,0.16,0.08,0.6,0.48,0.0,0.08,0.0,0.04,0.0,0.56,0.4,0.2,0.2,0.16,0.12,0.72,16.7,0.6,18.99,4.56,24.0,1.72,10.96,6.32,0.56,0.0,0.0,0.56,0.64,1.2,0.16,0.0,45.66,0.2,3.44,22.75,22.79,4.92,43.42,1.4,2.12,66.0,1.48,0.04,35.5,176.0,91.04,4.76,1.76,0.68,1.64,1.52,51.18,35.98,70.3,10.16,0.2,0.0,0.0,0.72,2.24,0.28,1.24,0.64,0.4,0.04,0.0,0.0,5.04,0.64,1.28,33.3
Iago Aspas,Iago Aspas Juncal,21000000,2017-2018,31.0,1.76,Striker,Centre-Forward,left,La Liga,0.67,0.15,0.61,0.06,0.09,0.28,0.0,0.51,0.44,0.19,0.63,0.67,2.73,1.23,44.9,0.22,0.5,15.4,0.18,0.06,0.09,0.51,0.44,0.16,0.17,0.18,30.1,39.73,75.8,502.36,106.8,15.79,19.1,82.7,10.42,13.49,77.3,3.13,4.97,63.0,0.15,0.19,1.75,1.99,1.56,0.21,3.13,39.73,37.83,1.9,0.58,0.06,8.86,1.2,1.56,0.71,0.12,0.03,0.0,30.29,4.63,4.81,28.35,8.77,1.78,0.15,0.28,30.1,0.34,0.8,1.2,1.44,3.28,2.67,0.15,0.28,0.03,0.12,0.03,0.43,0.34,0.0,0.09,0.0,0.0,0.0,0.64,0.46,0.18,0.25,0.21,0.12,0.89,13.8,0.77,16.61,4.26,25.6,1.81,7.33,7.48,0.92,0.0,0.0,0.92,0.52,1.16,0.18,0.0,51.35,0.28,3.74,25.75,25.84,6.1,49.35,1.66,2.64,62.8,1.72,0.12,40.65,216.02,118.94,6.01,2.36,1.59,2.45,1.32,53.37,39.97,74.9,11.43,0.28,0.0,0.0,0.77,2.24,0.37,1.56,0.52,0.46,0.03,0.0,0.0,5.73,0.4,1.04,27.7
Ibrahima Niane,Ibrahima Niane,6750000,2021-2022,23.0,1.87,Striker,Centre-Forward,right,Ligue 1,0.18,0.06,0.12,0.06,0.06,0.12,0.0,0.26,0.21,0.08,0.29,0.18,2.61,0.61,23.3,0.05,0.2,16.7,0.06,0.06,0.06,0.26,0.21,0.08,-0.07,-0.09,17.19,23.74,72.4,241.94,38.14,9.72,12.02,80.8,5.83,8.32,70.1,0.67,1.46,45.8,0.06,0.08,0.73,0.79,0.12,0.06,0.85,23.74,21.26,2.49,0.06,0.0,6.38,0.18,0.36,0.0,0.0,0.0,0.0,14.57,5.65,3.52,1.21,16.88,2.13,0.24,0.36,17.19,0.0,0.91,1.15,0.79,1.58,1.03,0.0,0.06,0.3,0.18,0.0,0.3,0.18,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.36,0.0,0.36,12.57,3.64,29.0,1.28,4.68,6.62,0.55,0.12,0.0,0.43,0.36,0.43,0.85,0.0,35.65,0.91,2.73,18.95,15.49,3.77,33.04,0.55,1.09,50.0,0.55,0.0,19.01,70.14,25.81,1.76,0.67,0.36,3.7,1.4,51.74,26.23,50.7,6.74,0.12,0.0,0.0,0.73,1.52,0.67,0.36,0.36,0.0,0.0,0.0,0.0,3.95,3.77,5.04,42.8
Ibrahima Niane,Ibrahima Niane,9000000,2020-2021,22.0,1.87,Striker,Centre-Forward,right,Ligue 1,0.81,0.0,0.68,0.14,0.14,0.0,0.0,0.43,0.33,0.03,0.37,0.81,2.99,1.09,36.4,0.23,0.63,15.0,0.14,0.14,0.14,0.43,0.33,0.11,0.38,0.35,15.2,20.77,73.2,233.08,40.32,8.55,11.4,75.0,4.75,6.38,74.5,0.95,1.49,63.6,0.0,0.03,0.27,0.81,0.41,0.14,1.09,20.77,19.28,1.49,0.0,0.0,6.79,0.27,0.14,0.0,0.0,0.0,0.0,11.27,4.21,5.29,1.76,14.12,1.49,0.0,0.14,15.2,0.14,0.27,0.41,0.68,2.44,1.09,0.0,0.27,0.41,0.68,0.0,0.27,0.0,0.0,0.14,0.0,0.14,0.0,0.27,0.14,0.14,0.14,0.0,0.14,0.41,33.3,0.27,13.03,2.85,21.9,1.22,5.16,6.65,0.54,0.0,0.0,0.54,0.0,0.27,0.81,0.0,35.02,1.09,2.31,17.38,17.65,4.89,33.39,1.49,2.85,52.4,1.63,0.14,20.77,87.56,36.52,2.31,0.54,0.41,4.62,2.04,47.92,27.15,56.7,10.18,0.0,0.0,0.0,1.76,1.9,0.41,0.14,0.0,0.14,0.14,0.0,0.0,4.48,3.8,3.67,50.9
Ibrahima Niane,Ibrahima Niane,3350000,2019-2020,21.0,1.87,Striker,Centre-Forward,right,Ligue 1,0.28,0.0,0.19,0.09,0.09,0.0,0.0,0.22,0.15,0.03,0.17,0.28,2.74,0.95,34.5,0.07,0.2,21.1,0.09,0.09,0.09,0.22,0.15,0.05,0.07,0.04,19.31,27.16,71.1,299.62,54.98,10.98,13.25,82.9,6.25,9.18,68.0,1.42,3.5,40.5,0.0,0.03,0.85,1.89,0.38,0.28,1.14,27.16,24.98,2.18,0.28,0.09,7.57,0.57,1.04,1.14,0.47,0.38,0.09,16.18,5.39,5.58,2.08,21.01,1.7,0.28,0.19,19.31,0.0,0.85,0.57,0.85,2.27,1.32,0.09,0.38,0.0,0.38,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.95,0.95,0.47,0.0,0.38,1.7,22.2,1.32,17.13,4.26,24.9,4.26,7.57,5.3,1.61,0.09,0.0,1.51,0.47,1.89,0.95,0.0,44.29,1.14,7.48,20.35,20.35,2.93,42.11,2.46,5.02,49.1,2.56,0.38,31.8,155.3,77.22,2.93,1.14,0.38,3.41,2.27,51.67,30.85,59.7,7.85,0.0,0.0,0.0,0.76,2.84,0.19,1.04,0.47,0.95,0.09,0.0,0.0,6.15,2.56,4.26,37.5
Ibrahima Niane,Ibrahima Niane,1100000,2017-2018,19.0,1.87,Striker,Centre-Forward,right,Ligue 1,0.21,0.11,0.21,0.0,0.0,0.11,0.0,0.27,0.27,0.16,0.42,0.21,4.13,1.38,33.3,0.05,0.15,19.5,0.0,0.0,0.0,0.27,0.27,0.06,-0.05,-0.05,20.46,28.3,72.3,297.99,74.1,11.45,14.1,81.2,6.78,9.22,73.6,1.06,2.86,37.0,0.11,0.16,1.17,0.64,0.42,0.32,1.59,28.3,27.88,0.42,0.0,0.0,5.94,0.74,1.59,0.0,0.0,0.0,0.0,19.29,3.18,5.83,2.86,20.99,3.39,0.11,0.21,20.46,0.21,0.32,0.74,0.95,2.97,1.8,0.0,0.53,0.21,0.42,0.0,0.32,0.21,0.0,0.11,0.0,0.0,0.0,0.74,0.53,0.42,0.11,0.21,0.32,1.38,23.1,1.06,13.89,4.03,29.0,2.44,7.0,4.45,1.48,0.11,0.0,1.38,0.11,0.85,0.42,0.0,45.69,0.95,5.72,17.49,26.93,4.77,45.27,1.38,2.65,52.0,1.59,0.11,32.44,212.54,110.78,5.94,2.12,0.53,3.18,2.97,47.39,32.76,69.1,10.81,0.11,0.0,0.0,1.59,3.07,0.21,1.59,0.11,0.53,0.0,0.0,0.0,6.89,0.85,1.91,30.8
Idriss Saadi,Idriss Saadi,2000000,2017-2018,27.0,1.8,Striker,Centre-Forward,right,Ligue 1,0.38,0.0,0.38,0.0,0.0,0.1,0.0,0.35,0.35,0.05,0.4,0.38,2.96,0.86,29.0,0.13,0.44,15.9,0.1,0.0,0.0,0.35,0.35,0.12,0.03,0.03,11.48,18.75,61.2,156.47,38.64,6.5,8.61,75.6,3.83,6.5,58.8,0.57,1.72,33.3,0.0,0.05,0.57,0.57,0.77,0.38,0.86,18.75,16.83,1.91,0.0,0.1,3.35,0.19,1.63,0.1,0.0,0.0,0.0,12.24,2.2,4.3,1.72,14.35,2.3,0.1,0.1,11.48,0.1,1.24,0.86,0.96,1.15,0.67,0.0,0.19,0.1,0.19,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.38,0.38,0.1,0.19,0.1,0.19,1.05,18.2,0.86,15.97,3.63,22.8,0.77,6.5,8.7,0.67,0.1,0.0,0.57,0.19,0.57,0.0,0.0,29.75,0.19,2.01,13.49,16.07,4.5,27.74,0.67,1.34,50.0,0.77,0.0,19.42,87.04,42.66,2.3,0.57,0.57,2.96,2.01,38.07,21.04,55.3,8.99,0.1,0.0,0.0,0.86,0.77,0.67,1.63,0.19,0.38,0.1,0.0,0.0,3.35,0.19,0.67,22.2
Ignatius Ganago,Ignatius Kpene Ganago,6500000,2021-2022,24.0,1.79,Striker,Centre-Forward,right,Ligue 1,0.36,0.0,0.36,0.0,0.0,0.24,0.0,0.46,0.46,0.13,0.59,0.36,2.9,0.97,33.3,0.13,0.38,13.8,0.0,0.0,0.0,0.46,0.46,0.16,-0.1,-0.1,11.84,16.19,73.1,167.92,18.24,6.28,7.85,80.0,3.99,5.68,70.2,0.48,0.97,50.0,0.0,0.13,0.97,0.6,0.36,0.0,0.97,16.19,14.86,1.33,0.0,0.0,4.83,0.12,0.36,0.0,0.0,0.0,0.0,12.44,1.69,2.05,2.17,11.84,0.6,0.12,0.48,11.84,0.0,0.24,0.36,0.6,2.54,1.93,0.0,0.24,0.36,0.0,0.0,0.24,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,11.23,2.66,23.7,0.48,3.5,7.25,0.36,0.12,0.0,0.24,0.24,0.24,0.12,0.0,28.03,0.12,0.97,12.08,15.58,4.83,26.7,0.97,1.93,50.0,1.09,0.0,18.48,63.91,35.28,2.66,0.36,0.6,3.62,2.9,39.99,21.75,54.4,8.7,0.24,0.0,0.0,0.97,0.72,0.72,0.36,0.24,0.0,0.0,0.0,0.0,3.75,1.57,2.66,37.1
Ignatius Ganago,Ignatius Kpene Ganago,7666666,2020-2021,23.0,1.79,Striker,Centre-Forward,right,Ligue 1,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.48,0.48,0.07,0.55,0.48,2.76,1.24,45.0,0.18,0.39,12.8,0.0,0.0,0.0,0.48,0.48,0.18,0.0,0.0,14.01,19.53,71.7,211.27,25.67,7.45,9.32,80.0,4.62,6.49,71.3,1.1,1.93,57.1,0.0,0.07,0.76,0.55,0.35,0.0,0.83,19.53,17.67,1.86,0.0,0.07,4.9,0.35,1.17,0.07,0.0,0.0,0.0,13.32,3.93,2.28,2.14,14.49,1.38,0.14,0.21,14.01,0.0,0.48,0.9,0.76,2.28,0.97,0.0,0.41,0.14,0.62,0.14,0.55,0.0,0.0,0.21,0.0,0.21,0.14,0.21,0.21,0.07,0.14,0.0,0.07,0.69,10.0,0.62,10.77,3.11,28.8,1.04,3.93,5.8,0.62,0.14,0.0,0.48,0.69,0.9,0.28,0.0,32.99,0.28,2.35,12.84,18.91,5.31,31.13,1.52,3.04,50.0,1.66,0.0,22.22,83.03,38.37,2.48,0.28,0.69,3.24,2.14,45.62,25.61,56.1,10.56,0.0,0.0,0.0,1.1,3.31,0.76,1.17,0.69,0.21,0.21,0.0,0.0,3.17,1.52,2.14,41.5
Ignatius Ganago,Ignatius Kpene Ganago,3800000,2019-2020,22.0,1.79,Striker,Centre-Forward,right,Ligue 1,0.22,0.07,0.22,0.0,0.0,0.0,0.0,0.22,0.22,0.05,0.27,0.22,1.23,0.44,35.3,0.18,0.5,17.0,0.0,0.0,0.0,0.22,0.22,0.18,0.0,0.0,20.56,26.59,77.3,326.15,70.9,10.53,12.93,81.5,8.28,10.24,80.9,1.16,1.89,61.5,0.07,0.05,0.8,1.16,0.8,0.15,2.11,26.59,25.71,0.87,0.0,0.15,4.72,0.44,0.73,0.0,0.0,0.0,0.0,20.19,3.7,2.69,3.7,20.85,1.02,0.36,0.22,20.56,0.07,0.51,0.73,1.16,2.32,1.53,0.07,0.22,0.0,0.51,0.0,0.36,0.15,0.0,0.0,0.0,0.22,0.0,0.8,0.58,0.36,0.29,0.15,0.29,1.45,20.0,1.16,20.7,3.49,16.8,4.0,9.81,6.9,0.65,0.15,0.0,0.51,0.29,1.09,0.73,0.0,37.85,0.94,5.01,17.87,17.94,3.34,36.97,1.67,3.85,43.4,2.11,0.15,29.56,138.16,84.84,4.5,0.87,0.73,2.54,1.23,42.2,28.98,68.7,7.63,0.0,0.0,0.0,1.16,1.96,0.22,0.73,0.29,0.58,0.15,0.0,0.0,4.72,0.73,1.45,33.3
Ignatius Ganago,Ignatius Kpene Ganago,2666666,2018-2019,21.0,1.79,Striker,Centre-Forward,right,Ligue 1,0.17,0.0,0.17,0.0,0.0,0.09,0.0,0.35,0.35,0.1,0.44,0.17,2.69,0.96,35.5,0.06,0.18,11.4,0.0,0.0,0.0,0.35,0.35,0.13,-0.17,-0.17,15.29,19.46,78.6,211.1,35.88,9.3,11.29,82.3,4.6,5.82,79.1,0.78,1.22,64.3,0.0,0.1,0.87,0.52,0.26,0.0,1.3,19.46,18.07,1.39,0.09,0.0,4.34,0.0,0.52,0.0,0.0,0.0,0.0,16.16,1.82,1.48,2.61,15.55,0.61,0.0,0.09,15.29,0.0,0.35,0.61,0.61,2.52,1.22,0.0,0.43,0.43,0.26,0.17,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.43,0.35,0.0,0.26,0.17,0.09,0.61,14.3,0.52,16.77,3.56,21.2,1.22,7.47,8.08,0.52,0.09,0.0,0.43,0.09,0.52,0.61,0.0,29.02,0.78,2.95,13.9,13.47,5.39,27.71,1.65,2.43,67.9,1.82,0.0,22.5,95.91,48.47,2.52,0.7,1.13,2.17,1.39,38.31,22.76,59.4,7.38,0.09,0.0,0.0,0.87,1.04,0.17,0.52,0.09,0.35,0.09,0.0,0.0,3.04,0.96,1.48,39.3
Ilija Nestorovski,Ilija Nestorovski,2033333,2020-2021,31.0,1.82,Striker,Centre-Forward,left,Serie A,0.26,0.26,0.26,0.0,0.0,0.13,0.0,0.5,0.5,0.18,0.68,0.26,3.08,1.16,37.5,0.08,0.22,11.0,0.0,0.0,0.0,0.5,0.5,0.16,-0.24,-0.24,19.13,25.42,75.3,299.91,59.57,11.55,13.22,87.4,4.49,7.19,62.5,2.05,3.21,64.0,0.26,0.18,1.8,1.54,0.51,0.13,1.54,25.42,23.88,1.54,0.0,0.0,7.06,0.51,0.51,0.0,0.0,0.0,0.0,15.92,5.26,4.24,16.31,5.65,1.54,0.39,0.26,19.13,0.0,0.51,0.39,0.51,2.57,2.31,0.0,0.13,0.13,0.0,0.0,0.26,0.13,0.0,0.0,0.13,0.0,0.0,0.64,0.39,0.39,0.13,0.13,0.13,1.8,7.1,1.67,15.79,2.82,17.9,3.47,8.22,4.11,0.64,0.0,0.0,0.64,0.51,1.16,1.41,0.0,36.59,0.77,3.98,16.69,17.72,5.78,35.05,0.51,1.03,50.0,0.9,0.13,22.85,62.27,24.78,0.9,0.9,0.0,1.03,1.03,43.91,25.68,58.5,7.19,0.13,0.0,0.0,2.57,2.31,0.64,0.51,0.51,0.39,0.0,0.0,0.0,5.14,2.18,2.57,45.9
Ilija Nestorovski,Ilija Nestorovski,3150000,2019-2020,30.0,1.82,Striker,Centre-Forward,left,Serie A,0.22,0.07,0.22,0.0,0.0,0.29,0.0,0.28,0.28,0.06,0.34,0.22,2.52,0.72,28.6,0.09,0.3,13.5,0.0,0.0,0.0,0.28,0.28,0.11,-0.06,-0.06,20.58,27.77,74.1,330.22,61.08,11.65,13.6,85.7,6.62,8.56,77.3,1.8,3.09,58.1,0.07,0.06,1.15,1.65,0.58,0.07,2.16,27.77,26.12,1.65,0.07,0.0,7.84,0.5,0.58,0.0,0.0,0.0,0.0,17.91,5.76,4.1,17.55,6.26,1.58,0.22,0.5,20.58,0.22,0.29,1.08,1.8,2.45,1.87,0.0,0.36,0.14,0.07,0.0,0.22,0.14,0.0,0.07,0.0,0.0,0.0,1.01,0.5,0.43,0.43,0.14,0.29,1.3,22.2,1.01,17.19,4.39,25.5,2.52,8.35,6.33,1.01,0.14,0.0,0.86,0.29,1.3,0.86,0.0,38.85,1.15,3.38,20.5,15.97,4.46,37.27,0.65,1.15,56.3,0.79,0.0,23.09,90.0,41.44,2.23,0.58,0.29,1.94,1.3,46.55,30.0,64.5,11.15,0.29,0.0,0.0,3.17,2.23,0.58,0.58,0.29,0.5,0.0,0.0,0.0,3.38,2.09,2.81,42.6
Imoh Ezekiel,Imoh Ezekiel,1250000,2017-2018,25.0,1.78,Striker,Centre-Forward,right,La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.02,0.23,0.0,1.34,0.58,42.9,0.0,0.0,12.9,0.0,0.0,0.0,0.21,0.21,0.16,-0.21,-0.21,18.81,24.37,77.2,284.39,54.88,10.17,12.67,80.3,8.06,8.64,93.3,0.58,2.11,27.3,0.0,0.02,0.58,1.15,0.77,0.19,1.73,24.37,23.22,1.15,0.0,0.0,5.37,0.58,1.92,0.19,0.0,0.0,0.0,18.42,3.26,2.69,3.26,18.61,1.34,0.77,0.38,18.81,0.0,0.38,0.38,1.34,1.15,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.15,0.38,0.38,0.58,0.19,0.38,50.0,0.19,9.79,1.92,19.6,2.3,4.03,3.45,0.38,0.0,0.0,0.38,0.19,1.54,0.0,0.0,35.12,0.19,2.88,14.97,21.88,4.41,33.97,1.54,2.49,61.5,1.92,0.0,29.17,210.7,125.69,6.72,2.88,1.54,3.07,1.54,37.23,26.1,70.1,7.48,0.0,0.0,0.0,1.15,1.54,0.38,1.92,0.19,1.15,0.0,0.0,0.0,3.65,0.0,0.96,0.0
IÃ±aki Williams,IÃ±aki Williams Arthuer,25000000,2021-2022,29.0,1.86,Striker,Centre-Forward,right,La Liga,0.3,0.13,0.3,0.0,0.0,0.09,0.0,0.42,0.42,0.18,0.61,0.3,3.0,1.03,34.3,0.1,0.29,14.0,0.0,0.0,0.0,0.42,0.42,0.14,-0.12,-0.12,13.69,21.18,64.6,199.64,43.05,8.47,11.38,74.4,3.68,5.95,61.9,0.9,1.75,51.2,0.13,0.18,1.03,0.6,0.81,0.13,1.75,21.18,20.67,0.51,0.0,0.09,5.82,0.51,1.5,0.0,0.0,0.0,0.0,13.44,4.24,3.51,1.54,15.75,1.2,0.13,0.94,13.69,0.21,0.34,1.28,1.41,2.05,1.5,0.0,0.13,0.17,0.17,0.09,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.56,0.34,0.0,0.21,0.34,0.13,0.39,33.3,0.26,13.22,3.64,27.5,0.39,4.88,7.96,0.6,0.17,0.0,0.43,0.17,0.73,0.64,0.0,33.34,0.9,1.75,13.18,20.41,6.8,32.82,0.86,1.93,44.4,0.9,0.13,21.23,117.52,70.7,4.15,1.41,1.33,3.08,1.41,45.36,25.98,57.3,11.34,0.09,0.0,0.0,0.81,1.5,0.9,1.5,0.17,0.34,0.0,0.0,0.0,3.81,1.97,2.4,45.1
IÃ±aki Williams,IÃ±aki Williams Arthuer,26666666,2020-2021,28.0,1.86,Striker,Centre-Forward,right,La Liga,0.23,0.23,0.19,0.04,0.04,0.04,0.0,0.26,0.23,0.18,0.41,0.23,1.96,0.64,32.7,0.1,0.29,15.2,0.0,0.04,0.04,0.26,0.23,0.12,-0.03,-0.05,14.86,22.09,67.2,229.81,41.78,8.29,11.01,75.3,4.79,6.98,68.6,1.13,1.89,60.0,0.23,0.18,1.09,0.6,0.68,0.34,1.06,22.09,21.08,1.02,0.04,0.11,5.09,0.53,1.96,0.0,0.0,0.0,0.0,13.88,4.98,3.24,2.15,16.21,1.28,0.26,0.79,14.86,0.15,0.68,0.75,1.58,2.34,1.62,0.04,0.41,0.08,0.19,0.0,0.38,0.34,0.0,0.04,0.0,0.0,0.0,0.57,0.26,0.0,0.26,0.3,0.04,0.49,7.7,0.45,10.82,3.2,29.6,0.49,3.58,6.75,0.49,0.0,0.0,0.49,0.11,0.68,0.75,0.0,33.29,0.9,2.19,14.44,19.04,5.96,32.27,1.09,2.26,48.3,1.24,0.08,22.32,122.05,69.6,3.73,0.94,1.28,2.53,2.49,48.86,26.77,54.8,9.88,0.04,0.0,0.0,0.79,1.36,0.45,1.96,0.11,0.26,0.0,0.0,0.0,3.17,1.58,2.56,38.2
IÃ±aki Williams,IÃ±aki Williams Arthuer,45000000,2019-2020,27.0,1.86,Striker,Centre-Forward,right,La Liga,0.18,0.03,0.15,0.03,0.06,0.09,0.0,0.22,0.18,0.08,0.26,0.18,1.38,0.64,46.7,0.11,0.24,15.2,0.0,0.03,0.06,0.22,0.18,0.13,-0.04,-0.02,15.62,21.74,71.8,246.51,41.8,8.91,10.9,81.7,4.75,6.8,69.8,1.35,2.2,61.1,0.03,0.08,0.77,0.58,0.86,0.31,1.1,21.74,21.16,0.58,0.06,0.06,5.33,0.73,1.62,0.0,0.0,0.0,0.0,13.26,4.93,3.55,1.07,17.67,1.41,0.06,0.55,15.62,0.12,0.49,0.49,1.19,2.48,1.5,0.0,0.34,0.18,0.43,0.03,0.28,0.12,0.0,0.06,0.03,0.06,0.0,0.52,0.4,0.06,0.15,0.31,0.25,0.61,40.0,0.37,12.37,3.55,28.7,0.98,4.99,6.4,0.43,0.06,0.0,0.37,0.12,0.64,0.92,0.0,32.89,1.07,3.09,14.39,18.1,4.04,32.28,1.53,2.57,59.5,1.71,0.06,24.07,132.87,75.36,3.86,1.41,0.86,2.82,2.17,46.33,25.91,55.9,10.07,0.09,0.0,0.0,0.95,1.62,0.89,1.62,0.12,0.4,0.06,0.0,0.0,3.64,1.47,2.54,36.6
