ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Christophe Kerbrat,Christophe Kerbrat,1333333,2018-2019,33.0,1.83,Centre-Back,Centre-Back,right,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.0,0.0,0.01,0.01,0.0,0.04,0.0,0.0,0.0,,17.5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,28.01,36.95,75.8,666.99,272.75,7.22,8.81,82.0,13.75,17.14,80.2,6.92,10.48,66.0,0.0,0.01,0.09,2.28,0.13,0.0,2.45,36.95,34.5,2.45,2.41,0.0,3.14,1.5,0.13,0.0,0.0,0.0,0.0,22.08,3.91,10.95,3.09,29.21,4.12,0.04,0.13,28.01,0.09,1.72,0.77,0.52,0.26,0.21,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,1.98,1.03,1.55,0.43,0.0,0.77,1.5,51.4,0.73,7.09,2.28,32.1,4.94,1.93,0.21,1.25,0.34,0.0,0.9,1.89,3.87,6.36,0.09,48.11,6.49,26.98,21.95,1.76,0.47,45.84,0.04,0.09,50.0,0.04,0.0,24.27,126.09,76.25,1.76,0.21,0.0,0.04,0.21,22.64,22.42,99.1,0.34,0.13,0.04,0.0,0.43,1.03,0.04,0.13,1.89,1.03,0.0,0.0,0.0,11.3,0.73,1.46,33.3
Christophe Kerbrat,Christophe Kerbrat,2000000,2017-2018,32.0,1.83,Centre-Back,Centre-Back,right,Ligue 1,0.03,0.0,0.03,0.0,0.0,0.11,0.0,0.02,0.02,0.0,0.02,0.03,0.22,0.03,12.5,0.13,1.0,16.5,0.0,0.0,0.0,0.02,0.02,0.07,0.01,0.01,35.97,44.65,80.6,809.11,343.06,10.55,11.71,90.0,17.3,19.46,88.9,7.75,12.69,61.1,0.0,0.0,0.08,3.33,0.08,0.0,3.14,44.65,43.02,1.63,1.38,0.0,6.34,1.49,0.14,0.0,0.0,0.0,0.0,30.04,2.2,12.42,3.63,36.98,3.25,0.24,0.19,35.97,0.19,1.46,0.79,0.41,0.49,0.41,0.05,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.0,1.22,0.27,0.08,0.46,1.3,35.4,0.84,5.77,1.6,27.7,4.04,1.55,0.19,1.92,1.14,0.08,0.79,1.84,3.42,4.74,0.05,54.73,7.67,33.78,23.72,2.03,0.46,53.13,0.14,0.14,100.0,0.14,0.0,31.04,232.78,120.2,2.33,0.33,0.0,0.19,0.05,29.36,29.03,98.9,0.24,0.11,0.0,0.0,0.35,0.79,0.0,0.14,1.84,1.0,0.0,0.0,0.0,10.71,0.46,0.49,48.6
Christopher Jullien,Christopher Jullien,6000000,2018-2019,26.0,1.96,Centre-Back,Centre-Back,right,Ligue 1,0.03,0.0,0.03,0.0,0.0,0.24,0.0,0.08,0.08,0.01,0.09,0.03,0.78,0.18,23.1,0.04,0.17,7.9,0.0,0.0,0.0,0.08,0.08,0.1,-0.05,-0.05,36.63,43.55,84.1,840.96,329.64,9.64,11.1,86.8,17.97,20.15,89.2,8.78,11.79,74.4,0.0,0.01,0.18,2.24,0.06,0.0,2.78,43.55,42.21,1.34,1.16,0.0,6.18,1.4,0.12,0.0,0.0,0.0,0.0,29.76,4.69,9.1,12.27,25.94,3.01,0.18,0.21,36.63,0.09,1.07,0.66,0.36,0.66,0.39,0.0,0.0,0.18,0.06,0.03,0.09,0.03,0.0,0.0,0.03,0.03,0.0,1.16,0.78,0.87,0.21,0.09,0.45,1.07,41.7,0.63,7.52,2.66,35.3,5.31,1.76,0.45,1.61,0.9,0.06,0.72,0.81,1.97,6.66,0.06,54.57,7.76,31.04,25.4,2.27,1.4,53.25,0.15,0.21,71.4,0.15,0.0,31.04,176.93,108.06,1.19,0.03,0.0,0.12,0.18,34.09,32.78,96.1,1.19,0.24,0.0,0.0,1.37,0.48,0.06,0.12,0.81,0.78,0.0,0.03,0.0,9.64,3.34,0.87,79.4
Christopher Jullien,Christopher Jullien,6000000,2017-2018,25.0,1.96,Centre-Back,Centre-Back,right,Ligue 1,0.07,0.07,0.07,0.0,0.0,0.24,0.0,0.1,0.1,0.02,0.12,0.07,0.86,0.31,36.0,0.08,0.22,9.2,0.0,0.0,0.0,0.1,0.1,0.12,-0.03,-0.03,33.24,43.12,77.1,842.99,335.16,6.67,8.02,83.2,15.79,18.66,84.6,10.43,15.51,67.3,0.07,0.02,0.21,3.52,0.1,0.03,2.9,43.12,41.77,1.35,1.17,0.0,6.6,2.25,0.1,0.0,0.0,0.0,0.0,26.4,4.15,12.58,11.33,24.84,5.08,0.17,0.07,33.24,0.14,1.42,0.83,0.73,0.59,0.48,0.0,0.0,0.07,0.0,0.03,0.14,0.1,0.0,0.0,0.03,0.0,0.0,1.35,0.66,1.04,0.31,0.0,0.38,1.07,35.5,0.69,4.84,1.59,32.9,3.8,0.9,0.14,1.35,0.73,0.0,0.62,1.28,2.63,4.73,0.1,52.62,7.01,30.13,22.77,2.42,1.76,51.37,0.0,0.03,0.0,0.0,0.0,26.19,161.07,87.55,1.73,0.07,0.0,0.21,0.0,27.5,26.4,96.0,1.31,0.24,0.0,0.0,1.21,0.28,0.03,0.1,1.28,0.66,0.0,0.0,0.0,12.85,2.14,0.48,81.6
Christopher Schindler,Christopher Wolfgang Georg Schindler,6500000,2018-2019,30.0,1.88,Centre-Back,Centre-Back,right,Premier League,0.03,0.0,0.03,0.0,0.0,0.14,0.03,0.02,0.02,0.01,0.03,0.03,0.33,0.08,25.0,0.08,0.33,9.4,0.0,0.0,0.0,0.02,0.02,0.07,0.01,0.01,35.59,41.41,85.9,804.37,239.25,9.66,10.93,88.4,17.7,19.66,90.0,7.81,9.99,78.2,0.0,0.01,0.08,2.04,0.11,0.0,1.88,41.41,40.31,1.1,0.99,0.0,5.8,1.41,0.22,0.0,0.0,0.0,0.0,28.44,4.75,8.23,5.88,28.88,4.06,0.11,0.14,35.59,0.03,0.75,0.44,0.33,0.39,0.33,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.1,1.44,0.52,0.03,0.61,1.49,40.7,0.88,11.26,3.64,32.4,7.34,3.67,0.25,2.37,1.05,0.0,1.33,1.66,3.64,5.44,0.06,53.59,5.8,31.64,22.53,1.96,1.1,52.48,0.06,0.08,66.7,0.06,0.0,25.98,129.17,54.44,1.08,0.17,0.0,0.14,0.11,30.59,29.37,96.0,0.25,0.14,0.03,0.03,0.77,0.58,0.0,0.22,1.66,1.1,0.0,0.03,0.0,10.55,3.95,2.51,61.1
Christopher Schindler,Christopher Wolfgang Georg Schindler,4500000,2017-2018,29.0,1.88,Centre-Back,Centre-Back,right,Premier League,0.0,0.03,0.0,0.0,0.0,0.19,0.03,0.02,0.02,0.05,0.07,0.0,0.28,0.0,0.0,0.0,,7.8,0.0,0.0,0.0,0.02,0.02,0.07,-0.02,-0.02,31.68,37.78,83.9,694.16,206.44,8.96,10.04,89.3,15.61,17.76,87.9,6.81,9.43,72.2,0.03,0.05,0.17,1.46,0.03,0.0,1.38,37.78,36.92,0.85,0.74,0.0,5.27,0.91,0.08,0.0,0.0,0.0,0.0,25.78,4.3,7.69,7.03,25.7,2.76,0.11,0.19,31.68,0.08,0.74,0.61,0.36,0.41,0.33,0.0,0.0,0.0,0.0,0.08,0.03,0.03,0.0,0.0,0.0,0.0,0.0,2.78,1.6,1.74,0.99,0.06,0.83,1.49,55.6,0.66,12.96,5.05,38.9,8.3,4.44,0.22,2.32,0.94,0.0,1.38,1.76,4.55,9.13,0.03,53.66,6.76,30.5,23.0,1.96,0.83,52.86,0.06,0.06,100.0,0.06,0.0,24.76,111.51,46.96,1.21,0.28,0.0,0.19,0.11,27.08,26.31,97.1,0.3,0.19,0.03,0.03,0.88,0.61,0.03,0.08,1.76,1.6,0.0,0.0,0.0,9.68,4.94,2.62,65.3
Christopher Wooh,Christopher Wooh,2000000,2021-2022,21.0,1.91,Centre-Back,Centre-Back,right,Ligue 1,0.0,0.13,0.0,0.0,0.0,0.26,0.0,0.13,0.13,0.07,0.2,0.0,0.52,0.13,25.0,0.0,0.0,11.0,0.0,0.0,0.0,0.13,0.13,0.25,-0.13,-0.13,43.57,49.96,87.2,944.74,238.7,10.43,11.35,92.0,25.3,27.0,93.7,7.3,10.17,71.8,0.13,0.07,0.52,2.22,0.13,0.0,1.43,49.96,48.65,1.3,1.17,0.0,6.78,0.65,0.13,0.0,0.0,0.0,0.0,41.22,2.61,6.13,4.04,42.26,1.83,0.13,0.26,43.57,0.0,0.39,0.91,1.04,1.7,0.91,0.13,0.26,0.13,0.13,0.13,0.39,0.26,0.0,0.0,0.0,0.13,0.0,3.26,2.09,1.96,1.17,0.13,1.17,2.09,56.3,0.91,13.04,5.09,39.0,7.17,5.22,0.65,2.22,1.17,0.13,1.04,1.83,5.09,3.65,0.13,63.13,6.91,32.48,33.78,2.74,0.91,62.09,0.65,1.04,62.5,0.78,0.13,39.65,255.78,139.04,2.35,0.39,0.26,0.52,0.26,42.39,41.61,98.2,0.0,0.26,0.0,0.0,0.91,0.91,0.0,0.13,1.83,2.09,0.13,0.13,0.0,7.57,2.61,1.3,66.7
Ciaran Clark,Ciaran Clark,2500000,2021-2022,33.0,1.88,Centre-Back,Centre-Back,left,Premier League,0.0,0.09,0.0,0.0,0.0,0.18,0.09,0.07,0.07,0.03,0.1,0.0,0.62,0.09,14.3,0.0,0.0,7.0,0.0,0.0,0.0,0.07,0.07,0.11,-0.07,-0.07,24.5,30.89,79.3,473.34,140.41,7.99,9.14,87.4,13.22,15.0,88.2,2.84,5.86,48.5,0.09,0.03,0.36,1.07,0.09,0.09,1.33,30.89,30.18,0.71,0.53,0.0,3.28,0.27,0.27,0.0,0.0,0.0,0.0,21.21,3.37,6.3,21.92,5.24,1.95,0.18,0.09,24.5,0.27,0.89,0.62,0.44,0.44,0.36,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.51,1.15,0.8,0.53,0.18,0.8,1.33,60.0,0.53,6.75,2.4,35.5,4.7,1.69,0.36,1.24,0.89,0.0,0.36,1.33,2.84,4.44,0.0,39.85,6.92,23.08,15.18,3.11,1.95,39.23,0.27,0.36,75.0,0.27,0.0,22.1,102.16,45.0,1.15,0.36,0.0,0.36,0.0,23.52,22.28,94.7,0.36,0.18,0.09,0.0,0.53,0.62,0.09,0.27,1.33,1.15,0.0,0.09,0.0,7.63,3.02,1.33,69.4
Ciaran Clark,Ciaran Clark,3933333,2020-2021,32.0,1.88,Centre-Back,Centre-Back,left,Premier League,0.05,0.0,0.05,0.0,0.0,0.14,0.0,0.01,0.01,0.0,0.02,0.05,0.38,0.1,25.0,0.13,0.5,10.4,0.0,0.0,0.0,0.01,0.01,0.04,0.03,0.03,29.51,35.55,83.0,603.78,186.66,9.42,10.8,87.2,14.85,16.42,90.4,4.85,7.47,65.0,0.0,0.0,0.1,1.67,0.1,0.0,1.67,35.55,34.46,1.09,0.29,0.1,4.19,0.52,0.0,0.0,0.0,0.0,0.0,24.56,3.14,7.85,24.46,6.0,2.52,0.81,0.05,29.51,0.05,0.14,0.67,0.43,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.67,0.86,0.33,0.1,0.14,0.48,30.0,0.33,7.42,2.33,31.4,4.85,2.0,0.57,2.14,0.95,0.0,1.19,1.24,2.52,6.38,0.14,47.21,8.9,29.56,16.37,2.76,0.86,46.17,0.29,0.43,66.7,0.29,0.0,23.46,110.66,53.97,1.19,0.14,0.0,0.33,0.05,27.51,25.94,94.3,0.24,0.14,0.0,0.0,0.81,0.71,0.05,0.0,1.24,0.67,0.0,0.05,0.05,8.0,3.76,1.67,69.3
Ciaran Clark,Ciaran Clark,5400000,2019-2020,31.0,1.88,Centre-Back,Centre-Back,left,Premier League,0.15,0.0,0.15,0.0,0.0,0.23,0.0,0.1,0.1,0.0,0.1,0.15,0.46,0.3,66.7,0.33,0.5,8.2,0.0,0.0,0.0,0.1,0.1,0.22,0.05,0.05,19.2,24.44,78.6,410.62,156.02,5.92,6.6,89.7,9.79,11.69,83.8,3.26,5.69,57.3,0.0,0.0,0.08,1.52,0.15,0.0,1.14,24.44,22.54,1.9,0.76,0.0,4.4,0.53,0.15,0.0,0.0,0.0,0.0,13.81,3.26,7.36,17.23,3.19,1.82,1.14,0.08,19.2,0.0,0.68,0.15,0.3,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.91,1.52,0.15,0.0,0.23,0.53,42.9,0.3,9.26,3.34,36.1,6.68,2.12,0.46,1.9,0.99,0.0,0.91,1.06,2.73,7.44,0.0,37.56,8.12,22.46,14.04,2.5,0.68,35.74,0.38,0.53,71.4,0.38,0.08,16.32,78.09,29.14,0.68,0.15,0.0,0.3,0.15,16.92,15.71,92.8,0.61,0.23,0.0,0.0,0.83,0.61,0.0,0.15,1.06,0.91,0.0,0.0,0.0,7.59,2.35,2.35,50.0
Ciaran Clark,Ciaran Clark,6000000,2018-2019,30.0,1.88,Centre-Back,Centre-Back,left,Premier League,0.31,0.0,0.31,0.0,0.0,0.1,0.0,0.05,0.05,0.01,0.05,0.31,0.63,0.31,50.0,0.5,1.0,8.5,0.0,0.0,0.0,0.05,0.05,0.08,0.26,0.26,23.81,30.42,78.3,460.7,180.84,8.6,9.86,87.2,11.85,13.43,88.3,3.04,6.4,47.5,0.0,0.01,0.1,1.68,0.1,0.0,2.2,30.42,29.79,0.63,0.42,0.0,4.3,0.31,0.1,0.0,0.0,0.0,0.0,18.67,3.15,8.6,22.66,3.67,2.2,0.21,0.0,23.81,0.0,0.52,0.84,0.42,0.31,0.21,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,1.26,1.36,0.1,0.42,0.63,1.36,46.2,0.73,12.48,4.3,34.5,8.6,3.15,0.73,1.57,0.63,0.0,0.94,1.36,3.25,7.55,0.0,43.64,6.61,24.23,17.73,3.88,1.15,43.01,0.0,0.1,0.0,0.0,0.0,19.09,87.06,44.48,1.15,0.63,0.0,0.0,0.1,22.45,21.29,94.9,0.1,0.1,0.0,0.0,0.63,0.63,0.0,0.1,1.36,1.26,0.0,0.0,0.0,7.97,4.72,2.83,62.5
Ciaran Clark,Ciaran Clark,6000000,2017-2018,29.0,1.88,Centre-Back,Centre-Back,left,Premier League,0.1,0.05,0.1,0.0,0.0,0.15,0.0,0.09,0.09,0.02,0.11,0.1,0.57,0.21,36.4,0.18,0.5,7.4,0.0,0.0,0.0,0.09,0.09,0.16,0.01,0.01,25.82,34.9,74.0,595.21,231.19,7.16,8.3,86.3,12.63,14.64,86.3,5.82,11.03,52.8,0.05,0.02,0.15,2.01,0.15,0.0,1.55,34.9,33.3,1.6,1.08,0.05,3.76,0.72,0.0,0.0,0.0,0.0,0.0,20.36,3.45,11.08,26.91,3.66,2.99,0.52,0.05,25.82,0.21,0.93,0.41,0.67,0.57,0.46,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.24,0.46,0.82,0.31,0.1,0.52,1.08,47.6,0.57,9.07,2.84,31.3,6.6,2.06,0.41,1.34,0.57,0.1,0.77,1.49,2.73,8.56,0.0,48.61,8.09,30.41,18.3,2.89,1.08,47.11,0.31,0.46,66.7,0.36,0.05,24.12,137.94,65.15,1.08,0.46,0.0,0.31,0.15,24.85,23.66,95.2,0.26,0.15,0.0,0.0,1.03,0.72,0.0,0.0,1.49,0.46,0.0,0.1,0.0,9.74,2.89,2.11,57.7
Claudio Terzi,Claudio Terzi,300000,2020-2021,37.0,1.8,Centre-Back,Centre-Back,right,Serie A,0.05,0.05,0.05,0.0,0.0,0.43,0.05,0.01,0.01,0.0,0.02,0.05,0.24,0.1,40.0,0.2,0.5,8.9,0.0,0.0,0.0,0.01,0.01,0.06,0.03,0.03,53.31,63.71,83.7,1327.99,443.35,12.76,14.06,90.8,23.98,26.24,91.4,16.37,22.58,72.5,0.05,0.0,0.14,4.96,0.39,0.0,3.52,63.71,59.95,3.76,3.61,0.1,8.76,3.56,0.24,0.0,0.0,0.0,0.0,39.53,7.56,16.61,14.93,44.49,2.7,0.14,0.1,53.31,0.63,1.4,0.91,0.63,0.53,0.43,0.05,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.64,0.67,1.01,0.58,0.05,0.82,1.35,60.7,0.53,9.68,3.56,36.8,4.77,4.72,0.19,1.64,0.58,0.05,1.06,1.69,3.32,3.85,0.05,72.86,7.37,37.03,38.81,3.08,0.48,69.39,0.19,0.34,57.1,0.24,0.0,44.64,337.32,183.23,4.57,0.91,0.0,0.1,0.14,51.38,50.37,98.0,0.0,0.43,0.05,0.05,1.2,0.82,0.1,0.24,1.69,0.67,0.0,0.1,0.0,9.29,2.17,1.35,61.6
ClÃ©ment Lenglet,ClÃ©ment Nicolas Laurent Lenglet,16000000,2021-2022,27.0,1.86,Centre-Back,Centre-Back,left,La Liga,0.0,0.19,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.11,0.11,0.0,0.19,0.19,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,71.66,78.96,90.8,1462.83,486.3,22.64,24.14,93.8,37.61,38.54,97.6,10.85,14.59,74.4,0.19,0.11,0.37,5.43,0.37,0.0,6.17,78.96,77.09,1.87,1.31,0.19,7.11,1.87,0.0,0.0,0.0,0.0,0.0,65.3,5.43,8.23,66.24,7.3,2.99,0.56,0.0,71.66,0.0,0.56,2.25,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.25,1.68,1.5,0.75,0.0,0.56,0.75,75.0,0.19,15.53,6.55,42.2,6.55,8.23,0.75,1.5,0.37,0.0,1.12,1.87,4.12,1.87,0.0,87.19,10.1,37.42,51.27,5.05,0.37,85.32,0.19,0.37,50.0,0.19,0.0,62.68,370.48,249.23,8.79,1.12,0.0,0.19,0.0,66.24,65.3,98.6,0.19,0.56,0.0,0.0,2.99,0.75,0.0,0.0,1.87,1.68,0.0,0.0,0.0,11.04,2.06,3.18,39.3
ClÃ©ment Lenglet,ClÃ©ment Nicolas Laurent Lenglet,35000000,2020-2021,26.0,1.86,Centre-Back,Centre-Back,left,La Liga,0.04,0.0,0.04,0.0,0.0,0.4,0.07,0.05,0.05,0.03,0.08,0.04,0.4,0.18,45.5,0.09,0.2,13.0,0.0,0.0,0.0,0.05,0.05,0.13,-0.01,-0.01,77.42,83.38,92.8,1478.11,497.13,29.78,30.87,96.5,37.78,39.49,95.7,9.2,11.93,77.1,0.0,0.03,0.25,7.82,0.62,0.07,4.87,83.38,81.16,2.22,1.82,0.07,6.07,1.67,0.22,0.0,0.0,0.0,0.0,72.18,4.4,6.8,70.11,9.05,2.4,0.36,0.04,77.42,0.15,0.58,1.31,0.44,0.95,0.91,0.0,0.0,0.0,0.0,0.04,0.18,0.18,0.0,0.0,0.0,0.0,0.0,1.49,0.91,1.02,0.4,0.07,0.51,0.95,53.8,0.44,12.29,4.47,36.4,6.4,5.05,0.84,1.42,0.47,0.0,0.95,1.27,2.76,3.16,0.0,91.13,9.89,36.44,52.91,8.4,0.62,89.31,0.4,0.58,68.8,0.4,0.0,68.87,361.85,213.05,7.16,1.93,0.04,0.33,0.18,73.09,72.04,98.6,0.29,0.4,0.07,0.07,1.67,1.31,0.22,0.22,1.27,0.91,0.0,0.07,0.04,9.24,2.36,1.53,60.7
ClÃ©ment Lenglet,ClÃ©ment Nicolas Laurent Lenglet,54000000,2019-2020,25.0,1.86,Centre-Back,Centre-Back,left,La Liga,0.07,0.04,0.07,0.0,0.0,0.41,0.07,0.03,0.03,0.02,0.05,0.07,0.37,0.11,30.0,0.2,0.67,13.9,0.0,0.0,0.0,0.03,0.03,0.09,0.04,0.04,73.85,79.72,92.6,1558.48,489.65,22.39,23.43,95.6,38.35,40.17,95.5,12.33,14.78,83.4,0.04,0.02,0.19,6.13,0.07,0.0,3.86,79.72,77.41,2.3,1.86,0.11,8.17,2.19,0.0,0.0,0.0,0.0,0.0,65.64,6.76,7.31,65.2,10.4,2.49,0.26,0.26,73.85,0.15,0.56,0.56,0.48,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.86,1.41,1.19,0.59,0.07,0.45,1.08,41.4,0.63,10.47,4.53,43.3,5.38,4.75,0.33,1.63,0.71,0.04,0.93,0.56,2.41,4.16,0.04,88.18,12.07,40.69,51.61,1.89,0.45,86.21,0.19,0.33,55.6,0.19,0.0,65.76,361.6,221.62,5.98,0.74,0.0,0.0,0.22,68.99,68.09,98.7,0.26,0.41,0.07,0.07,1.34,0.97,0.07,0.0,0.56,1.41,0.0,0.04,0.0,9.51,2.41,1.19,67.0
ClÃ©ment Lenglet,ClÃ©ment Nicolas Laurent Lenglet,45200000,2018-2019,24.0,1.86,Centre-Back,Centre-Back,left,La Liga,0.05,0.0,0.05,0.0,0.0,0.37,0.05,0.05,0.05,0.0,0.05,0.05,0.28,0.09,33.3,0.17,0.5,7.3,0.0,0.0,0.0,0.05,0.05,0.19,0.0,0.0,47.68,53.36,89.4,987.11,390.5,15.83,16.81,94.2,23.65,25.14,94.1,8.01,10.8,74.1,0.0,0.0,0.0,1.86,0.0,0.0,2.23,53.36,52.05,1.3,1.3,0.0,6.89,1.44,0.0,0.0,0.0,0.0,0.0,43.35,3.72,6.29,43.77,6.56,2.14,0.0,0.09,47.68,0.09,0.47,0.7,0.47,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2.0,1.54,1.07,0.14,0.93,1.96,47.6,1.02,11.92,3.96,33.2,6.1,5.26,0.56,1.96,1.02,0.0,0.93,0.65,3.4,3.63,0.0,62.58,10.06,36.5,28.82,1.3,0.42,61.41,0.19,0.19,100.0,0.19,0.0,43.72,226.14,130.97,2.37,0.23,0.0,0.09,0.23,44.93,43.95,97.8,0.28,0.37,0.05,0.0,1.63,0.75,0.05,0.0,0.65,2.0,0.0,0.0,0.0,7.92,1.68,1.21,58.1
ClÃ©ment Lenglet,ClÃ©ment Nicolas Laurent Lenglet,20000000,2017-2018,23.0,1.86,Centre-Back,Centre-Back,left,La Liga,0.09,0.03,0.09,0.0,0.0,0.27,0.0,0.07,0.07,0.02,0.08,0.09,0.45,0.15,33.3,0.2,0.6,6.6,0.0,0.0,0.0,0.07,0.07,0.15,0.02,0.02,42.08,50.65,83.1,890.01,378.71,12.9,14.58,88.5,21.38,23.39,91.4,7.44,11.88,62.6,0.03,0.02,0.15,2.4,0.12,0.0,2.34,50.65,49.81,0.84,0.72,0.0,6.69,0.69,0.0,0.0,0.0,0.0,0.0,37.1,3.96,9.6,40.46,5.64,3.48,0.12,0.0,42.08,0.12,0.84,1.02,0.6,0.39,0.33,0.0,0.0,0.06,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.68,1.2,0.96,0.72,0.0,0.42,1.02,41.2,0.6,7.59,2.76,36.4,4.65,2.85,0.09,1.83,0.87,0.06,0.96,0.9,2.58,3.54,0.0,59.32,7.89,34.97,25.79,1.32,0.81,58.51,0.3,0.33,90.9,0.3,0.0,39.32,201.89,101.97,1.77,0.12,0.0,0.09,0.27,38.27,37.85,98.9,0.63,0.27,0.0,0.0,1.65,0.63,0.03,0.0,0.9,1.2,0.0,0.0,0.0,10.5,1.47,1.14,56.3
