ï»¿Player_SN,Player_LN,Player Valuation,scouting_period,Age,Height,Gen_Pos,Position,Foot,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Moussa Diaby,Moussa Diaby,23000000,2019-2020,21.0,1.7,Winger,Left Winger,left,Bundesliga,0.25,0.25,0.25,0.0,0.0,0.15,0.0,0.24,0.24,0.24,0.48,0.25,2.08,1.17,56.1,0.12,0.22,18.3,0.0,0.0,0.0,0.24,0.24,0.12,0.01,0.01,26.17,35.57,73.6,420.63,91.22,14.33,16.77,85.5,8.79,11.89,73.9,2.39,4.52,52.8,0.25,0.24,1.73,1.22,1.37,0.71,2.19,35.57,34.56,1.02,0.05,0.05,9.71,0.61,4.32,0.05,0.0,0.0,0.05,25.31,5.34,4.93,22.77,11.43,0.2,0.86,0.15,26.17,0.0,0.61,0.76,1.83,3.4,2.44,0.1,0.61,0.1,0.15,0.0,0.51,0.36,0.0,0.1,0.0,0.05,0.0,0.46,0.2,0.15,0.3,0.0,0.1,0.66,15.4,0.56,12.09,3.56,29.4,1.68,6.05,4.37,0.76,0.0,0.0,0.76,0.41,0.86,0.05,0.0,48.13,0.46,4.83,23.78,25.51,5.13,47.11,3.66,5.95,61.5,4.12,0.3,44.11,282.25,159.93,8.64,2.54,2.08,2.64,2.95,53.11,39.13,73.7,9.71,0.15,0.0,0.0,0.76,1.12,0.46,4.32,0.41,0.2,0.0,0.0,0.0,6.0,0.15,0.71,17.6
Moussa Diaby,Moussa Diaby,7700000,2018-2019,20.0,1.7,Winger,Left Winger,left,Ligue 1,0.16,0.47,0.16,0.0,0.0,0.08,0.0,0.18,0.18,0.33,0.51,0.16,1.97,0.47,24.0,0.08,0.33,17.4,0.0,0.0,0.0,0.18,0.18,0.09,-0.02,-0.02,36.6,45.67,80.1,530.85,112.01,21.93,24.85,88.3,13.33,16.33,81.6,0.79,1.74,45.5,0.47,0.33,1.42,1.26,1.66,0.32,2.84,45.67,43.62,2.05,0.0,0.55,8.76,0.47,2.21,0.32,0.0,0.0,0.0,38.1,4.81,2.76,32.5,10.96,0.32,1.74,0.08,36.6,0.16,0.95,1.03,2.52,2.76,1.97,0.08,0.71,0.0,0.0,0.0,0.79,0.55,0.0,0.24,0.0,0.0,0.0,1.18,0.95,0.39,0.63,0.16,0.39,1.58,25.0,1.18,20.67,5.52,26.7,6.31,8.6,5.76,0.95,0.08,0.0,0.87,0.79,1.97,0.32,0.0,56.71,0.87,6.15,22.4,32.42,6.78,54.66,2.05,3.71,55.3,2.21,0.0,47.56,263.77,138.43,7.34,2.21,1.97,2.37,1.58,55.21,44.8,81.1,9.94,0.08,0.0,0.0,1.26,0.55,0.16,2.21,0.79,0.95,0.0,0.0,0.0,5.76,0.08,0.71,10.0
Moussa Djenepo,Moussa Djenepo,13000000,2020-2021,24.0,1.77,Winger,Left Winger,right,Premier League,0.07,0.0,0.07,0.0,0.0,0.36,0.0,0.07,0.07,0.04,0.11,0.07,1.02,0.15,14.3,0.07,0.5,19.1,0.0,0.0,0.0,0.07,0.07,0.06,0.01,0.01,21.41,29.03,73.8,331.69,91.67,11.61,13.94,83.3,8.06,10.09,79.9,1.31,2.4,54.5,0.0,0.04,0.51,1.23,0.94,0.15,1.74,29.03,27.73,1.31,0.22,0.07,4.21,0.29,0.73,0.0,0.0,0.0,0.0,21.41,3.92,3.7,7.48,18.36,1.16,1.02,0.51,21.41,0.07,0.44,0.94,2.18,2.25,1.09,0.0,0.73,0.07,0.36,0.0,0.29,0.07,0.0,0.15,0.0,0.07,0.0,3.34,1.6,1.81,0.8,0.73,1.31,3.85,34.0,2.54,24.1,6.9,28.6,8.85,9.0,6.24,1.96,0.07,0.0,1.89,0.73,4.06,1.23,0.0,46.74,1.38,10.23,22.35,16.91,3.27,45.65,2.54,4.72,53.8,2.98,0.15,32.23,138.77,72.22,4.5,1.16,0.8,2.83,1.67,38.03,28.45,74.8,4.65,0.36,0.0,0.0,2.47,3.19,0.22,0.73,0.73,1.6,0.07,0.07,0.0,8.64,0.8,2.4,25.0
Moussa Djenepo,Moussa Djenepo,11500000,2019-2020,23.0,1.77,Winger,Left Winger,right,Premier League,0.19,0.19,0.19,0.0,0.0,0.39,0.1,0.26,0.26,0.13,0.4,0.19,1.94,0.68,35.0,0.1,0.29,17.4,0.0,0.0,0.0,0.26,0.26,0.14,-0.07,-0.07,18.52,25.6,72.3,265.54,86.9,11.15,13.09,85.2,5.53,7.66,72.2,1.07,2.81,37.9,0.19,0.13,1.26,1.07,1.45,0.19,2.81,25.6,24.63,0.97,0.0,0.29,5.43,0.48,1.55,0.0,0.0,0.0,0.0,16.39,6.01,3.2,5.82,17.07,1.07,0.87,0.48,18.52,0.1,0.68,0.78,0.78,3.88,1.84,0.0,1.07,0.1,0.78,0.1,0.58,0.29,0.0,0.19,0.0,0.1,0.0,2.81,1.75,1.75,0.58,0.48,0.78,2.23,34.8,1.45,25.7,7.66,29.8,6.5,11.64,7.56,2.33,0.19,0.0,2.13,0.68,3.49,1.16,0.0,45.39,1.45,8.24,19.01,22.11,4.66,44.42,4.66,6.79,68.6,4.75,0.1,34.82,203.18,132.67,7.66,1.65,0.78,3.3,2.33,42.67,30.84,72.3,5.53,0.39,0.1,0.0,2.23,3.1,0.29,1.55,0.68,1.75,0.0,0.0,0.0,5.33,0.48,1.36,26.3
Moussa Doumbia,Moussa Doumbia,2000000,2020-2021,27.0,1.73,Winger,Left Winger,right,Ligue 1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.06,0.06,0.12,0.18,0.0,1.7,0.3,17.6,0.0,0.0,20.9,0.0,0.0,0.0,0.06,0.06,0.04,-0.06,-0.06,33.84,41.75,81.1,544.51,115.13,17.32,19.72,87.8,11.51,13.11,87.8,3.0,5.61,53.6,0.1,0.12,1.4,2.1,1.1,0.4,2.7,41.75,39.64,2.1,0.6,0.0,5.61,1.3,2.1,1.3,0.8,0.4,0.0,32.04,4.61,5.11,6.41,33.84,0.9,0.2,0.2,33.84,0.1,0.6,1.2,1.0,3.3,2.6,0.3,0.1,0.3,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.3,0.2,0.3,0.1,0.1,1.5,6.7,1.4,12.61,2.8,22.2,3.6,6.21,2.8,1.4,0.3,0.0,1.1,1.6,2.2,0.3,0.0,55.86,0.6,8.51,27.43,27.53,3.6,54.16,2.4,4.3,55.8,2.6,0.0,47.55,317.85,196.52,10.41,4.0,1.8,2.7,2.4,53.76,41.15,76.5,6.71,0.1,0.0,0.0,1.1,3.3,0.2,2.1,1.6,0.3,0.0,0.0,0.0,8.41,0.2,1.8,10.0
Moussa Doumbia,Moussa Doumbia,2250000,2019-2020,26.0,1.73,Winger,Left Winger,right,Ligue 1,0.1,0.05,0.05,0.05,0.05,0.42,0.05,0.15,0.11,0.1,0.21,0.1,2.15,0.42,19.5,0.02,0.13,23.3,0.16,0.05,0.05,0.15,0.11,0.05,-0.04,-0.06,27.87,35.68,78.1,471.11,103.25,14.77,17.29,85.5,8.64,10.9,79.3,3.41,5.13,66.3,0.05,0.1,1.31,1.94,0.94,0.16,2.93,35.68,33.48,2.2,0.73,0.16,8.33,1.36,1.89,0.94,0.21,0.37,0.05,24.94,5.97,4.77,5.76,27.66,1.26,0.47,0.31,27.87,0.16,0.47,0.94,1.62,3.2,2.15,0.1,0.26,0.16,0.37,0.16,0.21,0.05,0.0,0.05,0.0,0.05,0.05,1.1,0.73,0.37,0.52,0.21,0.42,1.36,30.8,0.94,14.51,3.61,24.9,2.46,8.43,3.61,1.0,0.05,0.0,0.94,1.05,2.15,0.47,0.0,51.44,0.52,6.81,25.98,24.99,3.98,49.51,3.2,5.4,59.2,3.35,0.05,42.7,267.7,161.82,8.28,3.14,1.41,2.67,2.46,46.62,36.3,77.9,8.49,0.42,0.05,0.05,1.26,3.2,0.05,1.89,1.05,0.73,0.05,0.0,0.0,8.28,0.26,1.05,20.0
Moussa Doumbia,Moussa Doumbia,1625000,2018-2019,25.0,1.73,Winger,Left Winger,right,Ligue 1,0.17,0.06,0.17,0.0,0.0,0.28,0.0,0.11,0.11,0.12,0.24,0.17,1.86,0.84,45.5,0.09,0.2,21.0,0.06,0.0,0.0,0.11,0.11,0.06,0.06,0.06,28.29,36.73,77.0,473.18,107.1,14.91,17.78,83.9,10.01,12.71,78.8,2.87,4.67,61.4,0.06,0.12,1.18,1.8,1.46,0.45,2.98,36.73,35.49,1.24,0.28,0.17,7.99,1.24,1.63,0.39,0.06,0.06,0.0,26.72,5.23,4.78,6.41,27.51,1.86,0.34,0.23,28.29,0.23,0.9,0.39,1.07,3.21,2.14,0.0,0.45,0.06,0.56,0.0,0.51,0.28,0.0,0.11,0.0,0.11,0.0,1.24,1.01,0.68,0.39,0.17,0.34,2.98,11.3,2.64,21.09,5.23,24.8,7.48,8.78,4.84,1.01,0.06,0.0,0.96,0.28,1.52,0.45,0.0,51.98,0.68,8.94,25.26,23.23,3.15,50.91,3.09,4.67,66.3,3.32,0.17,44.27,274.84,163.13,7.2,2.53,0.9,2.64,2.64,50.46,38.31,75.9,8.33,0.28,0.0,0.0,1.69,3.83,0.56,1.63,0.28,1.01,0.06,0.0,0.0,8.27,0.51,1.18,30.0
Nabil El Zhar,Nabil El Zhar,2000000,2018-2019,33.0,1.7,Winger,Right Winger,both,La Liga,0.37,0.0,0.28,0.09,0.09,0.0,0.0,0.23,0.17,0.06,0.21,0.37,2.14,0.75,34.8,0.13,0.38,21.9,0.0,0.09,0.09,0.23,0.17,0.08,0.14,0.11,20.12,28.04,71.8,348.45,102.86,10.43,12.76,81.8,7.08,9.6,73.8,2.14,4.47,47.9,0.0,0.06,1.4,1.86,1.58,0.65,2.52,28.04,26.83,1.21,0.37,0.0,6.52,1.02,2.8,0.56,0.19,0.0,0.0,16.96,4.01,7.08,2.52,23.94,0.75,0.19,0.09,20.12,0.09,0.28,1.12,1.12,2.61,1.96,0.19,0.19,0.09,0.19,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.65,0.47,0.09,0.28,0.28,0.28,0.84,33.3,0.56,14.91,3.07,20.6,4.1,6.8,4.01,0.84,0.0,0.0,0.84,0.09,0.75,0.19,0.0,38.85,0.19,3.63,18.07,20.12,3.17,37.55,2.61,4.19,62.2,2.61,0.28,34.19,167.52,88.6,6.24,1.77,0.93,1.49,2.14,39.04,28.23,72.3,6.15,0.0,0.0,0.0,1.86,1.4,0.19,2.8,0.09,0.47,0.0,0.0,0.0,6.43,0.65,1.21,35.0
Nabil El Zhar,Nabil El Zhar,2000000,2017-2018,32.0,1.7,Winger,Right Winger,both,La Liga,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.15,0.15,0.11,0.26,0.09,2.0,0.64,31.8,0.05,0.14,19.0,0.0,0.0,0.0,0.15,0.15,0.07,-0.05,-0.05,21.58,29.03,74.3,358.36,103.45,11.49,14.36,80.1,7.59,9.31,81.5,2.18,4.13,52.7,0.09,0.11,1.32,2.59,0.86,0.5,2.41,29.03,27.94,1.09,0.27,0.05,6.18,1.64,2.45,0.55,0.05,0.18,0.0,20.54,2.77,5.72,2.68,24.35,1.14,0.18,0.09,21.58,0.14,0.68,0.73,1.5,2.68,1.54,0.27,0.32,0.18,0.32,0.05,0.18,0.14,0.0,0.05,0.0,0.0,0.0,0.59,0.41,0.18,0.27,0.14,0.18,0.82,22.2,0.64,15.27,3.95,25.9,3.86,7.68,3.73,1.18,0.05,0.0,1.14,0.73,1.32,0.05,0.0,41.16,0.23,5.13,19.99,19.54,2.82,40.12,2.64,4.0,65.9,2.68,0.05,34.39,180.36,102.31,5.0,1.82,0.55,2.82,1.68,38.34,29.21,76.2,6.09,0.09,0.0,0.0,1.5,1.82,0.23,2.45,0.73,0.41,0.0,0.0,0.0,6.63,0.73,1.0,42.1
Nacer Chadli,Nacer Chadli,11250000,2018-2019,30.0,1.87,Winger,Left Winger,right,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.01,0.04,0.05,0.0,0.39,0.13,33.3,0.0,0.0,21.4,0.13,0.0,0.0,0.01,0.01,0.04,-0.01,-0.01,34.12,42.98,79.4,557.58,177.4,17.97,20.84,86.3,13.15,15.24,86.3,2.87,5.86,48.9,0.0,0.04,0.91,1.56,1.17,0.26,4.3,42.98,35.04,7.95,1.95,0.0,10.29,1.56,1.3,2.87,0.0,0.39,0.0,28.0,7.42,7.55,9.38,27.22,2.47,3.13,0.0,34.12,0.13,0.78,0.91,1.04,2.08,0.78,1.04,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.39,0.65,0.52,0.26,0.52,2.21,23.5,1.69,12.89,3.13,24.2,2.87,6.38,3.65,1.04,0.13,0.0,0.91,0.52,1.95,1.17,0.0,53.4,1.17,7.68,25.92,23.97,1.95,45.72,1.82,3.65,50.0,1.95,0.0,36.47,182.74,97.29,5.34,1.95,0.52,1.69,1.3,42.72,34.52,80.8,5.86,0.13,0.0,0.0,1.56,0.91,0.39,1.3,0.52,0.39,0.0,0.0,0.0,6.64,1.3,0.78,62.5
Nacho Gil,Ignacio Gil De Pareja Vicent,550000,2017-2018,23.0,1.7,Winger,Left Winger,right,La Liga,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.06,0.06,0.19,0.25,0.0,1.03,0.28,27.3,0.0,0.0,20.3,0.0,0.0,0.0,0.06,0.06,0.06,-0.06,-0.06,26.21,34.67,75.6,433.28,136.03,14.19,17.1,83.0,9.11,10.99,82.9,2.44,5.07,48.1,0.09,0.19,1.13,2.72,0.56,0.09,2.35,34.67,31.19,3.48,0.56,0.09,6.2,1.5,0.85,2.72,0.0,0.0,0.0,24.24,3.1,7.33,2.44,29.22,2.25,0.19,0.09,26.21,0.09,0.47,1.03,1.88,2.44,1.13,0.66,0.09,0.0,0.47,0.09,0.19,0.0,0.09,0.0,0.0,0.09,0.0,1.32,1.13,0.75,0.38,0.19,0.38,2.63,14.3,2.25,24.33,6.01,24.7,6.58,11.09,6.67,1.32,0.0,0.0,1.32,1.22,2.54,0.19,0.0,45.75,0.38,6.11,20.2,21.8,2.07,42.65,1.03,1.97,52.4,1.03,0.09,33.44,170.42,94.98,4.7,0.85,0.47,1.69,1.69,38.33,29.87,77.9,5.54,0.09,0.0,0.0,2.16,3.19,0.19,0.85,1.22,1.13,0.09,0.0,0.0,6.76,0.47,0.75,38.5
Nahitan NÃ¡ndez,Nahitan Michel NÃ¡ndez Acosta,17666666,2021-2022,27.0,1.72,Winger,Right Midfield,right,Serie A,0.0,0.13,0.0,0.0,0.0,0.2,0.0,0.05,0.05,0.09,0.13,0.0,1.0,0.13,13.3,0.0,0.0,18.9,0.0,0.0,0.0,0.05,0.05,0.05,-0.05,-0.05,26.32,37.37,70.4,485.29,136.88,11.79,15.0,78.6,10.38,14.2,73.1,3.55,5.89,60.2,0.13,0.09,1.07,2.21,1.34,0.47,3.28,37.37,35.02,2.34,0.27,0.0,7.1,1.54,2.61,0.13,0.0,0.07,0.0,22.37,5.83,9.17,2.14,28.66,2.21,1.88,0.27,26.32,0.2,0.67,1.14,1.74,2.28,1.74,0.13,0.07,0.0,0.27,0.07,0.33,0.27,0.0,0.07,0.0,0.0,0.0,2.14,1.54,0.87,0.74,0.54,1.14,2.08,54.8,0.94,19.55,5.63,28.8,5.83,8.3,5.42,1.14,0.07,0.0,1.07,0.74,2.88,1.0,0.0,49.35,1.21,8.64,24.98,19.82,2.81,47.14,1.27,2.34,54.3,1.54,0.07,36.16,257.61,154.35,6.96,2.41,1.27,2.21,1.81,46.41,35.49,76.5,3.95,0.2,0.0,0.0,1.67,2.41,0.8,2.61,0.74,1.54,0.0,0.0,0.0,5.42,2.75,3.48,44.1
Nahitan NÃ¡ndez,Nahitan Michel NÃ¡ndez Acosta,23333333,2020-2021,26.0,1.72,Winger,Right Midfield,right,Serie A,0.07,0.07,0.07,0.0,0.0,0.26,0.03,0.08,0.08,0.12,0.2,0.07,1.05,0.46,43.8,0.06,0.14,17.7,0.0,0.0,0.0,0.08,0.08,0.07,-0.01,-0.01,30.65,40.61,75.5,526.19,172.73,15.13,17.46,86.6,12.27,15.65,78.4,2.63,5.43,48.5,0.07,0.12,1.05,1.78,1.41,0.69,2.43,40.61,35.94,4.67,0.36,0.03,6.21,0.86,2.83,0.13,0.03,0.07,0.0,24.69,5.98,9.93,2.04,31.63,1.38,4.14,0.36,30.65,0.13,0.69,1.22,1.58,2.4,1.81,0.07,0.23,0.13,0.13,0.03,0.43,0.3,0.0,0.1,0.03,0.0,0.0,1.94,1.28,0.92,0.69,0.33,0.49,1.94,25.4,1.45,20.55,5.29,25.8,7.53,9.14,3.88,1.15,0.13,0.0,1.02,0.95,2.89,1.61,0.0,51.86,2.4,12.43,24.86,18.87,2.17,47.42,1.25,2.04,61.3,1.25,0.03,34.92,210.81,114.79,4.6,1.58,0.53,1.41,1.61,43.5,33.74,77.6,3.65,0.26,0.03,0.0,1.45,2.01,0.26,2.83,0.95,1.28,0.0,0.0,0.0,7.3,1.45,1.94,42.7
Nahitan NÃ¡ndez,Nahitan Michel NÃ¡ndez Acosta,21750000,2019-2020,25.0,1.72,Winger,Right Midfield,right,Serie A,0.06,0.09,0.06,0.0,0.0,0.43,0.0,0.05,0.05,0.12,0.17,0.06,0.78,0.28,36.0,0.08,0.22,19.2,0.0,0.0,0.0,0.05,0.05,0.07,0.01,0.01,31.96,41.93,76.2,583.66,181.71,15.43,17.67,87.3,11.24,14.22,79.0,4.69,8.04,58.3,0.09,0.12,1.18,2.76,1.3,0.53,3.42,41.93,39.38,2.55,0.71,0.03,5.34,1.46,2.64,0.03,0.0,0.03,0.0,25.84,5.53,10.56,1.86,35.68,1.58,1.77,0.4,31.96,0.09,0.78,0.56,1.86,2.67,1.99,0.09,0.28,0.06,0.19,0.06,0.19,0.16,0.0,0.03,0.0,0.0,0.0,2.08,1.4,1.12,0.78,0.19,0.71,2.24,31.9,1.52,20.68,4.81,23.3,8.98,8.17,3.54,1.18,0.06,0.0,1.12,0.78,2.86,1.12,0.0,52.42,1.55,10.78,26.68,19.57,1.99,50.0,1.61,2.48,65.0,1.74,0.03,38.88,218.79,113.6,5.19,1.83,0.4,1.24,1.74,43.94,36.43,82.9,4.57,0.43,0.0,0.0,1.61,1.74,0.22,2.64,0.78,1.4,0.0,0.0,0.0,7.55,0.81,2.05,28.3
NaÃ¯m Sliti,NaÃ¯m Sliti,7500000,2018-2019,27.0,1.73,Winger,Left Winger,right,Ligue 1,0.12,0.16,0.08,0.04,0.04,0.08,0.0,0.21,0.18,0.25,0.43,0.12,2.44,0.79,32.3,0.03,0.1,23.1,0.71,0.04,0.04,0.21,0.18,0.07,-0.09,-0.1,26.3,37.76,69.7,494.45,177.52,11.73,14.29,82.1,9.88,12.91,76.5,3.94,8.78,44.8,0.16,0.25,2.68,2.64,1.61,0.2,4.02,37.76,30.2,7.56,3.03,0.24,6.22,2.44,1.57,3.74,0.2,0.43,0.24,24.76,3.86,9.13,4.61,31.5,0.98,0.32,0.2,26.3,0.2,0.94,0.94,1.54,5.32,2.32,1.38,0.71,0.32,0.55,0.04,0.43,0.16,0.12,0.04,0.08,0.04,0.0,1.5,1.1,0.67,0.67,0.16,0.35,2.13,16.7,1.77,20.98,4.88,23.3,3.7,10.51,6.77,1.18,0.0,0.0,1.18,0.55,2.05,0.32,0.0,52.6,0.32,5.32,24.45,29.41,2.68,45.71,3.46,4.88,71.0,3.7,0.04,40.79,249.88,154.06,8.19,3.46,0.63,2.56,3.66,44.96,33.9,75.4,7.91,0.08,0.0,0.0,1.18,2.8,0.35,1.57,0.55,1.1,0.04,0.0,0.0,7.01,0.16,1.06,12.9
NaÃ¯m Sliti,NaÃ¯m Sliti,5250000,2017-2018,26.0,1.73,Winger,Left Winger,right,Ligue 1,0.28,0.24,0.2,0.08,0.08,0.08,0.0,0.22,0.16,0.2,0.35,0.28,2.24,0.94,42.1,0.09,0.21,21.4,0.31,0.08,0.08,0.22,0.16,0.07,0.1,0.08,24.21,35.49,68.2,454.48,174.07,10.3,13.24,77.7,9.0,11.91,75.6,4.01,8.06,49.8,0.24,0.2,2.28,2.36,1.89,0.39,3.85,35.49,30.3,5.19,2.08,0.35,5.86,1.61,1.81,2.63,0.0,0.0,0.0,24.52,3.18,7.78,4.24,29.71,0.9,0.24,0.2,24.21,0.43,0.75,1.73,1.49,5.31,2.75,1.02,0.39,0.28,0.79,0.08,0.51,0.24,0.04,0.08,0.04,0.12,0.0,1.73,1.1,0.75,0.67,0.31,0.71,1.81,39.1,1.1,17.49,4.48,25.6,3.62,7.82,6.05,0.83,0.08,0.0,0.75,0.63,2.36,0.16,0.0,49.36,0.43,5.27,20.87,29.16,3.46,44.57,2.83,4.36,64.9,2.99,0.0,38.83,272.87,163.85,8.02,2.99,1.34,2.16,2.75,44.02,33.41,75.9,8.49,0.08,0.0,0.0,0.86,2.67,0.39,1.81,0.63,1.1,0.08,0.04,0.0,5.74,0.24,0.63,27.3
Naranjo,JosÃ© Manuel GarcÃ­a Naranjo,1500000,2017-2018,24.0,1.87,Winger,Left Winger,right,La Liga,0.16,0.0,0.16,0.0,0.0,0.32,0.0,0.14,0.14,0.08,0.22,0.16,1.44,0.48,33.3,0.11,0.33,22.0,0.48,0.0,0.0,0.14,0.14,0.1,0.02,0.02,17.46,24.34,71.7,299.95,81.51,9.13,11.85,77.0,5.77,6.57,87.8,2.08,4.8,43.3,0.0,0.08,1.12,1.76,0.16,0.0,1.6,24.34,21.3,3.04,1.6,0.0,3.04,1.76,0.8,1.44,0.0,0.0,0.0,16.98,1.12,6.25,1.76,20.66,1.12,0.0,0.0,17.46,0.48,0.8,0.64,0.64,1.44,0.96,0.32,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,1.44,0.48,1.12,0.16,0.48,1.6,30.0,1.12,22.9,6.09,26.6,6.41,12.17,4.32,1.44,0.0,0.0,1.44,0.8,2.56,0.8,0.0,37.31,1.6,6.25,16.17,17.62,1.76,33.95,1.12,2.88,38.9,1.44,0.0,24.02,118.02,51.57,3.2,0.96,0.16,2.24,2.4,32.19,19.86,61.7,4.96,0.32,0.0,0.0,3.04,0.48,0.48,0.8,0.8,1.44,0.0,0.0,0.0,6.57,0.8,1.76,31.3
Nathan Dyer,Nathan Antone Jonah Dyer,2500000,2017-2018,31.0,1.65,Winger,Right Winger,right,Premier League,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.06,0.06,0.06,0.11,0.0,0.69,0.14,20.0,0.0,0.0,20.9,0.0,0.0,0.0,0.06,0.06,0.08,-0.06,-0.06,29.27,37.94,77.1,400.21,80.98,19.76,22.65,87.2,7.71,10.33,74.7,0.9,2.41,37.1,0.0,0.06,0.62,1.24,1.1,0.14,2.13,37.94,37.32,0.62,0.14,0.0,6.75,0.55,1.86,0.0,0.0,0.0,0.0,29.33,5.51,3.1,7.51,28.3,0.83,0.34,0.55,29.27,0.07,0.69,1.58,1.72,1.72,1.24,0.0,0.14,0.07,0.21,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,1.17,0.76,0.34,0.62,0.21,0.41,1.86,22.2,1.45,26.72,5.65,21.1,6.82,12.33,7.57,1.24,0.0,0.0,1.24,1.03,2.2,0.14,0.0,50.13,0.55,5.85,26.03,23.41,2.41,49.65,1.79,3.31,54.2,2.0,0.14,40.15,204.1,118.03,5.92,2.48,0.41,2.34,2.75,51.58,37.12,72.0,5.23,0.14,0.0,0.0,1.17,2.0,0.07,1.86,1.03,0.76,0.0,0.0,0.0,7.92,0.48,3.1,13.5
