Player_SN,Player_LN,avg_playerankIndex,Player Valuation,scouting_period,Age,Height,Position,Foot,Data_League,Goals.Against,Shots.on.Target.Against,Saves,Save.,Wins,Draws,Losses,Clean.Sheets,Clean.Sheet.Percentage,Penalty.Kicks.Attempted,Penalty.Kicks.Allowed,Penalty.Kicks.Saved,Penalty.Kicks.Missed,Save...Penalty.Kicks.,Free.Kick.Goals.Against,Corner.Kick.Goals.Against,Own.Goals.Scored.Against.Goalkeeper,PSxG,PSxG.SoT,PSxG.GA,Passes.Completed..Launched.,Passes.Attempted..Launched.,Pass.Completion.Percentage..Launched.,Passes.Attempted,Throws.Attempted,Launch.,Average.Pass.Length,Goal.Kicks,Launch...Goal.Kicks.,Avg..Length.of.Goal.Kicks,Crosses.Faced,Crosses.Stopped,Crosses.Stopped..,Def..Actions.Outside.Pen..Area,Avg..Distance.of.Def..Actions
Pau López,Pau López Sabata,0.12691703991360048,21500000,2019-2020,26.0,1.89,Goalkeeper,left,Serie A,1.5591243475991294,3.4455879085413623,2.3422762947827107,63.03345858932624,0.5064381177908565,0.1718272185361834,0.2260884454423466,0.14469660508310184,14.107918995602427,0.25321905889542823,0.2260884454423466,0.02713061345308159,0.0,10.038326977640189,0.03317285845955594,0.14374905332474244,0.0,1.202790529753284,0.25321905889542823,-0.07234830254155092,4.946815186278544,10.544765095431046,42.414192364984224,23.96537521688874,5.05533764009087,31.471511605574644,30.386287067451384,5.878299581501012,33.91326681635199,32.014123874636276,6.728392136364235,0.4250462774316116,5.697428825147134,0.6782653363270398,13.474871348363857
Pau López,Pau López Sabata,0.1542640420870232,16666666,2018-2019,25.0,1.89,Goalkeeper,left,La Liga,1.42,4.09,2.76,67.4,0.36,0.21,0.42,0.3,30.3,0.12,0.09,0.03,0.0,25.0,0.06,0.27,0.0,1.35,0.3,-0.08,4.39,10.52,41.8,29.58,5.24,24.9,28.9,7.42,42.4,39.5,7.82,0.73,9.3,1.0,16.0
Pau López,Pau López Sabata,0.2125933156304997,4000000,2017-2018,24.0,1.89,Goalkeeper,left,La Liga,1.09,4.45,3.47,78.0,0.32,0.28,0.39,0.32,32.1,0.18,0.11,0.04,0.04,25.0,0.0,0.18,0.0,1.31,0.28,0.22,5.89,15.96,36.9,18.13,3.89,57.4,44.4,6.28,88.3,63.2,9.86,1.05,10.7,0.53,14.8
Paulo Gazzaniga,Paulo Dino Gazzaniga,0.15374838566777324,3150000,2019-2020,28.0,1.96,Goalkeeper,right,Premier League,1.4553667860190607,4.393737758363446,3.108494740610873,70.63855035554836,0.2789674767214886,0.2789674767214886,0.3885618425763591,0.1095943658548705,11.756486518977018,0.219188731709741,0.16937311086661808,0.05977874501174755,0.0,24.90781042156148,0.060222073904237,0.11040713549110116,0.060222073904237,1.414763631944692,0.28893060089011313,0.019926248337249184,4.503332124218315,15.173838108815254,29.590478780815037,20.902634505774394,3.228052230634368,45.53147745061439,38.75655301594966,7.781199975695806,71.8341252557833,57.786120178022635,9.335447346001242,0.4981562084312296,5.38008705105728,0.6675293192978476,14.147636319446919
Pepe Reina,José Manuel Reina Páez,0.14943969370537935,800000,2020-2021,39.0,1.88,Goalkeeper,right,Serie A,1.5591243475991294,3.3370654547290357,2.3422762947827107,62.58128169844154,0.5606993446970195,0.09043537817693864,0.25321905889542823,0.28034967234850977,28.034967234850978,0.25321905889542823,0.25321905889542823,0.0,0.0,0.0,0.0,0.26538286767644753,0.07740333640563055,1.130442227211733,0.25321905889542823,-0.08139184035924478,6.1134315647610515,11.946513457173594,46.302913626592584,30.530983672534482,3.8073294212491167,31.38107622739771,30.92889933651302,4.395159379399218,27.582790343966284,26.58800118401996,6.800740438905786,0.3436544370723668,4.521768908846932,0.3707850505254484,13.836612861071613
Pepe Reina,José Manuel Reina Páez,0.11302576750661242,725000,2019-2020,38.0,1.88,Goalkeeper,right,Premier League,1.676181057001263,4.154622778316455,2.660154153022766,63.76399467919739,0.2490781042156148,0.2490781042156148,0.4981562084312296,0.16937311086661808,16.638417361603068,0.2490781042156148,0.16937311086661808,0.07970499334899674,0.0,33.17720348151989,0.0,0.25092530793432083,0.0,1.5442842461368118,0.32878309756461155,-0.1195574900234951,9.385262966844365,19.00964091373572,49.11820215131924,25.077183532428098,3.90554467410084,54.09976423563153,42.243646474968266,7.721421230684059,69.64223793868591,49.11820215131924,9.13618486262875,0.5778612017802263,6.3763994679197395,0.6675293192978476,15.243579977995626
Pepe Reina,José Manuel Reina Páez,0.20162913354496328,1500000,2017-2018,36.0,1.88,Goalkeeper,right,Serie A,0.8624943199484546,2.396537521688874,1.7092286475441403,65.47521380010357,0.6873088741447336,0.14469660508310184,0.07234830254155092,0.44313335306699936,43.95159379399218,0.04521768908846932,0.04521768908846932,0.0,0.0,0.0,0.05528809743259325,0.12163381435170513,0.0,0.6420911850562643,0.2260884454423466,-0.07234830254155092,4.232375698680728,8.826492910069211,43.318546146753604,21.632142459923724,3.6626328161660147,27.582790343966284,30.114980932920567,4.666465513930034,43.047240012222794,37.71155269978342,5.4532533040694,0.24417552107773435,4.069592017962239,0.7596571766862845,15.102708155548752
Rafael,Rafael de Andrade Bittencourt Pinheiro,0.17443954370560208,375000,2017-2018,36.0,1.87,Goalkeeper,right,Serie A,1.5038362501665363,4.006287253238382,2.875845026026649,64.93260153104194,0.4069592017962239,0.0994789159946325,0.3074802858015914,0.0994789159946325,11.30442227211733,0.0994789159946325,0.0994789159946325,0.0,0.0,0.0,0.0,0.3759590625416341,0.0,1.4921837399194875,0.3165238236192852,0.36174151270775456,7.397613934873581,17.77959534958614,37.62111732160648,16.03419255077122,2.568364740225057,58.5116896804793,39.70113101967606,9.351018103495456,71.53438413795845,48.11162119013136,11.61190255791892,1.0309633112171004,7.958313279570601,0.20800136980695888,11.847034541178962
Raúl Fernández,Raúl Fernández-Cavada Mateos,0.1825309603350685,1250000,2017-2018,30.0,1.95,Goalkeeper,right,La Liga,1.36,4.73,3.36,71.2,0.18,0.55,0.27,0.27,27.3,0.0,0.0,0.0,0.0,,0.09,0.27,0.0,1.55,0.33,0.19,11.18,23.82,46.9,20.73,3.18,74.6,53.5,8.64,96.8,67.4,12.18,1.45,11.9,1.09,14.6
Roberto,Roberto Jiménez Gago,0.1838593655662315,733333,2020-2021,35.0,1.92,Goalkeeper,right,La Liga,1.31,3.31,2.15,65.1,0.08,0.54,0.38,0.08,7.7,0.23,0.15,0.0,0.08,0.0,0.0,0.15,0.0,1.2,0.33,-0.11,6.92,22.77,30.4,22.92,2.92,67.8,52.3,8.69,83.2,64.9,9.92,0.77,7.8,0.54,13.3
Roberto,Roberto Jiménez Gago,0.08932308606787788,900000,2019-2020,34.0,1.92,Goalkeeper,right,Premier League,2.238253746774142,6.655366944641227,4.702594607590807,68.3470317967647,0.0,0.1295206141921197,0.7870868093213428,0.0,0.0,0.1295206141921197,0.1295206141921197,0.0,0.0,0.0,0.13048116012584685,0.3914434803775405,0.13048116012584685,2.1121823237484136,0.29889372505873774,0.029889372505873774,6.396325716256988,21.799315680950606,29.191953814070054,25.05725728409085,3.397425341500986,66.95219441315726,48.8193084262605,5.220677064359286,94.64967960193363,65.75661951292231,7.70149498234681,0.3885618425763591,5.081193325998542,0.6575661951292231,13.051692660898215
Roberto,Roberto Jiménez Gago,0.0896536915089044,900000,2019-2020,34.0,1.92,Goalkeeper,right,La Liga,2.16,5.81,3.99,68.6,0.23,0.11,0.57,0.23,25.0,0.34,0.34,0.0,0.0,0.0,0.0,0.11,0.0,2.38,0.36,0.22,9.91,22.9,43.3,19.25,1.03,81.1,58.2,7.86,92.8,67.9,8.54,0.46,5.3,0.68,16.9
Roberto,Roberto Jiménez Gago,0.1505105433145042,2000000,2017-2018,32.0,1.92,Goalkeeper,right,La Liga,1.5,4.24,2.79,67.4,0.15,0.15,0.71,0.18,17.6,0.15,0.12,0.03,0.0,20.0,0.03,0.09,0.0,1.43,0.31,-0.07,7.41,18.44,40.2,17.59,1.82,68.9,50.5,6.76,93.5,66.0,10.21,1.03,10.1,0.5,12.5
Rubén,Rubén Iván Martínez Andrade,0.154005392347968,625000,2019-2020,36.0,1.87,Goalkeeper,right,La Liga,1.36,2.9,1.65,58.8,0.28,0.51,0.23,0.28,27.8,0.17,0.17,0.0,0.0,0.0,0.06,0.06,0.0,1.1,0.34,-0.27,8.53,22.97,37.1,21.72,3.41,73.6,52.7,8.13,86.0,61.9,9.49,0.68,7.2,0.4,13.8
Rubén,Rubén Iván Martínez Andrade,0.061008965784627,1150000,2017-2018,34.0,1.87,Goalkeeper,right,La Liga,2.11,4.94,2.98,58.8,0.11,0.33,0.55,0.15,14.8,0.11,0.07,0.04,0.0,33.3,0.11,0.33,0.07,1.77,0.34,-0.27,4.4,12.57,35.0,14.46,2.87,55.8,43.7,5.49,82.1,61.2,11.41,1.02,8.9,0.33,12.9
Rubén Blanco,Rubén Blanco Veiga,0.1219983823245119,6333333,2020-2021,26.0,1.88,Goalkeeper,right,La Liga,1.48,3.3,1.87,56.7,0.38,0.33,0.33,0.22,21.1,0.06,0.06,0.0,0.0,0.0,0.06,0.11,0.0,1.25,0.37,-0.23,6.1,16.38,37.2,28.59,4.45,40.2,36.2,7.92,61.8,46.3,8.19,0.49,6.0,0.66,14.9
Rubén Blanco,Rubén Blanco Veiga,0.158659692733438,8000000,2019-2020,25.0,1.88,Goalkeeper,right,La Liga,1.31,3.83,2.65,69.8,0.18,0.43,0.4,0.3,30.3,0.15,0.15,0.0,0.0,0.0,0.09,0.09,0.0,1.24,0.29,-0.07,6.48,17.42,37.2,21.16,3.68,53.9,42.5,8.94,67.3,52.9,10.19,0.64,6.3,0.3,14.2
Rubén Blanco,Rubén Blanco Veiga,0.1190335856574685,3000000,2018-2019,24.0,1.88,Goalkeeper,right,La Liga,1.6,4.24,2.8,66.0,0.28,0.24,0.48,0.24,24.0,0.2,0.16,0.0,0.04,0.0,0.08,0.12,0.0,1.47,0.32,-0.13,6.8,18.0,37.8,23.72,4.52,47.9,42.0,8.8,75.5,59.9,9.88,0.36,3.6,1.0,17.5
Rubén Blanco,Rubén Blanco Veiga,0.1490429676685984,3500000,2017-2018,23.0,1.88,Goalkeeper,right,La Liga,1.44,4.13,2.83,68.5,0.46,0.19,0.37,0.19,18.2,0.19,0.14,0.0,0.05,0.0,0.0,0.19,0.0,1.12,0.25,-0.32,5.38,16.92,31.8,28.38,2.92,48.0,41.3,4.13,79.8,60.2,10.53,1.3,12.3,0.37,15.0
Rui Patrício,Rui Pedro dos Santos Patrício,0.16208843452225336,11333333,2020-2021,33.0,1.9,Goalkeeper,left,Premier League,1.385107699797451,3.7660609357400956,2.590412283842394,68.3470317967647,0.31881997339598694,0.2391149800469902,0.4284143392508574,0.269004352552864,26.9004352552864,0.219188731709741,0.18929935920386726,0.029889372505873774,0.0,12.45390521078074,0.0301110369521185,0.240888295616948,0.08029609853898266,1.2055380244035756,0.2789674767214886,-0.08966811751762133,5.519570789418024,12.204827106565125,45.132952483869396,14.436566920337034,3.4970565831872316,52.60529561033784,40.350652882929595,7.133596904735208,63.96325716256988,44.734427517124416,10.072718534479462,0.5878243259488509,5.878243259488509,0.15940998669799347,11.45759279391828
Rui Patrício,Rui Pedro dos Santos Patrício,0.18216552911431916,18000000,2019-2020,32.0,1.9,Goalkeeper,left,Premier League,1.0538862933241475,3.148347237285371,2.102219199579789,67.25108813821599,0.3885618425763591,0.3686355942391099,0.2391149800469902,0.33874622173323615,34.07388465669611,0.07970499334899674,0.029889372505873774,0.049815620843122965,0.0,66.45403820472603,0.0301110369521185,0.180666221712711,0.0301110369521185,1.0560911618742068,0.31881997339598694,0.029889372505873774,7.392638133119447,15.283432474670123,48.221520976143026,15.203727481321128,3.247978478971617,59.47985128668881,44.435533792065684,7.392638133119447,83.69024301644657,55.39497037755273,9.146147986797375,0.3885618425763591,4.284143392508574,0.2092256075411164,12.354273969094494
Rui Patrício,Rui Pedro dos Santos Patrício,0.17563343150418653,19000000,2018-2019,31.0,1.9,Goalkeeper,left,Premier League,1.2445895273542313,3.66642969405385,2.5605229113365198,68.14776931339222,0.40848809091360827,0.2391149800469902,0.3487093459018607,0.219188731709741,21.52034820422912,0.1095943658548705,0.07970499334899674,0.0,0.0301110369521185,0.0,0.0301110369521185,0.19070323403008382,0.11040713549110116,1.0162386651997084,0.269004352552864,-0.1195574900234951,6.675293192978477,15.721809938089605,42.34327771665451,15.562399951391612,2.9092322572383806,60.17726997849253,43.93737758363445,7.6716056098409355,82.19577439115288,55.99275782767021,8.15979869410354,0.488193084262605,5.878243259488509,0.29889372505873774,12.25464272740825
Rune Jarstein,Rune Almenning Jarstein,0.1325992741653743,1100000,2019-2020,36.0,1.92,Goalkeeper,right,Bundesliga,1.7502834599144017,4.311815870309992,3.0918420495527372,65.37569634897656,0.36319831304986977,0.16762999063840142,0.42838775385369254,0.298008872246047,28.8696094988358,0.2328194314422242,0.2328194314422242,0.0,0.0,0.0,0.11811728870587987,0.22549664207486156,0.07516554735828719,1.2758504843033887,0.2328194314422242,-0.16762999063840142,9.545596689131193,20.404294971596528,43.58379756598437,25.861582444602263,4.013806998063945,53.64159700428846,40.13806998063945,7.273279038255083,70.4045960681286,49.823358328635976,9.247587816885146,0.8847138394804519,8.94026616738141,0.5308283036882712,12.013482662418768
Rune Jarstein,Rune Almenning Jarstein,0.13758057542007696,2000000,2018-2019,35.0,1.92,Goalkeeper,right,Bundesliga,1.6858558478930128,4.302503093052303,2.9335248361720248,62.76811871682365,0.27938331773066905,0.30732164950373597,0.36319831304986977,0.24213220869991317,24.026965324837537,0.12106610434995659,0.06518944080382279,0.027938331773066902,0.03221380601069451,31.01154826810426,0.03221380601069451,0.2147587067379634,0.07516554735828719,1.452793252199479,0.298008872246047,0.04656388628844484,11.26846048180365,24.976868605121812,42.000625432177245,26.988428492782628,3.110467604068115,59.41551890405561,42.74564761279236,8.456001749981583,85.39816745300784,59.69490222178628,8.241807873054736,0.9778416120573417,11.082204936649871,0.4563260856267594,12.851632615610777
Rune Jarstein,Rune Almenning Jarstein,0.1619150349712728,2500000,2017-2018,34.0,1.92,Goalkeeper,right,Bundesliga,1.52478681783954,3.9020536709716778,2.7658948455336234,65.18944080382278,0.298008872246047,0.298008872246047,0.32594720401911387,0.21419387692684627,21.04687660237707,0.1769427678960904,0.1490044361230235,0.0,0.03221380601069451,0.0,0.0,0.2791863187593524,0.03221380601069451,1.0895949391496091,0.2328194314422242,-0.2048810996691573,8.921640612866032,23.18881537164553,35.85419244210252,25.833644112829194,2.7007054047298005,61.09181881043963,43.86318088371504,7.003208497782103,83.16310091116247,58.6704967234405,8.772636176743008,0.605330521749783,6.332688535228498,0.41907497659600357,12.292865980149436
Sergio Asenjo,Sergio Asenjo Andrés,0.193670531780156,9333333,2020-2021,32.0,1.89,Goalkeeper,right,La Liga,1.14,3.17,2.31,70.2,0.42,0.36,0.22,0.28,27.8,0.25,0.19,0.03,0.03,12.5,0.0,0.11,0.06,0.97,0.25,-0.09,5.83,12.83,45.5,28.39,5.25,31.3,33.7,7.92,49.8,43.1,11.86,1.17,9.8,0.58,13.8
Sergio Asenjo,Sergio Asenjo Andrés,0.1836790221732005,10750000,2019-2020,31.0,1.89,Goalkeeper,right,La Liga,1.21,4.18,3.15,74.6,0.5,0.12,0.38,0.32,32.4,0.18,0.15,0.03,0.0,16.7,0.0,0.24,0.03,1.16,0.24,-0.01,4.88,13.26,36.8,22.32,4.41,39.3,37.2,8.24,54.6,44.8,10.41,0.59,5.6,0.53,13.9
Sergio Asenjo,Sergio Asenjo Andrés,0.1884421746634653,12000000,2018-2019,30.0,1.89,Goalkeeper,right,La Liga,1.41,5.13,3.88,73.8,0.22,0.38,0.41,0.28,28.1,0.13,0.06,0.03,0.03,33.3,0.06,0.13,0.09,1.44,0.27,0.13,5.84,14.38,40.7,17.31,4.0,50.9,42.7,7.84,70.9,55.4,12.13,1.22,10.1,0.66,14.7
Sergio Asenjo,Sergio Asenjo Andrés,0.1670552568517794,7750000,2017-2018,29.0,1.89,Goalkeeper,right,La Liga,1.3,3.96,2.7,70.3,0.52,0.13,0.35,0.26,26.1,0.22,0.13,0.09,0.0,40.0,0.04,0.13,0.0,1.43,0.31,0.12,4.61,12.87,35.8,16.26,4.0,51.6,41.4,5.22,85.8,61.1,12.7,1.13,8.9,0.74,14.3
Sergio Rico,Sergio Rico González,0.10660432138806096,12000000,2018-2019,26.0,1.95,Goalkeeper,right,Premier League,1.9371433772529567,5.499644541080774,3.7461346874028463,67.25108813821599,0.2092256075411164,0.09963124168624593,0.6874555676350967,0.16937311086661808,17.136573570034297,0.1394837383607443,0.1394837383607443,0.0,0.0,0.0,0.0,0.31114738183855783,0.07025908622160984,1.7634729778465528,0.30885684922736234,-0.08966811751762133,8.797438640895514,21.261306975844878,41.24733405810581,21.02219199579789,3.128420988948122,62.36915729558995,45.63110869230063,9.445041711856113,85.483605366799,59.978007495120046,10.271981017851955,0.5479718292743526,5.38008705105728,0.44834058758810663,12.354273969094494
Sergio Rico,Sergio Rico González,0.1110250576737199,16000000,2017-2018,25.0,1.95,Goalkeeper,right,La Liga,1.63,3.63,2.13,58.6,0.42,0.13,0.42,0.38,39.1,0.21,0.13,0.04,0.04,25.0,0.04,0.21,0.0,1.36,0.33,-0.27,4.64,12.03,38.5,18.38,4.34,42.7,36.8,5.64,74.1,54.2,9.23,1.13,12.2,0.33,12.4
Unai Simón,Unai Simón Mendibil,0.1824324998350479,27500000,2020-2021,24.0,1.9,Goalkeeper,right,La Liga,1.08,2.81,1.89,66.3,0.3,0.35,0.35,0.24,24.3,0.16,0.14,0.03,0.0,16.7,0.03,0.22,0.03,0.96,0.29,-0.09,6.51,14.54,44.8,21.57,5.43,42.4,38.9,7.16,75.5,57.1,9.92,0.59,6.0,0.62,14.4
Unai Simón,Unai Simón Mendibil,0.244151970669956,15333333,2019-2020,23.0,1.9,Goalkeeper,right,La Liga,0.87,3.1,2.35,76.7,0.39,0.27,0.36,0.36,35.3,0.21,0.15,0.0,0.06,0.0,0.03,0.09,0.06,1.11,0.32,0.29,9.6,22.9,41.9,25.25,4.21,61.7,47.2,8.06,90.7,66.4,10.32,0.69,6.7,0.54,14.3
Vicente Guaita,Vicente Guaita Panadero,0.10246963931161458,3000000,2020-2021,34.0,1.9,Goalkeeper,right,Premier League,1.7364031309055001,4.523258372555564,2.829527263889384,63.465100954138656,0.29889372505873774,0.219188731709741,0.488193084262605,0.219188731709741,21.52034820422912,0.1095943658548705,0.07970499334899674,0.029889372505873774,0.0,24.90781042156148,0.0301110369521185,0.240888295616948,0.0,1.6638417361603068,0.3586724700704853,-0.05977874501174755,6.814776931339221,19.418129004649327,34.97056583187232,20.623667029052903,3.9553602949439632,58.68280135319885,43.73811510026196,8.45869241916228,85.68286785017149,60.675426186923765,9.883419175275595,0.6974186918037214,7.0738181597234595,0.40848809091360827,13.051692660898215
Vicente Guaita,Vicente Guaita Panadero,0.20192139968334202,4500000,2019-2020,33.0,1.9,Goalkeeper,right,Premier League,1.20444147808474,4.184512150822329,3.018826623093251,71.13670656397959,0.30885684922736234,0.2590412283842394,0.4284143392508574,0.28893060089011313,28.494535122266335,0.029889372505873774,0.0,0.0,0.0301110369521185,,0.0,0.14051817244321968,0.060222073904237,1.3350586385956953,0.32878309756461155,0.18929935920386726,6.406288840425613,19.188977148770967,33.276834723206136,22.207803771864214,4.64281586257906,57.188332727905156,44.13664006700694,7.771236851527181,82.49466811621161,61.671738603786224,9.425115463518864,0.8568286785017148,9.066442993448378,0.45830371175673124,12.952061419211969
Vicente Guaita,Vicente Guaita Panadero,0.2036987019144244,5000000,2018-2019,32.0,1.9,Goalkeeper,right,Premier League,1.1843674534499942,4.294106516677199,3.0686422439363743,73.52785636444949,0.5081193325998542,0.2092256075411164,0.30885684922736234,0.3586724700704853,34.870934590186074,0.049815620843122965,0.049815620843122965,0.0,0.0,0.0,0.0,0.10037012317372834,0.05018506158686417,1.0859805343800806,0.2391149800469902,-0.03985249667449837,6.894481924688217,21.251343851676253,32.380153548029924,20.693408898233276,4.294106516677199,59.978007495120046,47.12557731759432,9.65426731939723,90.66442993448379,63.76399467919739,10.630653487922439,0.9166074235134625,8.667918026703394,0.2590412283842394,12.25464272740825
Vicente Guaita,Vicente Guaita Panadero,0.2503787092170219,3833333,2017-2018,31.0,1.9,Goalkeeper,right,La Liga,0.79,3.27,2.52,76.9,0.39,0.27,0.33,0.36,36.4,0.09,0.03,0.03,0.03,50.0,0.0,0.09,0.0,0.93,0.27,0.14,6.97,21.97,31.7,19.09,1.88,76.8,55.4,7.45,98.0,68.9,9.64,1.24,12.9,0.67,14.7
Walter Benítez,Walter Daniel Benítez,0.16514766556607513,10000000,2020-2021,28.0,1.91,Goalkeeper,right,Ligue 1,1.6236201524787806,3.7583297981882797,2.67962921829825,62.06808892224381,0.33388351282310463,0.1541000828414329,0.3595668599633434,0.20546677712191053,20.289844240788664,0.1541000828414329,0.1541000828414329,0.0,0.0,0.0,0.0,0.37378305668576245,0.0,1.0958228113168562,0.22258900854873642,-0.10273338856095526,2.9022182268469865,7.816298646346014,31.847350453896137,20.820633415020268,3.8268187238955833,22.087678540605385,25.3409025117023,6.806086992163286,30.90562772542071,29.7070715255429,8.021765423467922,0.565033637085254,5.9927809993890575,0.38525020710358227,11.38628389883921
Walter Benítez,Walter Daniel Benítez,0.1449533553952447,9000000,2019-2020,27.0,1.91,Goalkeeper,right,Ligue 1,1.6119394319573506,4.246313393852818,3.2617850868103297,64.3795901648653,0.29963904996945284,0.2653945871158011,0.29963904996945284,0.12841673570119408,13.184118198655927,0.1969056614084976,0.12841673570119408,0.03424446285365176,0.046722882085720306,17.122231426825877,0.0,0.3153794540786121,0.09344576417144061,1.4725119027070255,0.27395570282921405,0.3510057442499305,2.8679737639933345,6.686231372175505,36.727186410541506,18.868699032362116,4.349046782413773,19.43373266944737,23.628679369019714,6.977309306431546,29.45023805414051,29.107793425603994,8.432698977711745,0.5907169842254928,5.9927809993890575,0.29963904996945284,11.985561998778115
Walter Benítez,Walter Daniel Benítez,0.21381218446239575,8500000,2018-2019,26.0,1.91,Goalkeeper,right,Ligue 1,0.9694998032786963,3.4501296325054147,2.816607069712857,69.25942612151069,0.36812797567675637,0.2482723556889752,0.2482723556889752,0.3938113228169952,39.124298810297134,0.11985561998778116,0.05136669428047763,0.07705004142071645,0.0,51.36669428047763,0.0,0.16353008730002108,0.03504216156429023,0.984528307042488,0.23115012426214937,0.29963904996945284,4.160702236718689,9.836721954711468,36.21351946773673,20.469627670770336,4.871274840931963,23.286234740483195,26.53945871158011,7.482415133522909,48.71274840931962,38.95307649602887,9.074782656217716,0.419494669957234,3.938113228169952,0.31676128139627874,11.043839270302692
Walter Benítez,Walter Daniel Benítez,0.14086121555873657,3500000,2017-2018,25.0,1.91,Goalkeeper,right,Ligue 1,1.50681294726448,3.4843740953590663,2.53409025117023,60.86953272236599,0.36812797567675637,0.2482723556889752,0.2482723556889752,0.21402789283532347,21.402789283532346,0.1541000828414329,0.09417227284754233,0.05992780999389058,0.0,34.244462853651754,0.046722882085720306,0.0,0.08176504365001054,1.0872616956034433,0.23971123997556232,0.0428055785670647,1.960495498371563,6.14688108223049,27.224347968653145,12.045489808772006,2.568334714023882,22.77256779767842,25.940180611641207,3.8867465338894744,64.72203479340182,46.57246948096639,9.78535526043099,0.5222280585181893,4.537391328108858,0.1797834299816717,11.12945042743682
